BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1024.0, -10.3, 2.623, 92.8, 92.8,2019-01-29 00:00:00, -10.33,5
1024.0, -10.6, 2.396, 91.9, 91.9,2019-01-29 01:00:00, -10.61,5
1023.0, -10.8, 1.451, 91.6, 91.6,2019-01-29 02:00:00, -10.79,5
1022.0, -11.3, 0.639, 90.9, 90.9,2019-01-29 03:00:00, -11.29,5
1021.0, -11.8, 0.943, 91.0, 91.0,2019-01-29 04:00:00, -11.79,5
1021.0, -12.6, 0.261, 91.1, 91.1,2019-01-29 05:00:00, -12.59,5
1020.0, -12.8, 0.192, 91.4, 91.4,2019-01-29 06:00:00, -12.81,5
1019.0, -12.8, 0.164, 91.9, 91.9,2019-01-29 07:00:00, -12.83,5
1018.0, -12.9, 0.211, 91.0, 91.0,2019-01-29 08:00:00, -12.94,5
1018.0, -12.7, 0.983, 90.6, 90.6,2019-01-29 09:00:00, -12.65,5
1017.0, -12.5, 2.154, 89.9, 89.9,2019-01-29 10:00:00, -12.5,5
1017.0, -12.2, 1.352, 89.8, 89.8,2019-01-29 11:00:00, -12.24,5
1016.0, -11.9, 0.934, 89.4, 89.4,2019-01-29 12:00:00, -11.92,5
1015.0, -10.9, 0.841, 87.6, 87.6,2019-01-29 13:00:00, -10.92,5
1014.0, -9.8, 0.312, 81.7, 81.7,2019-01-29 14:00:00, -9.79,5
1013.0, -8.8, 0.784, 81.8, 81.8,2019-01-29 15:00:00, -8.84,5
1012.0, -8.8, 1.786, 82.6, 82.6,2019-01-29 16:00:00, -8.82,5
1011.0, -9.6, 2.055, 84.0, 84.0,2019-01-29 17:00:00, -9.55,5
1011.0, -8.5, 2.471, 86.4, 86.4,2019-01-29 18:00:00, -8.5,5
1010.0, -7.5, 3.463, 87.4, 87.4,2019-01-29 19:00:00, -7.494,5
1009.0, -6.9, 3.102, 86.0, 86.0,2019-01-29 20:00:00, -6.946,5
1008.0, -6.7, 3.264, 86.5, 86.5,2019-01-29 21:00:00, -6.692,5
1007.0, -6.3, 3.098, 86.7, 86.7,2019-01-29 22:00:00, -6.286,5
1006.0, -5.9, 2.291, 87.5, 87.5,2019-01-29 23:00:00, -5.875,5
1005.0, -1.7, 1.751, 69.4, 69.38,2019-01-30 00:00:00, -1.686,5
1004.0, 1.0, 3.164, 62.4, 62.39,2019-01-30 01:00:00, 0.999,5
1003.0, 1.2, 4.52, 65.9, 65.92,2019-01-30 02:00:00, 1.241,5
1002.0, 1.8, 5.665, 68.6, 68.55,2019-01-30 03:00:00, 1.785,5
1002.0, 2.1, 5.581, 68.0, 67.97,2019-01-30 04:00:00, 2.081,5
1002.0, 1.9, 4.426, 68.1, 68.05,2019-01-30 05:00:00, 1.907,5
1001.0, 2.0, 6.395, 68.6, 68.55,2019-01-30 06:00:00, 2.039,5
1001.0, 1.7, 4.802, 69.2, 69.24,2019-01-30 07:00:00, 1.697,5
1001.0, 1.5, 3.877, 69.3, 69.27,2019-01-30 08:00:00, 1.46,5
1001.0, 2.5, 3.023, 65.1, 65.1,2019-01-30 09:00:00, 2.457,5
1002.0, 2.5, 2.414, 67.4, 67.4,2019-01-30 10:00:00, 2.47,5
1002.0, 3.2, 3.123, 64.8, 64.8,2019-01-30 11:00:00, 3.191,5
1002.0, 3.5, 3.331, 64.8, 64.77,2019-01-30 12:00:00, 3.538,5
1002.0, 4.2, 3.509, 61.8, 61.79,2019-01-30 13:00:00, 4.246,5
1002.0, 4.1, 3.601, 63.3, 63.26,2019-01-30 14:00:00, 4.115,5
1002.0, 4.2, 3.301, 61.9, 61.91,2019-01-30 15:00:00, 4.206,5
1002.0, 3.8, 3.13, 63.8, 63.82,2019-01-30 16:00:00, 3.806,5
1002.0, 2.6, 2.62, 66.7, 66.73,2019-01-30 17:00:00, 2.58,5
1001.0, 2.5, 3.095, 66.0, 65.96,2019-01-30 18:00:00, 2.502,5
1001.0, 1.0, 1.458, 74.8, 74.82,2019-01-30 19:00:00, 1.012,5
1000.0, 3.6, 5.257, 64.8, 64.76,2019-01-30 20:00:00, 3.59,5
1000.0, 3.3, 6.453, 67.1, 67.13,2019-01-30 21:00:00, 3.297,5
1000.0, 2.8, 5.404, 69.3, 69.34,2019-01-30 22:00:00, 2.825,5
1000.0, 2.7, 4.254, 69.1, 69.07,2019-01-30 23:00:00, 2.688,5
1000.0, 2.4, 3.861, 70.5, 70.53,2019-01-31 00:00:00, 2.395,5
1000.0, 1.5, 1.758, 74.6, 74.64,2019-01-31 01:00:00, 1.485,5
1000.0, -0.8, 4.451, 78.3, 78.29,2019-01-31 02:00:00, -0.828998,5
1002.0, -6.0, 5.514, 72.0, 72.0,2019-01-31 03:00:00, -5.983,5
1003.0, -9.3, 6.9, 69.3, 69.34,2019-01-31 04:00:00, -9.34,5
1005.0, -10.7, 5.145, 69.7, 69.69,2019-01-31 05:00:00, -10.72,5
1006.0, -11.5, 3.86, 69.1, 69.09,2019-01-31 06:00:00, -11.53,5
