WDIR_VECT,time,week_of_year
9.8,2019-01-29 00:00:00,5
10.0,2019-01-29 01:00:00,5
25.1,2019-01-29 02:00:00,5
13.6,2019-01-29 03:00:00,5
10.2,2019-01-29 04:00:00,5
353.7,2019-01-29 05:00:00,5
15.8,2019-01-29 06:00:00,5
27.6,2019-01-29 07:00:00,5
28.5,2019-01-29 08:00:00,5
56.2,2019-01-29 09:00:00,5
82.5,2019-01-29 10:00:00,5
98.4,2019-01-29 11:00:00,5
103.3,2019-01-29 12:00:00,5
169.9,2019-01-29 13:00:00,5
200.2,2019-01-29 14:00:00,5
235.3,2019-01-29 15:00:00,5
246.5,2019-01-29 16:00:00,5
241.7,2019-01-29 17:00:00,5
304.2,2019-01-29 18:00:00,5
19.5,2019-01-29 19:00:00,5
35.5,2019-01-29 20:00:00,5
33.6,2019-01-29 21:00:00,5
14.4,2019-01-29 22:00:00,5
5.3,2019-01-29 23:00:00,5
10.3,2019-01-30 00:00:00,5
8.5,2019-01-30 01:00:00,5
23.5,2019-01-30 02:00:00,5
14.0,2019-01-30 03:00:00,5
8.8,2019-01-30 04:00:00,5
26.1,2019-01-30 05:00:00,5
8.4,2019-01-30 06:00:00,5
47.4,2019-01-30 07:00:00,5
55.7,2019-01-30 08:00:00,5
57.3,2019-01-30 09:00:00,5
87.9,2019-01-30 10:00:00,5
80.7,2019-01-30 11:00:00,5
113.8,2019-01-30 12:00:00,5
134.5,2019-01-30 13:00:00,5
169.7,2019-01-30 14:00:00,5
99.5,2019-01-30 15:00:00,5
88.3,2019-01-30 16:00:00,5
104.6,2019-01-30 17:00:00,5
244.0,2019-01-30 18:00:00,5
298.7,2019-01-30 19:00:00,5
6.8,2019-01-30 20:00:00,5
42.3,2019-01-30 21:00:00,5
46.9,2019-01-30 22:00:00,5
77.8,2019-01-30 23:00:00,5
98.6,2019-01-31 00:00:00,5
4.7,2019-01-31 01:00:00,5
9.7,2019-01-31 02:00:00,5
36.1,2019-01-31 03:00:00,5
22.4,2019-01-31 04:00:00,5
64.5,2019-01-31 05:00:00,5
64.0,2019-01-31 06:00:00,5
20.0,2019-01-31 07:00:00,5
68.4,2019-01-31 08:00:00,5
58.4,2019-01-31 09:00:00,5
78.0,2019-01-31 10:00:00,5
88.1,2019-01-31 11:00:00,5
94.5,2019-01-31 12:00:00,5
88.7,2019-01-31 13:00:00,5
87.6,2019-01-31 14:00:00,5
100.1,2019-01-31 15:00:00,5
76.3,2019-01-31 16:00:00,5
90.2,2019-01-31 17:00:00,5
70.1,2019-01-31 18:00:00,5
73.0,2019-01-31 19:00:00,5
79.8,2019-01-31 20:00:00,5
80.9,2019-01-31 21:00:00,5
65.2,2019-01-31 22:00:00,5
90.1,2019-01-31 23:00:00,5
97.6,2019-02-01 00:00:00,5
67.0,2019-02-01 01:00:00,5
66.0,2019-02-01 02:00:00,5
80.1,2019-02-01 03:00:00,5
68.4,2019-02-01 04:00:00,5
83.3,2019-02-01 05:00:00,5
91.3,2019-02-01 06:00:00,5
95.8,2019-02-01 07:00:00,5
83.2,2019-02-01 08:00:00,5
84.7,2019-02-01 09:00:00,5
84.9,2019-02-01 10:00:00,5
76.9,2019-02-01 11:00:00,5
10.1,2019-02-01 12:00:00,5
26.0,2019-02-01 13:00:00,5
42.3,2019-02-01 14:00:00,5
