WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
171.7,-14.0, None,88.6,2019-01-29 00:00:00,5
215.0,-14.7, None,88.1,2019-01-29 01:00:00,5
161.8,-15.2, None,87.4,2019-01-29 02:00:00,5
35.5,-15.6, None,87.4,2019-01-29 03:00:00,5
176.4,-16.0, None,86.5,2019-01-29 04:00:00,5
357.3,-16.4, None,86.9,2019-01-29 05:00:00,5
179.4,-16.3, None,86.5,2019-01-29 06:00:00,5
222.7,-16.7, None,86.1,2019-01-29 07:00:00,5
154.4,-17.1, None,85.9,2019-01-29 08:00:00,5
168.2,-15.4, None,87.2,2019-01-29 09:00:00,5
169.9,-12.1, None,84.5,2019-01-29 10:00:00,5
168.3,-9.0, None,81.1,2019-01-29 11:00:00,5
166.8,-7.2, None,77.2,2019-01-29 12:00:00,5
165.0,-5.6, None,70.9,2019-01-29 13:00:00,5
161.6,-4.7, None,66.6,2019-01-29 14:00:00,5
149.8,-4.2, None,64.2,2019-01-29 15:00:00,5
153.5,-4.4, None,67.5,2019-01-29 16:00:00,5
155.2,-5.3, None,73.0,2019-01-29 17:00:00,5
165.5,-6.3, None,74.9,2019-01-29 18:00:00,5
169.3,-7.6, None,78.7,2019-01-29 19:00:00,5
160.4,-7.6, None,81.0,2019-01-29 20:00:00,5
166.4,-8.0, None,81.5,2019-01-29 21:00:00,5
164.0,-7.4, None,81.3,2019-01-29 22:00:00,5
160.0,-6.9, None,80.1,2019-01-29 23:00:00,5
175.7,-6.8, None,79.6,2019-01-30 00:00:00,5
171.6,-6.5, None,78.4,2019-01-30 01:00:00,5
161.7,-5.9, None,75.4,2019-01-30 02:00:00,5
146.7,-5.3, None,72.0,2019-01-30 03:00:00,5
145.8,-5.4, None,72.1,2019-01-30 04:00:00,5
136.4,-5.0, None,70.6,2019-01-30 05:00:00,5
136.2,-4.6, None,68.6,2019-01-30 06:00:00,5
152.0,-4.5, None,68.9,2019-01-30 07:00:00,5
141.1,-4.6, None,69.8,2019-01-30 08:00:00,5
151.4,-4.5, None,70.5,2019-01-30 09:00:00,5
138.1,-4.0, None,69.0,2019-01-30 10:00:00,5
149.8,-3.5, None,67.8,2019-01-30 11:00:00,5
150.9,-3.1, None,67.7,2019-01-30 12:00:00,5
136.7,-2.6, None,66.0,2019-01-30 13:00:00,5
133.5,-1.8, None,64.1,2019-01-30 14:00:00,5
148.2,-0.9, None,61.6,2019-01-30 15:00:00,5
161.8,-1.0, None,63.4,2019-01-30 16:00:00,5
159.5,-1.4, None,67.0,2019-01-30 17:00:00,5
154.5,-1.7, None,69.6,2019-01-30 18:00:00,5
145.0,-1.9, None,71.7,2019-01-30 19:00:00,5
139.5,-2.0, None,73.0,2019-01-30 20:00:00,5
137.8,-2.0, None,73.4,2019-01-30 21:00:00,5
144.2,-2.2, None,74.5,2019-01-30 22:00:00,5
135.7,-2.3, None,75.3,2019-01-30 23:00:00,5
137.2,-2.3, None,76.0,2019-01-31 00:00:00,5
137.8,-2.0, None,75.6,2019-01-31 01:00:00,5
148.0,-1.9, None,75.5,2019-01-31 02:00:00,5
149.7,-1.7, None,75.5,2019-01-31 03:00:00,5
152.4,-1.7, None,75.0,2019-01-31 04:00:00,5
150.7,-1.8, None,77.9,2019-01-31 05:00:00,5
147.0,-1.7, None,78.0,2019-01-31 06:00:00,5
147.1,-1.6, None,77.5,2019-01-31 07:00:00,5
145.4,-1.5, None,76.7,2019-01-31 08:00:00,5
146.5,-1.1, None,74.7,2019-01-31 09:00:00,5
141.7,-0.8, None,73.9,2019-01-31 10:00:00,5
155.5,-0.6, None,74.4,2019-01-31 11:00:00,5
151.5,-0.5, None,76.6,2019-01-31 12:00:00,5
152.7,-0.1, None,74.9,2019-01-31 13:00:00,5
154.0,0.1, None,73.7,2019-01-31 14:00:00,5
157.1,-0.5, None,82.1,2019-01-31 15:00:00,5
164.5,-0.7, None,85.7,2019-01-31 16:00:00,5
163.1,-0.6, None,83.2,2019-01-31 17:00:00,5
163.8,-0.7, None,83.7,2019-01-31 18:00:00,5
159.9,-0.3, None,80.5,2019-01-31 19:00:00,5
165.2,-0.3, None,82.0,2019-01-31 20:00:00,5
164.3,-0.6, None,86.9,2019-01-31 21:00:00,5
160.4,-0.6, None,87.4,2019-01-31 22:00:00,5
151.4,-0.5, None,86.3,2019-01-31 23:00:00,5
150.2,-0.2, None,82.9,2019-02-01 00:00:00,5
155.6,-0.5, None,89.5,2019-02-01 01:00:00,5
153.8,-0.7, None,94.0,2019-02-01 02:00:00,5
153.2,-0.6, None,93.6,2019-02-01 03:00:00,5
153.5,-0.4, None,91.3,2019-02-01 04:00:00,5
157.4,-0.3, None,91.2,2019-02-01 05:00:00,5
154.5,-0.4, None,91.7,2019-02-01 06:00:00,5
159.4,-0.3, None,91.5,2019-02-01 07:00:00,5
160.1,-0.1, None,90.8,2019-02-01 08:00:00,5
156.0,0.2, None,89.9,2019-02-01 09:00:00,5
149.4,0.6, None,87.5,2019-02-01 10:00:00,5
331.3,-2.7, None,87.9,2019-02-01 11:00:00,5
333.4,-4.5, None,90.2,2019-02-01 12:00:00,5
333.5,-5.3, None,91.2,2019-02-01 13:00:00,5
332.5,-5.4, None,91.1,2019-02-01 14:00:00,5
332.9,-5.7, None,90.5,2019-02-01 15:00:00,5
330.6,-6.0, None,91.5,2019-02-01 16:00:00,5
327.6,-6.3, None,91.9,2019-02-01 17:00:00,5
328.8,-6.6, None,92.3,2019-02-01 18:00:00,5
331.7,-6.9, None,92.2,2019-02-01 19:00:00,5
330.5,-7.3, None,91.9,2019-02-01 20:00:00,5
332.9,-8.0, None,91.3,2019-02-01 21:00:00,5
341.5,-8.4, None,90.5,2019-02-01 22:00:00,5
339.0,-8.7, None,91.1,2019-02-01 23:00:00,5
344.2,-9.1, None,90.9,2019-02-02 00:00:00,5
347.0,-9.7, None,91.0,2019-02-02 01:00:00,5
336.4,-10.3, None,88.8,2019-02-02 02:00:00,5
335.7,-12.3, None,86.2,2019-02-02 03:00:00,5
336.5,-13.1, None,87.1,2019-02-02 04:00:00,5
334.8,-13.6, None,87.2,2019-02-02 05:00:00,5
