time,tasmin,tasmax,pcp,week_of_year
2016-07-08, 5.6, 14.3,3.5,28
2016-07-09, 2.4, 18.5,4.1,28
2016-07-10, 7.7, 17.5,0.5,28
2016-07-11, 6.0, 16.5,0.0,28
2016-07-12, 6.3, 11.6,3.0,28
2016-07-13, 7.8, 18.3,0.6,28
2016-07-14, 5.8, 14.1,12.2,28
