TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 2.263, None, 58.31,2017-02-26 00:00:00, -6.815,9
None, 2.808, None, 58.29,2017-02-26 01:00:00, -8.3,9
None, 1.817, None, 65.54,2017-02-26 02:00:00, -10.24,9
None, 2.103, None, 64.95,2017-02-26 03:00:00, -9.75,9
None, 1.876, None, 66.67,2017-02-26 04:00:00, -10.05,9
None, 2.508, None, 64.8,2017-02-26 05:00:00, -9.19,9
None, 1.422, None, 66.25,2017-02-26 06:00:00, -10.09,9
None, 1.204, None, 70.03,2017-02-26 07:00:00, -11.38,9
None, 2.512, None, 71.48,2017-02-26 08:00:00, -13.44,9
None, 1.163, None, 64.39,2017-02-26 09:00:00, -12.05,9
None, 0.533999, None, 66.2,2017-02-26 10:00:00, -10.9,9
None, 0.476999, None, 61.22,2017-02-26 11:00:00, -8.57,9
None, 0.486, None, 57.66,2017-02-26 12:00:00, -6.943,9
None, 0.374, None, 48.37,2017-02-26 13:00:00, -4.777,9
None, 0.702, None, 44.4,2017-02-26 14:00:00, -4.13,9
None, 0.757, None, 43.09,2017-02-26 15:00:00, -3.501,9
None, 0.841, None, 43.39,2017-02-26 16:00:00, -3.099,9
None, 0.999, None, 44.93,2017-02-26 17:00:00, -3.085,9
None, 1.711, None, 49.92,2017-02-26 18:00:00, -4.222,9
None, 1.496, None, 51.86,2017-02-26 19:00:00, -4.611,9
None, 1.163, None, 52.62,2017-02-26 20:00:00, -4.616,9
None, 0.985, None, 53.35,2017-02-26 21:00:00, -4.988,9
None, 1.35, None, 56.44,2017-02-26 22:00:00, -5.72,9
None, 0.929, None, 56.87,2017-02-26 23:00:00, -5.851,9
None, 0.671998, None, 59.16,2017-02-27 00:00:00, -6.4,9
None, 1.104, None, 60.79,2017-02-27 01:00:00, -6.895,9
None, 1.63, None, 62.97,2017-02-27 02:00:00, -7.526,9
None, 1.114, None, 66.14,2017-02-27 03:00:00, -8.23,9
None, 1.436, None, 69.73,2017-02-27 04:00:00, -9.13,9
None, 1.795, None, 74.36,2017-02-27 05:00:00, -10.48,9
None, 0.745, None, 76.72,2017-02-27 06:00:00, -9.86,9
None, 0.078, None, 85.2,2017-02-27 07:00:00, -9.6,9
None, 0.519999, None, 86.3,2017-02-27 08:00:00, -9.52,9
None, 0.754, None, 81.2,2017-02-27 09:00:00, -8.64,9
None, 3.27, None, 71.99,2017-02-27 10:00:00, -7.645,9
None, 3.675, None, 68.93,2017-02-27 11:00:00, -7.256,9
None, 2.889, None, 66.64,2017-02-27 12:00:00, -6.806,9
None, 2.871, None, 61.81,2017-02-27 13:00:00, -6.006,9
None, 2.369, None, 59.19,2017-02-27 14:00:00, -5.55,9
None, 2.854, None, 55.84,2017-02-27 15:00:00, -4.935,9
None, 2.764, None, 53.78,2017-02-27 16:00:00, -4.668,9
None, 0.878, None, 51.55,2017-02-27 17:00:00, -4.267,9
None, 1.388, None, 56.81,2017-02-27 18:00:00, -6.006,9
None, 2.006, None, 65.04,2017-02-27 19:00:00, -9.15,9
None, 2.363, None, 67.46,2017-02-27 20:00:00, -10.09,9
None, 2.059, None, 69.5,2017-02-27 21:00:00, -10.17,9
None, 1.595, None, 71.83,2017-02-27 22:00:00, -11.09,9
None, 1.092, None, 73.25,2017-02-27 23:00:00, -11.64,9
None, 1.122, None, 77.42,2017-02-28 00:00:00, -11.99,9
None, 1.092, None, 79.98,2017-02-28 01:00:00, -12.29,9
None, 1.077, None, 80.2,2017-02-28 02:00:00, -12.66,9
None, 0.648, None, 87.5,2017-02-28 03:00:00, -12.76,9
None, 0.875998, None, 85.1,2017-02-28 04:00:00, -13.55,9
None, 0.908999, None, 84.9,2017-02-28 05:00:00, -14.0,9
None, 1.132, None, 83.6,2017-02-28 06:00:00, -14.98,9
None, 2.395, None, 82.4,2017-02-28 07:00:00, -14.76,9
None, 2.498, None, 79.58,2017-02-28 08:00:00, -14.65,9
None, 2.983, None, 77.14,2017-02-28 09:00:00, -14.12,9
None, 4.43, None, 73.32,2017-02-28 10:00:00, -13.29,9
None, 4.271, None, 68.48,2017-02-28 12:00:00, -11.45,9
None, 3.994, None, 63.66,2017-02-28 13:00:00, -9.55,9
None, 3.646, None, 59.47,2017-02-28 14:00:00, -8.28,9
None, 4.189, None, 58.69,2017-02-28 15:00:00, -8.0,9
None, 3.698, None, 59.1,2017-02-28 16:00:00, -8.03,9
None, 4.235, None, 61.1,2017-02-28 17:00:00, -8.76,9
None, 2.096, None, 62.79,2017-02-28 18:00:00, -9.39,9
None, 2.258, None, 63.16,2017-02-28 19:00:00, -9.37,9
None, 2.729, None, 65.46,2017-02-28 20:00:00, -9.25,9
None, 2.262, None, 72.97,2017-02-28 21:00:00, -9.46,9
None, 4.373, None, 76.97,2017-02-28 22:00:00, -10.33,9
None, 7.649, None, 73.29,2017-02-28 23:00:00, -13.23,9
None, 4.637, None, 69.25,2017-03-01 00:00:00, -15.72,9
None, 4.576, None, 67.18,2017-03-01 01:00:00, -16.73,9
None, 4.647, None, 67.22,2017-03-01 02:00:00, -17.27,9
None, 4.722, None, 62.95,2017-03-01 03:00:00, -17.69,9
None, 4.269, None, 65.3,2017-03-01 04:00:00, -18.16,9
None, 4.507, None, 63.44,2017-03-01 05:00:00, -18.63,9
None, 5.371, None, 60.43,2017-03-01 06:00:00, -19.04,9
None, 4.002, None, 59.81,2017-03-01 07:00:00, -19.52,9
None, 3.584, None, 58.77,2017-03-01 08:00:00, -19.71,9
None, 3.917, None, 55.6,2017-03-01 09:00:00, -20.09,9
None, 3.397, None, 52.62,2017-03-01 10:00:00, -19.82,9
None, 2.471, None, 50.11,2017-03-01 11:00:00, -18.97,9
None, 3.234, None, 47.79,2017-03-01 12:00:00, -18.33,9
None, 3.141, None, 46.01,2017-03-01 13:00:00, -17.42,9
None, 1.735, None, 43.82,2017-03-01 14:00:00, -16.12,9
None, 1.488, None, 42.62,2017-03-01 15:00:00, -15.24,9
None, 2.244, None, 42.74,2017-03-01 16:00:00, -15.21,9
None, 2.37, None, 42.84,2017-03-01 17:00:00, -15.3,9
None, 1.941, None, 46.21,2017-03-01 18:00:00, -15.99,9
None, 1.456, None, 49.9,2017-03-01 19:00:00, -17.1,9
None, 1.623, None, 52.47,2017-03-01 20:00:00, -17.87,9
None, 1.624, None, 54.52,2017-03-01 21:00:00, -18.15,9
None, 1.355, None, 54.91,2017-03-01 22:00:00, -18.24,9
None, 1.477, None, 56.19,2017-03-01 23:00:00, -18.36,9
None, 1.863, None, 58.27,2017-03-02 00:00:00, -17.91,9
None, 2.359, None, 61.44,2017-03-02 01:00:00, -17.5,9
None, 2.781, None, 63.77,2017-03-02 02:00:00, -16.95,9
None, 3.292, None, 67.42,2017-03-02 03:00:00, -16.81,9
None, 3.263, None, 68.93,2017-03-02 04:00:00, -16.75,9
None, 4.242, None, 68.66,2017-03-02 05:00:00, -16.86,9
None, 3.603, None, 68.94,2017-03-02 06:00:00, -16.86,9
None, 4.276, None, 68.54,2017-03-02 07:00:00, -16.72,9
None, 4.577, None, 68.4,2017-03-02 08:00:00, -16.49,9
None, 4.778, None, 67.65,2017-03-02 09:00:00, -15.94,9
None, 5.709, None, 67.48,2017-03-02 10:00:00, -15.31,9
None, 5.368, None, 66.52,2017-03-02 11:00:00, -14.6,9
None, 4.948, None, 65.12,2017-03-02 12:00:00, -13.6,9
None, None, None, 70.69,2017-03-03 08:00:00, -15.06,9
None, 4.165, None, 60.59,2017-03-03 09:00:00, -15.08,9
None, 4.416, None, 56.54,2017-03-03 10:00:00, -15.21,9
None, 3.919, None, 53.83,2017-03-03 11:00:00, -14.55,9
None, 4.54, None, 50.95,2017-03-03 12:00:00, -13.55,9
None, 4.6, None, 49.82,2017-03-03 13:00:00, -12.68,9
None, 3.889, None, 48.44,2017-03-03 14:00:00, -11.9,9
None, 3.341, None, 46.54,2017-03-03 15:00:00, -11.11,9
None, 4.225, None, 45.66,2017-03-03 16:00:00, -10.68,9
None, 4.274, None, 46.5,2017-03-03 17:00:00, -10.77,9
None, 2.585, None, 46.75,2017-03-03 18:00:00, -11.17,9
