pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,1.084, None,2018-12-17 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.92,51
None, None,0.634, None,2018-12-17 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.89,51
None, None,1.308, None,2018-12-17 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.86,51
None, None,0.456, None,2018-12-17 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.78,51
None, None,0.494, None,2018-12-17 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.8,51
None, None,0.353, None,2018-12-17 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.84,51
None, None,0.054, None,2018-12-17 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.66,51
None, None,0.091, None,2018-12-17 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.65,51
None, None,0.447, None,2018-12-17 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.65,51
None, None,0.85, None,2018-12-17 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.54,51
None, None,0.887, None,2018-12-17 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.53,51
None, None,0.821, None,2018-12-17 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.25,51
None, None,0.849, None,2018-12-17 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.14,51
None, None,0.746, None,2018-12-17 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.1,51
None, None,0.831, None,2018-12-17 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.15,51
None, None,1.055, None,2018-12-17 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.06,51
None, None,1.149, None,2018-12-17 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 14.74,51
None, None,1.889, None,2018-12-17 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 15.0,51
None, None,1.73, None,2018-12-17 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 14.97,51
None, None,1.664, None,2018-12-17 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 14.83,51
None, None,1.655, None,2018-12-17 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 14.75,51
None, None,1.383, None,2018-12-17 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 14.79,51
None, None,1.392, None,2018-12-17 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 14.69,51
None, None,1.364, None,2018-12-17 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 14.64,51
None, None,1.627, None,2018-12-18 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 14.21,51
None, None,1.542, None,2018-12-18 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 13.86,51
None, None,1.702, None,2018-12-18 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 13.9,51
None, None,2.105, None,2018-12-18 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 13.98,51
None, None,1.917, None,2018-12-18 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 13.62,51
None, None,1.814, None,2018-12-18 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 13.39,51
None, None,1.842, None,2018-12-18 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 13.38,51
None, None,1.355, None,2018-12-18 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 13.48,51
None, None,1.093, None,2018-12-18 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 13.46,51
None, None,2.386, None,2018-12-18 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 12.88,51
None, None,2.611, None,2018-12-18 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 13.23,51
None, None,3.682, None,2018-12-18 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 13.28,51
None, None,3.332, None,2018-12-18 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 12.75,51
None, None,4.628, None,2018-12-18 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 12.42,51
None, None,4.156, None,2018-12-18 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 12.08,51
None, None,3.77, None,2018-12-18 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 11.31,51
None, None,1.752, None,2018-12-18 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 10.84,51
None, None,0.905, None,2018-12-18 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 10.79,51
None, None,2.152, None,2018-12-18 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 10.42,51
None, None,2.246, None,2018-12-18 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 10.57,51
None, None,1.571, None,2018-12-18 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 10.42,51
None, None,1.833, None,2018-12-18 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 10.34,51
None, None,1.533, None,2018-12-18 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 10.27,51
None, None,1.674, None,2018-12-18 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 10.48,51
