WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
180.2,2021-01-29 00:00:00, None,99.1,5
163.0,2021-01-29 01:00:00, None,99.4,5
171.7,2021-01-29 02:00:00, None,99.4,5
203.2,2021-01-29 03:00:00, None,99.4,5
194.1,2021-01-29 04:00:00, None,99.1,5
231.0,2021-01-29 05:00:00, None,99.0,5
239.8,2021-01-29 06:00:00, None,99.0,5
234.0,2021-01-29 07:00:00, None,99.2,5
71.6,2021-01-29 08:00:00, None,99.1,5
117.1,2021-01-29 09:00:00, None,99.7,5
342.3,2021-01-29 10:00:00, None,99.4,5
87.5,2021-01-29 11:00:00, None,93.2,5
95.7,2021-01-29 12:00:00, None,78.7,5
68.1,2021-01-29 13:00:00, None,68.2,5
110.8,2021-01-29 14:00:00, None,61.4,5
127.8,2021-01-29 15:00:00, None,70.6,5
97.1,2021-01-29 16:00:00, None,77.8,5
98.7,2021-01-29 17:00:00, None,74.9,5
130.9,2021-01-29 18:00:00, None,83.5,5
72.2,2021-01-29 19:00:00, None,86.6,5
272.6,2021-01-29 20:00:00, None,91.6,5
216.7,2021-01-29 21:00:00, None,96.7,5
243.7,2021-01-29 22:00:00, None,96.4,5
117.6,2021-01-29 23:00:00, None,83.4,5
112.8,2021-01-30 00:00:00, None,92.2,5
104.0,2021-01-30 01:00:00, None,92.2,5
120.1,2021-01-30 02:00:00, None,91.2,5
118.0,2021-01-30 03:00:00, None,90.8,5
122.0,2021-01-30 04:00:00, None,90.6,5
107.5,2021-01-30 05:00:00, None,99.0,5
130.1,2021-01-30 06:00:00, None,96.6,5
92.9,2021-01-30 07:00:00, None,99.4,5
355.1,2021-01-30 08:00:00, None,99.1,5
187.7,2021-01-30 09:00:00, None,99.4,5
122.6,2021-01-30 10:00:00, None,99.3,5
109.5,2021-01-30 11:00:00, None,99.4,5
84.7,2021-01-30 12:00:00, None,99.1,5
110.1,2021-01-30 13:00:00, None,99.9,5
117.5,2021-01-30 14:00:00, None,98.9,5
128.3,2021-01-30 15:00:00, None,99.9,5
118.1,2021-01-30 16:00:00, None,100.0,5
114.9,2021-01-30 17:00:00, None,99.9,5
56.1,2021-01-30 18:00:00, None,99.7,5
36.3,2021-01-30 19:00:00, None,99.6,5
112.3,2021-01-30 20:00:00, None,99.7,5
224.5,2021-01-30 21:00:00, None,100.0,5
174.3,2021-01-30 22:00:00, None,99.9,5
123.5,2021-01-30 23:00:00, None,88.3,5
115.7,2021-01-31 00:00:00, None,99.9,5
265.5,2021-01-31 01:00:00, None,99.9,5
