time,tasmin,tasmax,pcp,week_of_year
2019-06-25,2.6,17.7,7.3,26
2019-06-26,6.2,15.5,11.3,26
2019-06-27,5.6,17.4,8.4,26
2019-06-28,8.2,14.4,11.8,26
2019-06-29,7.3,17.6,3.4,26
2019-06-30,6.7,22.2,0.0,26
2019-07-01,10.6,21.1,0.8,26
