WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
None, -3.1, 2.336, None,2018-02-26 00:00:00, -3.098,9
None, -4.0, 2.819, None,2018-02-26 01:00:00, -3.996,9
None, -4.7, 2.719, None,2018-02-26 02:00:00, -4.733,9
None, -5.4, 2.661, None,2018-02-26 03:00:00, -5.405,9
None, -5.9, 2.434, None,2018-02-26 04:00:00, -5.881,9
None, -6.7, 2.56, None,2018-02-26 05:00:00, -6.682,9
None, -7.6, 2.84, None,2018-02-26 06:00:00, -7.64,9
None, -8.0, 3.083, None,2018-02-26 07:00:00, -7.99,9
None, -8.4, 2.755, None,2018-02-26 08:00:00, -8.35,9
None, -8.0, 2.742, None,2018-02-26 09:00:00, -8.02,9
None, -5.5, 3.008, None,2018-02-26 10:00:00, -5.515,9
None, -3.7, 3.041, None,2018-02-26 11:00:00, -3.65,9
None, -2.2, 3.364, None,2018-02-26 12:00:00, -2.233,9
None, -0.9, 2.657, None,2018-02-26 13:00:00, -0.904999,9
None, -0.4, 3.06, None,2018-02-26 14:00:00, -0.358999,9
None, 0.9, 3.917, None,2018-02-26 15:00:00, 0.926998,9
None, 0.0, 2.907, None,2018-02-26 16:00:00, -0.021998,9
None, -0.1, 2.658, None,2018-02-26 17:00:00, -0.143,9
None, -0.9, 4.225, None,2018-02-26 18:00:00, -0.885999,9
None, -2.3, 3.374, None,2018-02-26 19:00:00, -2.305,9
None, -2.2, 4.51, None,2018-02-26 20:00:00, -2.237,9
None, -2.2, 4.64, None,2018-02-26 21:00:00, -2.192,9
None, -2.1, 4.823, None,2018-02-26 22:00:00, -2.145,9
None, -2.2, 3.838, None,2018-02-26 23:00:00, -2.223,9
None, -2.3, 5.15, None,2018-02-27 00:00:00, -2.285,9
None, -2.5, 4.382, None,2018-02-27 01:00:00, -2.455,9
None, -2.6, 3.919, None,2018-02-27 02:00:00, -2.643,9
None, -2.9, 4.567, None,2018-02-27 03:00:00, -2.853,9
None, -2.9, 3.766, None,2018-02-27 04:00:00, -2.912,9
None, -3.0, 3.322, None,2018-02-27 05:00:00, -3.028,9
None, -3.5, 2.852, None,2018-02-27 06:00:00, -3.517,9
None, -3.6, 2.924, None,2018-02-27 07:00:00, -3.576,9
None, -3.6, 3.019, None,2018-02-27 08:00:00, -3.557,9
None, -3.1, 2.926, None,2018-02-27 09:00:00, -3.132,9
None, -1.7, 3.052, None,2018-02-27 10:00:00, -1.696,9
None, -0.2, 2.897, None,2018-02-27 11:00:00, -0.163,9
None, 0.6, 2.529, None,2018-02-27 12:00:00, 0.596,9
None, 0.5, 3.147, None,2018-02-27 13:00:00, 0.546,9
None, 1.2, 2.318, None,2018-02-27 14:00:00, 1.221,9
None, 1.8, 2.374, None,2018-02-27 15:00:00, 1.789,9
None, 1.8, 2.037, None,2018-02-27 16:00:00, 1.752,9
None, 1.6, 2.243, None,2018-02-27 17:00:00, 1.565,9
None, 1.0, 2.687, None,2018-02-27 18:00:00, 1.023,9
None, 0.1, 3.489, None,2018-02-27 19:00:00, 0.115,9
None, -1.0, 3.185, None,2018-02-27 20:00:00, -0.989,9
None, -1.5, 3.261, None,2018-02-27 21:00:00, -1.52,9
None, -2.3, 2.932, None,2018-02-27 22:00:00, -2.251,9
None, -2.6, 2.867, None,2018-02-27 23:00:00, -2.616,9
None, -2.7, 2.765, None,2018-02-28 00:00:00, -2.717,9
None, -3.1, 2.344, None,2018-02-28 01:00:00, -3.148,9
None, -3.4, 2.555, None,2018-02-28 02:00:00, -3.415,9
None, -3.3, 1.91, None,2018-02-28 03:00:00, -3.32,9
None, -3.1, 1.994, None,2018-02-28 04:00:00, -3.063,9
None, -3.3, 2.56, None,2018-02-28 05:00:00, -3.309,9
None, -3.5, 3.34, None,2018-02-28 06:00:00, -3.468,9
None, -3.7, 2.807, None,2018-02-28 07:00:00, -3.703,9
None, -3.5, 3.467, None,2018-02-28 08:00:00, -3.506,9
None, -3.2, 2.667, None,2018-02-28 09:00:00, -3.24,9
None, -2.4, 1.847, None,2018-02-28 10:00:00, -2.422,9
None, -1.3, 1.208, None,2018-02-28 11:00:00, -1.255,9
None, -0.8, 1.763, None,2018-02-28 12:00:00, -0.842,9
None, 0.1, 1.722, None,2018-02-28 13:00:00, 0.098999,9
None, 0.7, 1.782, None,2018-02-28 14:00:00, 0.731,9
None, -0.2, 2.511, None,2018-02-28 15:00:00, -0.208,9
None, -1.5, 1.771, None,2018-02-28 16:00:00, -1.524,9
None, -0.9, 1.824, None,2018-02-28 17:00:00, -0.865,9
None, -0.5, 2.891, None,2018-02-28 18:00:00, -0.514998,9
None, -0.9, 2.867, None,2018-02-28 19:00:00, -0.889998,9
None, -1.8, 3.079, None,2018-02-28 20:00:00, -1.798,9
None, -1.9, 3.639, None,2018-02-28 21:00:00, -1.852,9
None, -1.8, 2.943, None,2018-02-28 22:00:00, -1.835,9
None, -1.7, 3.618, None,2018-02-28 23:00:00, -1.712,9
None, -2.3, 4.039, None,2018-03-01 00:00:00, -2.319,9
None, -2.6, 4.179, None,2018-03-01 01:00:00, -2.562,9
None, -2.6, 4.593, None,2018-03-01 02:00:00, -2.584,9
None, -2.8, 4.779, None,2018-03-01 03:00:00, -2.814,9
None, -3.3, 5.171, None,2018-03-01 04:00:00, -3.277,9
None, -3.3, 5.214, None,2018-03-01 05:00:00, -3.345,9
None, -3.3, 5.655, None,2018-03-01 06:00:00, -3.278,9
None, -3.1, 5.965, None,2018-03-01 07:00:00, -3.097,9
None, -3.1, 5.829, None,2018-03-01 08:00:00, -3.065,9
None, -3.1, 5.754, None,2018-03-01 09:00:00, -3.093,9
None, -3.5, 5.523, None,2018-03-01 10:00:00, -3.512,9
None, -3.3, 5.176, None,2018-03-01 11:00:00, -3.298,9
None, -3.1, 5.418, None,2018-03-01 12:00:00, -3.117,9
None, -3.0, 4.84, None,2018-03-01 13:00:00, -2.969,9
None, -2.9, 5.176, None,2018-03-01 14:00:00, -2.899,9
None, -3.2, 5.614, None,2018-03-01 15:00:00, -3.153,9
None, -3.4, 6.543, None,2018-03-01 16:00:00, -3.366,9
None, -3.5, 4.925, None,2018-03-01 17:00:00, -3.523,9
None, -4.5, 4.936, None,2018-03-01 18:00:00, -4.456,9
None, -6.4, 4.213, None,2018-03-01 19:00:00, -6.373,9
None, -7.0, 4.578, None,2018-03-01 20:00:00, -7.04,9
None, -7.2, 5.66, None,2018-03-01 21:00:00, -7.23,9
None, -7.7, 5.204, None,2018-03-01 22:00:00, -7.69,9
None, -8.0, 4.613, None,2018-03-01 23:00:00, -8.04,9
None, -8.2, 5.344, None,2018-03-02 00:00:00, -8.18,9
None, -8.3, 5.109, None,2018-03-02 01:00:00, -8.31,9
None, -8.4, 5.099, None,2018-03-02 02:00:00, -8.41,9
None, -8.4, 5.108, None,2018-03-02 03:00:00, -8.43,9
None, -8.3, 4.297, None,2018-03-02 04:00:00, -8.27,9
None, -8.5, 4.14, None,2018-03-02 05:00:00, -8.52,9
None, -9.0, 4.515, None,2018-03-02 06:00:00, -9.02,9
None, -9.2, 4.438, None,2018-03-02 07:00:00, -9.21,9
None, -9.4, 4.533, None,2018-03-02 08:00:00, -9.35,9
None, -9.9, 4.45, None,2018-03-02 09:00:00, -9.87,9
None, -9.9, 4.312, None,2018-03-02 10:00:00, -9.86,9
None, -9.1, 4.221, None,2018-03-02 11:00:00, -9.07,9
None, -8.6, 4.661, None,2018-03-02 12:00:00, -8.59,9
None, -8.1, 5.125, None,2018-03-02 13:00:00, -8.07,9
None, -7.5, 4.737, None,2018-03-02 14:00:00, -7.47,9
None, -7.3, 5.092, None,2018-03-02 15:00:00, -7.25,9
None, -7.8, 4.026, None,2018-03-02 16:00:00, -7.81,9
None, -8.5, 4.434, None,2018-03-02 17:00:00, -8.52,9
None, -9.6, 3.883, None,2018-03-02 18:00:00, -9.56,9
None, -11.0, 3.736, None,2018-03-02 19:00:00, -10.97,9
None, -12.1, 3.148, None,2018-03-02 20:00:00, -12.06,9
None, -13.1, 2.77, None,2018-03-02 21:00:00, -13.07,9
None, -13.8, 2.617, None,2018-03-02 22:00:00, -13.82,9
None, -14.3, 2.805, None,2018-03-02 23:00:00, -14.25,9
None, -14.7, 2.627, None,2018-03-03 00:00:00, -14.67,9
None, -15.3, 2.712, None,2018-03-03 01:00:00, -15.25,9
None, -15.6, 2.458, None,2018-03-03 02:00:00, -15.61,9
None, -15.7, 2.183, None,2018-03-03 03:00:00, -15.72,9
None, -15.6, 1.78, None,2018-03-03 04:00:00, -15.59,9
None, -15.6, 2.237, None,2018-03-03 05:00:00, -15.61,9
None, -16.0, 1.481, None,2018-03-03 06:00:00, -16.01,9
None, -16.1, 1.332, None,2018-03-03 07:00:00, -16.11,9
None, -15.9, 1.338, None,2018-03-03 08:00:00, -15.91,9
None, -15.4, 1.05, None,2018-03-03 09:00:00, -15.44,9
None, -14.5, 1.363, None,2018-03-03 10:00:00, -14.47,9
None, -13.5, 2.104, None,2018-03-03 11:00:00, -13.5,9
None, -12.4, 2.401, None,2018-03-03 12:00:00, -12.35,9
None, -11.1, 2.095, None,2018-03-03 13:00:00, -11.05,9
None, -9.9, 2.045, None,2018-03-03 14:00:00, -9.85,9
None, -8.2, 1.967, None,2018-03-03 15:00:00, -8.23,9
None, -7.7, 2.518, None,2018-03-03 16:00:00, -7.73,9
None, -7.4, 2.144, None,2018-03-03 17:00:00, -7.36,9
None, -7.7, 1.9, None,2018-03-03 18:00:00, -7.65,9
None, -8.5, 1.857, None,2018-03-03 19:00:00, -8.52,9
None, -9.6, 2.544, None,2018-03-03 20:00:00, -9.59,9
None, -10.5, 3.003, None,2018-03-03 21:00:00, -10.49,9
None, -11.3, 2.843, None,2018-03-03 22:00:00, -11.25,9
None, -12.1, 2.647, None,2018-03-03 23:00:00, -12.07,9
None, -12.8, 2.151, None,2018-03-04 00:00:00, -12.78,9
None, -13.0, 1.853, None,2018-03-04 01:00:00, -13.03,9
None, -13.1, 1.667, None,2018-03-04 02:00:00, -13.05,9
None, -13.8, 1.085, None,2018-03-04 03:00:00, -13.78,9
None, -15.1, 1.217, None,2018-03-04 04:00:00, -15.1,9
None, -16.2, 1.713, None,2018-03-04 05:00:00, -16.23,9
None, -16.7, 1.289, None,2018-03-04 06:00:00, -16.67,9
None, -17.1, 1.393, None,2018-03-04 07:00:00, -17.12,9
None, -17.1, 1.429, None,2018-03-04 08:00:00, -17.07,9
None, -15.6, 1.433, None,2018-03-04 09:00:00, -15.57,9
None, -11.9, 0.157, None,2018-03-04 10:00:00, -11.85,9
None, -10.9, 0.676998, None,2018-03-04 11:00:00, -10.88,9
None, -9.6, 1.093, None,2018-03-04 12:00:00, -9.55,9
None, -8.3, 1.296, None,2018-03-04 13:00:00, -8.3,9
None, -7.3, 1.128, None,2018-03-04 14:00:00, -7.25,9
None, -6.8, 2.087, None,2018-03-04 15:00:00, -6.849,9
None, -6.6, 1.73, None,2018-03-04 16:00:00, -6.56,9
None, -6.7, 2.151, None,2018-03-04 17:00:00, -6.744,9
None, -7.2, 1.468, None,2018-03-04 18:00:00, -7.19,9
None, -8.2, 0.446, None,2018-03-04 19:00:00, -8.24,9
None, -9.1, 0.435, None,2018-03-04 20:00:00, -9.1,9
None, -10.6, 0.228, None,2018-03-04 21:00:00, -10.55,9
None, -10.1, 0.661, None,2018-03-04 22:00:00, -10.07,9
None, -11.1, 1.095, None,2018-03-04 23:00:00, -11.11,9
