air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
None, 7.2, None, None, 100.0, None, None, None, 0.0,2020-10-28 00:00:00,44
None, 7.1, None, None, 100.0, None, None, None, 0.1,2020-10-28 01:00:00,44
None, 7.2, None, None, 100.0, None, None, None, 0.0,2020-10-28 02:00:00,44
None, 7.1, None, None, 100.0, None, None, None, 0.1,2020-10-28 03:00:00,44
None, 7.2, None, None, 100.0, None, None, None, 0.2,2020-10-28 04:00:00,44
None, 7.1, None, None, 100.0, None, None, None, 0.3,2020-10-28 05:00:00,44
None, 7.0, None, None, 100.0, None, None, None, 0.6,2020-10-28 06:00:00,44
None, 7.1, None, None, 100.0, None, None, None, 0.4,2020-10-28 07:00:00,44
None, 7.4, None, None, 100.0, None, None, None, 0.5,2020-10-28 08:00:00,44
None, 7.6, None, None, 100.0, None, None, None, 0.2,2020-10-28 09:00:00,44
None, 7.9, None, None, 100.0, None, None, None, 0.1,2020-10-28 10:00:00,44
None, 7.7, None, None, 100.0, None, None, None, 0.0,2020-10-28 11:00:00,44
None, 7.4, None, None, 100.0, None, None, None, 0.0,2020-10-28 12:00:00,44
None, 7.2, None, None, 100.0, None, None, None, 0.0,2020-10-28 13:00:00,44
None, 6.1, None, None, 100.0, None, None, None, 0.0,2020-10-28 14:00:00,44
None, 5.6, None, None, 100.0, None, None, None, 0.0,2020-10-28 15:00:00,44
None, 5.2, None, None, 100.0, None, None, None, 0.1,2020-10-28 16:00:00,44
None, 5.2, None, None, 100.0, None, None, None, 0.3,2020-10-28 17:00:00,44
None, 5.3, None, None, 100.0, None, None, None, 0.3,2020-10-28 18:00:00,44
None, 5.4, None, None, 100.0, None, None, None, 0.3,2020-10-28 19:00:00,44
None, 5.7, None, None, 100.0, None, None, None, 0.2,2020-10-28 20:00:00,44
None, 5.9, None, None, 100.0, None, None, None, 0.7,2020-10-28 21:00:00,44
None, 6.0, None, None, 100.0, None, None, None, 0.3,2020-10-28 22:00:00,44
None, 6.4, None, None, 100.0, None, None, None, 0.6,2020-10-28 23:00:00,44
None, 6.7, None, None, 100.0, None, None, None, 0.2,2020-10-29 00:00:00,44
None, 6.6, None, None, 100.0, None, None, None, 0.0,2020-10-29 01:00:00,44
None, 6.6, None, None, 100.0, None, None, None, 0.2,2020-10-29 02:00:00,44
None, 6.6, None, None, 100.0, None, None, None, 0.4,2020-10-29 03:00:00,44
None, 6.6, None, None, 100.0, None, None, None, 0.6,2020-10-29 04:00:00,44
None, 6.5, None, None, 100.0, None, None, None, 0.3,2020-10-29 05:00:00,44
None, 6.3, None, None, 100.0, None, None, None, 0.5,2020-10-29 06:00:00,44
None, 6.1, None, None, 100.0, None, None, None, 0.8,2020-10-29 07:00:00,44
None, 6.2, None, None, 100.0, None, None, None, 0.1,2020-10-29 08:00:00,44
None, 6.3, None, None, 100.0, None, None, None, 0.1,2020-10-29 09:00:00,44
None, 6.2, None, None, 100.0, None, None, None, 0.0,2020-10-29 10:00:00,44
None, 6.6, None, None, 100.0, None, None, None, 0.0,2020-10-29 11:00:00,44
None, 5.9, None, None, 100.0, None, None, None, 0.0,2020-10-29 12:00:00,44
None, 5.8, None, None, 100.0, None, None, None, 0.4,2020-10-29 13:00:00,44
None, 5.3, None, None, 100.0, None, None, None, 0.2,2020-10-29 14:00:00,44
5.8, 4.4, 5.8, 100.0, 100.0, None, 0.4, None, 0.1,2020-10-29 15:00:00,44
5.3, 4.2, 5.3, 100.0, 100.0, None, 0.2, None, 0.0,2020-10-29 16:00:00,44
4.4, 4.3, 4.4, 100.0, 100.0, None, 0.1, None, 0.0,2020-10-29 17:00:00,44
4.2, 4.6, 4.2, 100.0, 100.0, None, 0.0, None, 0.0,2020-10-29 18:00:00,44
4.3, 5.3, 4.3, 100.0, 97.0, None, 0.0, None, 0.0,2020-10-29 19:00:00,44
4.6, 4.2, 4.6, 100.0, 100.0, None, 0.0, None, 3.1,2020-10-29 20:00:00,44
5.3, 5.0, 4.9, 97.0, 100.0, None, 0.0, None, 3.6,2020-10-29 21:00:00,44
4.2, 5.7, 4.2, 100.0, 100.0, None, 3.1, None, 2.4,2020-10-29 22:00:00,44
5.0, 4.3, 5.0, 100.0, 100.0, None, 3.6, None, 0.0,2020-10-29 23:00:00,44
5.7, 3.2, 5.7, 100.0, 100.0, None, 2.4, None, 0.0,2020-10-30 00:00:00,44
4.3, 2.4, 4.3, 100.0, 100.0, None, 0.0, None, 0.0,2020-10-30 01:00:00,44
3.2, 1.8, 3.2, 100.0, 100.0, None, 0.0, None, 0.5,2020-10-30 02:00:00,44
2.4, 1.1, 2.4, 100.0, 100.0, None, 0.0, None, 3.5,2020-10-30 03:00:00,44
1.8, 0.9, 1.8, 100.0, 100.0, None, 0.5, None, 1.3,2020-10-30 04:00:00,44
1.1, 0.1, 1.1, 100.0, 100.0, None, 3.5, None, 0.1,2020-10-30 05:00:00,44
0.9, -0.2, 0.9, 100.0, 100.0, None, 1.3, None, 0.0,2020-10-30 06:00:00,44
0.1, -0.9, 0.1, 100.0, 100.0, None, 0.1, None, 0.0,2020-10-30 07:00:00,44
-0.2, -1.0, -0.2, 100.0, 100.0, None, 0.0, None, 0.0,2020-10-30 08:00:00,44
-0.9, -0.8, -0.9, 100.0, 100.0, None, 0.0, None, 0.0,2020-10-30 09:00:00,44
-1.0, -0.4, -1.0, 100.0, 100.0, None, 0.0, None, 0.0,2020-10-30 10:00:00,44
-0.8, 0.2, -0.8, 100.0, 100.0, None, 0.0, None, 0.7,2020-10-30 11:00:00,44
-0.4, 0.4, -0.4, 100.0, 100.0, None, 0.0, None, 0.7,2020-10-30 12:00:00,44
0.2, 1.2, 0.2, 100.0, 99.0, 15.9, 0.7, None, 0.3,2020-10-30 13:00:00,44
0.4, 0.5, 0.4, 100.0, 94.0, 16.6, 0.7, None, 0.0,2020-10-30 14:00:00,44
1.2, 0.6, 1.1, 99.0, 95.0, 16.5, 0.3, None, 0.0,2020-10-30 15:00:00,44
0.5, -1.0, -0.4, 94.0, 97.0, 16.3, 0.0, None, 0.0,2020-10-30 16:00:00,44
0.6, -1.7, -0.1, 95.0, 99.0, 16.2, 0.0, None, 0.0,2020-10-30 17:00:00,44
-1.0, -1.9, -1.4, 97.0, 100.0, 16.2, 0.0, None, 0.0,2020-10-30 18:00:00,44
-1.7, -2.4, -1.8, 99.0, 100.0, 16.2, 0.0, None, 0.0,2020-10-30 19:00:00,44
-1.9, -2.6, -1.9, 100.0, 100.0, 16.2, 0.0, None, 0.0,2020-10-30 20:00:00,44
-2.4, -2.3, -2.4, 100.0, 99.0, 16.2, 0.0, None, 0.0,2020-10-30 21:00:00,44
-2.6, -1.5, -2.6, 100.0, 94.0, 13.1, 0.0, None, 0.0,2020-10-30 22:00:00,44
-2.3, -1.7, -2.4, 99.0, 90.0, 9.5, 0.0, None, 0.0,2020-10-30 23:00:00,44
-1.5, -1.6, -2.3, 94.0, 85.0, 7.1, 0.0, None, 0.0,2020-10-31 00:00:00,44
-1.7, -1.0, -3.1, 90.0, 76.0, 7.1, 0.0, None, 0.0,2020-10-31 01:00:00,44
-1.6, -1.1, -3.8, 85.0, 79.0, 7.1, 0.0, None, 0.0,2020-10-31 02:00:00,44
-1.0, 0.1, -4.7, 76.0, 66.0, 7.1, 0.0, None, 0.0,2020-10-31 03:00:00,44
-1.1, 0.1, -4.3, 79.0, 63.0, 6.6, 0.0, None, 0.0,2020-10-31 04:00:00,44
0.1, 0.6, -5.5, 66.0, 65.0, 3.1, 0.0, None, 0.0,2020-10-31 05:00:00,44
0.1, 0.7, -6.1, 63.0, 61.0, 1.8, 0.0, None, 0.0,2020-10-31 06:00:00,44
0.6, 0.5, -5.2, 65.0, 63.0, 1.7, 0.0, None, 0.0,2020-10-31 07:00:00,44
0.7, 1.4, -6.0, 61.0, 63.0, 1.7, 0.0, None, 0.0,2020-10-31 08:00:00,44
0.5, 3.1, -5.7, 63.0, 67.0, 1.7, 0.0, None, 0.0,2020-10-31 09:00:00,44
1.4, 4.4, -4.9, 63.0, 67.0, 1.7, 0.0, None, 0.0,2020-10-31 10:00:00,44
3.1, 4.3, -2.4, 67.0, 77.0, 1.7, 0.0, None, 0.0,2020-10-31 11:00:00,44
4.4, 4.2, -1.2, 67.0, 78.0, 1.7, 0.0, None, 0.0,2020-10-31 12:00:00,44
4.3, 5.3, 0.6, 77.0, 81.0, 1.0, 0.0, None, 0.0,2020-10-31 13:00:00,44
4.2, 4.4, 0.7, 78.0, 87.0, 0.3, 0.0, None, 0.0,2020-10-31 14:00:00,44
5.3, 3.6, 2.3, 81.0, 91.0, 0.0, 0.0, None, 0.0,2020-10-31 15:00:00,44
4.4, 2.9, 2.4, 87.0, 90.0, 0.0, 0.0, None, 0.0,2020-10-31 16:00:00,44
3.6, 2.6, 2.3, 91.0, 59.0, 0.0, 0.0, None, 0.0,2020-10-31 17:00:00,44
2.9, 3.0, 1.4, 90.0, 59.0, 0.0, 0.0, None, 0.0,2020-10-31 18:00:00,44
2.6, 4.1, -4.6, 59.0, 48.0, 0.0, 0.0, None, 0.0,2020-10-31 19:00:00,44
3.0, 4.5, -4.2, 59.0, 44.0, 0.0, 0.0, None, 0.0,2020-10-31 20:00:00,44
4.1, 5.8, -5.9, 48.0, 24.0, 0.0, 0.0, None, 0.0,2020-10-31 21:00:00,44
4.5, 5.5, -6.7, 44.0, 33.0, 0.0, 0.0, None, 0.0,2020-10-31 22:00:00,44
5.8, 5.9, -13.2, 24.0, 50.0, 0.0, 0.0, None, 0.0,2020-10-31 23:00:00,44
None, 5.6, None, None, 50.0, None, None, None, 0.0,2020-11-01 00:00:00,44
None, 6.1, None, None, 58.0, None, None, None, 0.0,2020-11-01 01:00:00,44
6.1, 6.9, -1.5, 58.0, 89.0, 0.0, 0.0, None, 0.0,2020-11-01 02:00:00,44
6.9, 5.8, 5.2, 89.0, 98.0, 0.0, 0.0, None, 0.0,2020-11-01 03:00:00,44
5.8, 5.8, 5.5, 98.0, 100.0, 0.0, 0.0, None, 0.0,2020-11-01 04:00:00,44
5.8, 6.2, 5.8, 100.0, 100.0, 0.0, 0.0, None, 0.0,2020-11-01 05:00:00,44
6.2, 6.0, 6.2, 100.0, 100.0, 0.0, 0.0, None, 0.0,2020-11-01 06:00:00,44
6.0, 7.7, 6.0, 100.0, 98.0, 0.0, 0.0, None, 0.0,2020-11-01 07:00:00,44
7.7, 8.7, 7.4, 98.0, 95.0, 0.0, 0.0, None, 0.0,2020-11-01 08:00:00,44
8.7, 11.4, 7.9, 95.0, 82.0, 0.0, 0.0, None, 0.0,2020-11-01 09:00:00,44
11.4, 13.7, 8.4, 82.0, 74.0, 0.0, 0.0, None, 0.0,2020-11-01 10:00:00,44
13.7, 13.0, 9.2, 74.0, 73.0, 0.0, 0.0, None, 0.0,2020-11-01 11:00:00,44
13.0, 12.1, 8.3, 73.0, 76.0, 0.0, 0.0, None, 0.0,2020-11-01 12:00:00,44
12.1, 13.2, 8.0, 76.0, 50.0, 0.0, 0.0, None, 0.0,2020-11-01 13:00:00,44
13.2, 12.4, 3.0, 50.0, 34.0, 0.0, 0.0, None, 0.0,2020-11-01 14:00:00,44
12.4, 11.8, -3.0, 34.0, 32.0, 0.0, 0.0, None, 0.0,2020-11-01 15:00:00,44
11.8, 10.1, -4.4, 32.0, 36.0, 0.0, 0.0, None, 0.0,2020-11-01 16:00:00,44
10.1, 11.8, -4.3, 36.0, 30.0, 0.0, 0.0, None, 0.0,2020-11-01 17:00:00,44
11.8, 9.4, -5.2, 30.0, 41.0, 0.0, 0.0, None, 0.0,2020-11-01 18:00:00,44
9.4, 10.1, -3.2, 41.0, 21.0, 0.0, 0.0, None, 0.0,2020-11-01 19:00:00,44
10.1, 8.8, -11.2, 21.0, 23.0, 0.0, 0.0, None, 0.0,2020-11-01 20:00:00,44
8.8, 9.3, -11.2, 23.0, 20.0, 0.0, 0.0, None, 0.0,2020-11-01 21:00:00,44
9.3, 9.1, -12.5, 20.0, 26.0, 0.0, 0.0, None, 0.0,2020-11-01 22:00:00,44
9.1, 9.1, -9.4, 26.0, 24.0, 0.0, 0.0, None, 0.0,2020-11-01 23:00:00,44
9.1, 8.9, -10.4, 24.0, 23.0, 0.0, 0.0, None, 0.0,2020-11-02 00:00:00,44
8.9, 9.3, -11.1, 23.0, 20.0, 0.0, 0.0, None, 0.0,2020-11-02 01:00:00,44
9.3, 9.3, -12.5, 20.0, 19.0, 0.0, 0.0, None, 0.0,2020-11-02 02:00:00,44
9.3, 9.1, -13.2, 19.0, 22.0, 0.0, 0.0, None, 0.0,2020-11-02 03:00:00,44
9.1, 9.0, -11.5, 22.0, 21.0, 0.0, 0.0, None, 0.0,2020-11-02 04:00:00,44
9.0, 8.4, -12.2, 21.0, 21.0, 0.0, 0.0, None, 0.0,2020-11-02 05:00:00,44
8.4, 8.5, -12.7, 21.0, 20.0, 0.0, 0.0, None, 0.0,2020-11-02 06:00:00,44
8.5, 8.4, -13.2, 20.0, 26.0, 0.0, 0.0, None, 0.0,2020-11-02 07:00:00,44
8.4, 9.2, -10.0, 26.0, 32.0, 0.0, 0.0, None, 0.0,2020-11-02 08:00:00,44
9.2, 7.0, -6.6, 32.0, 49.0, 0.0, 0.0, None, 0.0,2020-11-02 09:00:00,44
7.0, 6.1, -3.0, 49.0, 93.0, 0.0, 0.0, None, 2.3,2020-11-02 10:00:00,44
6.1, 5.3, 5.1, 93.0, 99.0, 2.3, 2.3, None, 2.2,2020-11-02 11:00:00,44
