ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,0.0,0.0,2018-01-22,20.0,4.5,4,,,,,,
8.6,0.0,-4.5,8.6,2018-01-23,20.0,-0.5,4,,,,,,
11.6,0.0,-4.5,11.6,2018-01-24,29.0,1.0,4,,,,,,
0.8,0.0,-1.5,0.8,2018-01-25,38.0,3.5,4,,,,,,
1.2,0.0,-1.0,1.2,2018-01-26,35.0,3.0,4,,,,,,
14.2,0.0,-3.5,14.2,2018-01-27,37.0,0.5,4,,,,,,
14.6,0.0,-3.0,14.6,2018-01-28,46.0,0.5,4,,,,,,
,,,,2018-01-22 00:00:00,,,4,,3.8, 1.285,74.0,73.97,3.784
,,,,2018-01-22 01:00:00,,,4,,4.4, 2.777,71.4,71.36,4.367
,,,,2018-01-22 02:00:00,,,4,,4.0, 1.162,72.4,72.41,4.009
,,,,2018-01-22 03:00:00,,,4,,2.7, 2.204,76.3,76.3,2.67
,,,,2018-01-22 04:00:00,,,4,,0.8, 1.636,81.7,81.7,0.751999
,,,,2018-01-22 05:00:00,,,4,,0.8, 0.839999,78.5,78.47,0.811999
,,,,2018-01-22 06:00:00,,,4,,-0.6, 1.949,82.3,82.3,-0.62
,,,,2018-01-22 07:00:00,,,4,,-0.7, 1.273,82.8,82.8,-0.703
,,,,2018-01-22 08:00:00,,,4,,-1.2, 0.995,83.4,83.4,-1.216
,,,,2018-01-22 09:00:00,,,4,,-1.1, 1.897,82.4,82.4,-1.058
,,,,2018-01-22 10:00:00,,,4,,0.7, 0.880999,76.8,76.77,0.727998
,,,,2018-01-22 11:00:00,,,4,,1.6, 1.872,75.2,75.21,1.616
,,,,2018-01-22 12:00:00,,,4,,3.2, 1.232,70.2,70.23,3.197
,,,,2018-01-22 13:00:00,,,4,,4.2, 1.096,64.4,64.37,4.168
,,,,2018-01-22 14:00:00,,,4,,4.4, 1.698,62.5,62.52,4.437
,,,,2018-01-22 15:00:00,,,4,,5.0, 1.123,60.5,60.49,4.956
,,,,2018-01-22 16:00:00,,,4,,5.1, 1.77,60.9,60.9,5.089
,,,,2018-01-22 17:00:00,,,4,,4.3, 0.66,65.0,64.98,4.347
,,,,2018-01-22 18:00:00,,,4,,3.3, 0.560998,70.5,70.53,3.327
,,,,2018-01-22 19:00:00,,,4,,2.4, 0.416,75.3,75.26,2.435
,,,,2018-01-22 20:00:00,,,4,,1.4, 0.234999,78.8,78.77,1.433
,,,,2018-01-22 21:00:00,,,4,,1.1, 0.407,78.6,78.56,1.06
,,,,2018-01-22 22:00:00,,,4,,0.9, 0.890999,78.8,78.82,0.899999
,,,,2018-01-22 23:00:00,,,4,,-0.6, 0.990998,82.9,82.9,-0.564
,,,,2018-01-23 00:00:00,,,4,,-1.0, 1.41,82.9,82.9,-1.034
,,,,2018-01-23 01:00:00,,,4,,-2.1, 1.024,85.9,85.9,-2.063
,,,,2018-01-23 02:00:00,,,4,,-2.3, 0.856998,84.3,84.3,-2.328
,,,,2018-01-23 03:00:00,,,4,,-2.6, 0.407,84.8,84.8,-2.615
,,,,2018-01-23 04:00:00,,,4,,-2.9, 0.495,84.3,84.3,-2.853
,,,,2018-01-23 05:00:00,,,4,,-3.5, 0.082,85.8,85.8,-3.509
,,,,2018-01-23 06:00:00,,,4,,-4.3, 0.712998,86.8,86.8,-4.327
,,,,2018-01-23 07:00:00,,,4,,-4.4, 0.119,87.2,87.2,-4.422
