wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
127.0, None, None,0.0, None,4.3, None,-0.4, None, None, None,95.0,2018-01-22 00:00:00, None,4,,,,,,,,,,,,
122.0, None, None,0.0, None,5.8, None,0.8, None, None, None,88.0,2018-01-22 01:00:00, None,4,,,,,,,,,,,,
150.0, None, None,0.0, None,6.4, None,0.2, None, None, None,88.0,2018-01-22 02:00:00, None,4,,,,,,,,,,,,
101.0, None, None,0.0, None,4.0, None,-0.7, None, None, None,91.0,2018-01-22 03:00:00, None,4,,,,,,,,,,,,
68.0, None, None,0.0, None,3.3, None,-1.6, None, None, None,95.0,2018-01-22 04:00:00, None,4,,,,,,,,,,,,
28.0, None, None,0.0, None,3.7, None,-2.0, None, None, None,97.0,2018-01-22 05:00:00, None,4,,,,,,,,,,,,
44.0, None, None,0.0, None,7.1, None,-2.6, None, None, None,96.0,2018-01-22 06:00:00, None,4,,,,,,,,,,,,
129.0, None, None,0.0, None,6.7, None,-1.4, None, None, None,92.0,2018-01-22 07:00:00, None,4,,,,,,,,,,,,
33.0, None, None,0.0, None,7.8, None,-1.6, None, None, None,93.0,2018-01-22 08:00:00, None,4,,,,,,,,,,,,
50.0, None, None,0.0, None,4.3, None,-0.7, None, None, None,89.0,2018-01-22 09:00:00, None,4,,,,,,,,,,,,
359.0, None, None,0.0, None,5.3, None,0.2, None, None, None,84.0,2018-01-22 10:00:00, None,4,,,,,,,,,,,,
174.0, None, None,0.0, None,7.2, None,0.1, None, None, None,84.0,2018-01-22 11:00:00, None,4,,,,,,,,,,,,
128.0, None, None,0.0, None,3.5, None,0.2, None, None, None,89.0,2018-01-22 12:00:00, None,4,,,,,,,,,,,,
338.0, None, None,0.4, None,2.5, None,1.7, None, None, None,89.0,2018-01-22 13:00:00, None,4,,,,,,,,,,,,
178.0, None, None,0.0, None,0.0, None,2.4, None, None, None,84.0,2018-01-22 14:00:00, None,4,,,,,,,,,,,,
22.0, None, None,0.0, None,3.3, None,1.4, None, None, None,91.0,2018-01-22 15:00:00, None,4,,,,,,,,,,,,
66.0, None, None,0.0, None,4.2, None,1.0, None, None, None,93.0,2018-01-22 16:00:00, None,4,,,,,,,,,,,,
112.0, None, None,0.0, None,2.7, None,-0.4, None, None, None,99.0,2018-01-22 17:00:00, None,4,,,,,,,,,,,,
128.0, None, None,0.0, None,2.8, None,-1.4, None, None, None,100.0,2018-01-22 18:00:00, None,4,,,,,,,,,,,,
24.0, None, None,0.0, None,2.9, None,-2.0, None, None, None,100.0,2018-01-22 19:00:00, None,4,,,,,,,,,,,,
146.0, None, None,0.0, None,4.5, None,-2.7, None, None, None,100.0,2018-01-22 20:00:00, None,4,,,,,,,,,,,,
180.0, None, None,0.0, None,2.0, None,-2.4, None, None, None,97.0,2018-01-22 21:00:00, None,4,,,,,,,,,,,,
134.0, None, None,0.0, None,3.3, None,-3.1, None, None, None,96.0,2018-01-22 22:00:00, None,4,,,,,,,,,,,,
91.0, None, None,0.0, None,1.9, None,-3.0, None, None, None,96.0,2018-01-22 23:00:00, None,4,,,,,,,,,,,,
127.0, None, None,0.0, None,5.0, None,-3.4, None, None, None,91.0,2018-01-23 00:00:00, None,4,,,,,,,,,,,,
144.0, None, None,0.0, None,2.7, None,-3.8, None, None, None,94.0,2018-01-23 01:00:00, None,4,,,,,,,,,,,,
98.0, None, None,0.0, None,0.0, None,-4.0, None, None, None,95.0,2018-01-23 02:00:00, None,4,,,,,,,,,,,,
52.0, None, None,0.0, None,1.8, None,-4.7, None, None, None,96.0,2018-01-23 03:00:00, None,4,,,,,,,,,,,,
135.0, None, None,0.0, None,2.7, None,-5.0, None, None, None,97.0,2018-01-23 04:00:00, None,4,,,,,,,,,,,,
62.0, None, None,0.0, None,0.0, None,-5.9, None, None, None,95.0,2018-01-23 05:00:00, None,4,,,,,,,,,,,,
132.0, None, None,0.0, None,1.7, None,-6.3, None, None, None,94.0,2018-01-23 06:00:00, None,4,,,,,,,,,,,,
150.0, None, None,0.0, None,2.0, None,-6.6, None, None, None,96.0,2018-01-23 07:00:00, None,4,,,,,,,,,,,,
342.0, None, None,0.0, None,0.0, None,-6.3, None, None, None,95.0,2018-01-23 08:00:00, None,4,,,,,,,,,,,,
301.0, None, None,0.0, None,2.2, None,-5.6, None, None, None,95.0,2018-01-23 09:00:00, None,4,,,,,,,,,,,,
259.0, None, None,0.0, None,2.1, None,-4.1, None, None, None,93.0,2018-01-23 10:00:00, None,4,,,,,,,,,,,,
95.0, None, None,0.0, None,1.6, None,-3.3, None, None, None,95.0,2018-01-23 11:00:00, None,4,,,,,,,,,,,,
141.0, None, None,0.0, None,0.0, None,-2.8, None, None, None,95.0,2018-01-23 12:00:00, None,4,,,,,,,,,,,,
