WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, -4.5, 94.6,94.6,2018-01-15 00:00:00,-4.538,3
None, -4.8, 94.4,94.4,2018-01-15 01:00:00,-4.774,3
None, -5.0, 94.1,94.1,2018-01-15 02:00:00,-5.034,3
None, -5.0, 94.1,94.1,2018-01-15 03:00:00,-5.048,3
None, -4.8, 94.2,94.2,2018-01-15 04:00:00,-4.811,3
None, -5.1, 94.1,94.1,2018-01-15 05:00:00,-5.086,3
None, -5.1, 94.0,94.0,2018-01-15 06:00:00,-5.114,3
None, -5.2, 93.9,93.9,2018-01-15 07:00:00,-5.218,3
None, -5.4, 93.8,93.8,2018-01-15 08:00:00,-5.381,3
None, -5.6, 93.6,93.6,2018-01-15 09:00:00,-5.612,3
None, -5.6, 93.6,93.6,2018-01-15 10:00:00,-5.586,3
None, -5.5, 93.7,93.7,2018-01-15 11:00:00,-5.453,3
None, -5.2, 93.9,93.9,2018-01-15 12:00:00,-5.172,3
None, -4.8, 94.2,94.2,2018-01-15 13:00:00,-4.834,3
None, -4.3, 94.6,94.6,2018-01-15 14:00:00,-4.324,3
None, -3.9, 94.9,94.9,2018-01-15 15:00:00,-3.928,3
None, -3.7, 95.1,95.1,2018-01-15 16:00:00,-3.681,3
None, -3.6, 95.2,95.2,2018-01-15 17:00:00,-3.609,3
None, -3.6, 95.2,95.2,2018-01-15 18:00:00,-3.6,3
None, -4.4, 94.7,94.7,2018-01-15 19:00:00,-4.445,3
None, -4.7, 94.3,94.3,2018-01-15 20:00:00,-4.741,3
None, -4.8, 94.2,94.2,2018-01-15 21:00:00,-4.832,3
None, -5.4, 93.8,93.8,2018-01-15 22:00:00,-5.395,3
None, -5.6, 93.6,93.6,2018-01-15 23:00:00,-5.644,3
None, -6.4, 93.0,93.0,2018-01-16 00:00:00,-6.421,3
None, -6.4, 92.9,92.9,2018-01-16 01:00:00,-6.449,3
None, -6.8, 92.6,92.6,2018-01-16 02:00:00,-6.771,3
None, -7.2, 92.3,92.3,2018-01-16 03:00:00,-7.223,3
None, -7.4, 92.2,92.2,2018-01-16 04:00:00,-7.357,3
None, -8.2, 91.5,91.5,2018-01-16 05:00:00,-8.21,3
None, -8.9, 90.9,90.9,2018-01-16 06:00:00,-8.87,3
None, -8.3, 91.3,91.3,2018-01-16 07:00:00,-8.34,3
None, -7.9, 91.6,91.6,2018-01-16 08:00:00,-7.922,3
None, -8.0, 91.6,91.6,2018-01-16 09:00:00,-7.987,3
None, -6.5, 92.7,92.7,2018-01-16 10:00:00,-6.49,3
None, -5.1, 93.8,93.8,2018-01-16 11:00:00,-5.073,3
None, -4.5, 94.4,94.4,2018-01-16 12:00:00,-4.48,3
None, -3.9, 94.8,94.8,2018-01-16 13:00:00,-3.925,3
None, -3.1, 95.4,95.4,2018-01-16 14:00:00,-3.078,3
None, -2.4, 95.8,95.8,2018-01-16 15:00:00,-2.355,3
None, -2.0, 96.2,96.2,2018-01-16 16:00:00,-2.042,3
None, -1.9, 96.4,96.4,2018-01-16 17:00:00,-1.857,3
None, -1.3, 96.6,96.6,2018-01-16 18:00:00,-1.286,3
None, -1.0, 97.0,97.0,2018-01-16 19:00:00,-1.022,3
None, -1.0, 97.1,97.1,2018-01-16 20:00:00,-1.021,3
None, -1.1, 97.3,97.3,2018-01-16 21:00:00,-1.11,3
None, -2.3, 97.3,97.3,2018-01-16 22:00:00,-2.285,3
None, -1.1, 96.9,96.9,2018-01-16 23:00:00,-1.053,3
None, -0.1, 97.3,97.3,2018-01-17 00:00:00,-0.144998,3
None, 1.2, 97.5,97.5,2018-01-17 01:00:00,1.168,3
None, 1.1, 89.1,89.1,2018-01-17 02:00:00,1.087,3
