WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
208.2, 16.6, 2.021,2019-09-03 00:00:00, 15.82,36
179.0, 15.8, 0.721,2019-09-03 01:00:00, 14.6,36
355.6, 14.6, 0.654999,2019-09-03 02:00:00, 14.09,36
8.2, 14.1, 0.958,2019-09-03 03:00:00, 13.49,36
22.1, 13.5, 0.531,2019-09-03 04:00:00, 13.37,36
354.9, 13.4, 0.867999,2019-09-03 05:00:00, 13.07,36
206.1, 13.1, 0.893998,2019-09-03 06:00:00, 12.58,36
21.8, 12.6, 0.62,2019-09-03 07:00:00, 12.69,36
12.7, 12.7, 0.593999,2019-09-03 08:00:00, 13.28,36
105.7, 13.3, 1.581,2019-09-03 09:00:00, 14.56,36
165.3, 14.6, 1.925,2019-09-03 10:00:00, 16.41,36
167.8, 16.4, 2.658,2019-09-03 11:00:00, 17.23,36
173.9, 17.2, 5.706,2019-09-03 12:00:00, 17.89,36
164.8, 17.9, 9.97,2019-09-03 13:00:00, 18.29,36
175.6, 18.3, 9.8,2019-09-03 14:00:00, 18.27,36
180.9, 18.3, 8.55,2019-09-03 15:00:00, 18.56,36
180.7, 18.6, 8.4,2019-09-03 16:00:00, 18.91,36
186.4, 18.9, 8.81,2019-09-03 17:00:00, 19.36,36
189.6, 19.4, 9.16,2019-09-03 18:00:00, 18.15,36
189.5, 18.2, 7.764,2019-09-03 19:00:00, 18.06,36
190.6, 18.1, 8.62,2019-09-03 20:00:00, 18.33,36
199.0, 18.3, 8.7,2019-09-03 21:00:00, 17.35,36
183.4, 17.4, 10.41,2019-09-03 22:00:00, 16.35,36
184.4, 16.4, 11.06,2019-09-03 23:00:00, 16.22,36
175.3, 16.2, 10.18,2019-09-04 00:00:00, 16.3,36
183.8, 16.3, 10.33,2019-09-04 01:00:00, 15.64,36
181.6, 15.6, 9.27,2019-09-04 02:00:00, 14.86,36
184.9, 14.9, 8.66,2019-09-04 03:00:00, 14.64,36
186.8, 14.6, 8.88,2019-09-04 04:00:00, 14.57,36
176.9, 14.6, 9.0,2019-09-04 05:00:00, 14.55,36
179.3, 14.6, 7.376,2019-09-04 06:00:00, 14.42,36
181.2, 14.4, 7.572,2019-09-04 07:00:00, 14.48,36
178.9, 14.5, 7.199,2019-09-04 08:00:00, 14.56,36
184.6, 14.6, 6.412,2019-09-04 09:00:00, 14.95,36
184.4, 15.0, 7.488,2019-09-04 10:00:00, 15.39,36
182.4, 15.4, 7.726,2019-09-04 11:00:00, 15.77,36
184.4, 15.8, 8.22,2019-09-04 12:00:00, 16.65,36
179.8, 16.7, 8.11,2019-09-04 13:00:00, 17.26,36
183.0, 17.3, 8.62,2019-09-04 14:00:00, 18.3,36
180.0, 18.3, 9.24,2019-09-04 15:00:00, 18.25,36
171.5, 18.3, 7.598,2019-09-04 16:00:00, 18.7,36
175.1, 18.7, 6.583,2019-09-04 17:00:00, 18.58,36
178.3, 18.6, 4.745,2019-09-04 18:00:00, 17.82,36
192.9, 17.8, 4.959,2019-09-04 19:00:00, 17.16,36
184.8, 17.2, 5.999,2019-09-04 20:00:00, 16.36,36
184.4, 16.4, 5.636,2019-09-04 21:00:00, 15.96,36
181.9, 16.0, 5.714,2019-09-04 22:00:00, 15.52,36
163.7, 15.5, 4.195,2019-09-04 23:00:00, 14.82,36
163.7, 14.8, 1.856,2019-09-05 00:00:00, 14.04,36
189.9, 14.0, 1.299,2019-09-05 01:00:00, 13.75,36
20.5, 13.8, 2.483,2019-09-05 02:00:00, 13.18,36
5.4, 13.2, 2.162,2019-09-05 03:00:00, 13.2,36
354.9, 13.2, 2.357,2019-09-05 04:00:00, 13.09,36
350.1, 13.1, 2.553,2019-09-05 05:00:00, 12.91,36
344.6, 12.9, 2.602,2019-09-05 06:00:00, 12.64,36
359.7, 12.6, 2.643,2019-09-05 07:00:00, 12.6,36
19.0, 12.6, 2.872,2019-09-05 08:00:00, 12.95,36
8.2, 13.0, 3.013,2019-09-05 09:00:00, 14.18,36
352.7, 14.2, 4.176,2019-09-05 10:00:00, 15.95,36
36.3, 16.0, 3.283,2019-09-05 11:00:00, 17.5,36
24.4, 17.5, 3.132,2019-09-05 12:00:00, 19.09,36
33.7, 19.1, 2.296,2019-09-05 13:00:00, 20.49,36
21.5, 20.5, 2.398,2019-09-05 14:00:00, 21.18,36
44.7, 21.2, 1.45,2019-09-05 15:00:00, 21.42,36
