time,tasmin,tasmax,pcp,week_of_year
2017-06-25,7.5,16.5,0.0,26
2017-06-26,3.6,10.4,0.0,26
2017-06-27,2.1,14.8,0.0,26
2017-06-28,2.2,19.2,0.0,26
2017-06-29,6.7,18.2,0.0,26
2017-06-30,6.9,18.9,0.0,26
2017-07-01,7.2,12.6,0.3,26
