station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
-4.9, 0.0, -10.9, 502.4, 2023-01-01 00:00:00, 184.0, -1.0
-5.0, None, None, 502.4, 2023-01-01 00:15:00, 184.0, None
-5.0, None, None, 502.4, 2023-01-01 00:30:00, 184.0, None
-5.0, None, None, 502.4, 2023-01-01 00:45:00, 184.0, None
-5.1, None, None, 502.4, 2023-01-01 01:00:00, 184.0, None
-5.1, None, None, 502.4, 2023-01-01 01:15:00, 183.0, None
-5.1, None, None, 502.4, 2023-01-01 01:30:00, 183.0, None
-5.1, None, None, 502.4, 2023-01-01 01:45:00, 183.0, None
-5.1, None, None, 502.4, 2023-01-01 02:00:00, 183.0, None
-5.1, None, None, 502.4, 2023-01-01 02:15:00, 183.0, None
-5.1, None, None, 502.4, 2023-01-01 02:30:00, 183.0, None
-5.1, None, None, 502.4, 2023-01-01 02:45:00, 182.0, None
-5.1, None, None, 502.4, 2023-01-01 03:00:00, 182.0, None
-5.2, None, None, 502.4, 2023-01-01 03:15:00, 182.0, None
-5.2, None, None, 502.4, 2023-01-01 03:30:00, 182.0, None
-5.2, None, None, 502.4, 2023-01-01 03:45:00, 182.0, None
-5.2, None, None, 502.4, 2023-01-01 04:00:00, 182.0, None
-5.2, None, None, 502.4, 2023-01-01 04:15:00, 182.0, None
-5.2, None, None, 502.4, 2023-01-01 04:30:00, 182.0, None
-5.2, None, None, 502.4, 2023-01-01 04:45:00, 182.0, None
-5.3, None, None, 502.4, 2023-01-01 05:00:00, 182.0, None
-5.3, None, None, 502.4, 2023-01-01 05:15:00, 182.0, None
-5.4, None, None, 502.4, 2023-01-01 05:30:00, 182.0, None
-5.4, None, None, 502.4, 2023-01-01 05:45:00, 182.0, None
-5.5, None, None, 502.4, 2023-01-01 06:00:00, 182.0, None
-5.6, None, None, 502.4, 2023-01-01 06:15:00, 182.0, None
-5.7, None, None, 502.4, 2023-01-01 06:30:00, 182.0, None
-6.1, None, None, 502.4, 2023-01-01 06:45:00, 181.0, None
-6.5, None, None, 502.4, 2023-01-01 07:00:00, 181.0, None
-6.7, None, None, 502.4, 2023-01-01 07:15:00, 181.0, None
-7.1, None, None, 502.4, 2023-01-01 07:30:00, 181.0, None
-7.5, None, None, 502.4, 2023-01-01 07:45:00, 181.0, None
-7.5, None, None, 502.4, 2023-01-01 08:00:00, 182.0, None
-7.5, None, None, 502.4, 2023-01-01 08:15:00, 181.0, None
-7.8, None, None, 502.4, 2023-01-01 08:30:00, 181.0, None
-8.3, None, None, 502.4, 2023-01-01 08:45:00, 181.0, None
-8.4, None, None, 502.4, 2023-01-01 09:00:00, 181.0, None
-7.7, None, None, 502.4, 2023-01-01 09:15:00, 181.0, None
-7.1, None, None, 502.4, 2023-01-01 09:30:00, 182.0, None
-6.5, None, None, 502.4, 2023-01-01 09:45:00, 181.0, None
-6.1, None, None, 502.4, 2023-01-01 10:00:00, 181.0, None
-5.8, None, None, 502.4, 2023-01-01 10:15:00, 181.0, None
-5.2, None, None, 502.4, 2023-01-01 10:30:00, 181.0, None
-4.8, None, None, 502.4, 2023-01-01 10:45:00, 180.0, None
-4.2, None, None, 502.4, 2023-01-01 11:00:00, 179.0, None
-3.3, None, None, 502.4, 2023-01-01 11:15:00, 179.0, None
-2.8, None, None, 502.4, 2023-01-01 11:30:00, 179.0, None
-2.6, None, None, 502.4, 2023-01-01 11:45:00, 178.0, None
-3.3, None, None, 502.4, 2023-01-01 12:00:00, 178.0, None
-2.9, None, None, 502.4, 2023-01-01 12:15:00, 176.0, None
-3.2, None, None, 502.4, 2023-01-01 12:30:00, 179.0, None
-3.5, None, None, 502.4, 2023-01-01 12:45:00, 179.0, None
-1.7, None, None, 502.4, 2023-01-01 13:00:00, 179.0, None
-1.0, None, None, 502.4, 2023-01-01 13:15:00, 179.0, None
-1.8, None, None, 502.4, 2023-01-01 13:30:00, 179.0, None
-2.7, None, None, 502.4, 2023-01-01 13:45:00, 179.0, None
-3.0, None, None, 502.4, 2023-01-01 14:00:00, 179.0, None
-3.3, None, None, 502.4, 2023-01-01 14:15:00, 179.0, None
-3.3, None, None, 502.4, 2023-01-01 14:30:00, 178.0, None
-3.9, None, None, 502.4, 2023-01-01 14:45:00, 179.0, None
-4.7, None, None, 502.4, 2023-01-01 15:00:00, 179.0, None
-5.2, None, None, 502.4, 2023-01-01 15:15:00, 179.0, None
-5.8, None, None, 502.4, 2023-01-01 15:30:00, 179.0, None
-6.3, None, None, 502.4, 2023-01-01 15:45:00, 179.0, None
-6.9, None, None, 502.4, 2023-01-01 16:00:00, 179.0, None
-7.3, None, None, 502.4, 2023-01-01 16:15:00, 179.0, None
-7.3, None, None, 502.4, 2023-01-01 16:30:00, 179.0, None
-7.1, None, None, 502.4, 2023-01-01 16:45:00, 179.0, None
-7.1, None, None, 502.4, 2023-01-01 17:00:00, 179.0, None
-7.2, None, None, 502.4, 2023-01-01 17:15:00, 179.0, None
-7.4, None, None, 502.4, 2023-01-01 17:30:00, 179.0, None
-7.8, None, None, 502.4, 2023-01-01 17:45:00, 179.0, None
-8.3, None, None, 502.4, 2023-01-01 18:00:00, 178.0, None
-8.7, None, None, 502.4, 2023-01-01 18:15:00, 178.0, None
-9.0, None, None, 502.4, 2023-01-01 18:30:00, 178.0, None
-9.3, None, None, 502.4, 2023-01-01 18:45:00, 178.0, None
-9.5, None, None, 502.4, 2023-01-01 19:00:00, 178.0, None
-9.8, None, None, 502.4, 2023-01-01 19:15:00, 178.0, None
-10.0, None, None, 502.4, 2023-01-01 19:30:00, 178.0, None
-10.1, None, None, 502.4, 2023-01-01 19:45:00, 178.0, None
-10.2, None, None, 502.4, 2023-01-01 20:00:00, 178.0, None
-10.4, None, None, 502.4, 2023-01-01 20:15:00, 178.0, None
-10.3, None, None, 502.4, 2023-01-01 20:30:00, 178.0, None
-10.3, None, None, 502.4, 2023-01-01 20:45:00, 178.0, None
-10.2, None, None, 502.4, 2023-01-01 21:00:00, 178.0, None
-10.1, None, None, 502.4, 2023-01-01 21:15:00, 178.0, None
-10.0, None, None, 502.4, 2023-01-01 21:30:00, 177.0, None
-9.9, None, None, 502.4, 2023-01-01 21:45:00, 178.0, None
-10.0, None, None, 502.4, 2023-01-01 22:00:00, 177.0, None
-10.1, None, None, 502.4, 2023-01-01 22:15:00, 177.0, None
-10.3, None, None, 502.4, 2023-01-01 22:30:00, 177.0, None
-10.4, None, None, 502.4, 2023-01-01 22:45:00, 178.0, None
-10.4, None, None, 502.4, 2023-01-01 23:00:00, 178.0, None
-10.6, None, None, 502.4, 2023-01-01 23:15:00, 177.0, None
-10.9, None, None, 502.4, 2023-01-01 23:30:00, 177.0, None
-10.8, None, None, 502.4, 2023-01-01 23:45:00, 178.0, None
-10.5, 0.0, -13.2, 502.4, 2023-01-02 00:00:00, 178.0, -5.0
-10.3, None, None, 502.4, 2023-01-02 00:15:00, 177.0, None
-10.4, None, None, 502.4, 2023-01-02 00:30:00, 177.0, None
-10.4, None, None, 502.4, 2023-01-02 00:45:00, 178.0, None
-10.4, None, None, 502.4, 2023-01-02 01:00:00, 177.0, None
-10.4, None, None, 502.4, 2023-01-02 01:15:00, 177.0, None
-10.2, None, None, 502.4, 2023-01-02 01:30:00, 177.0, None
-10.0, None, None, 502.4, 2023-01-02 01:45:00, 177.0, None
-9.8, None, None, 502.4, 2023-01-02 02:00:00, 177.0, None
-9.6, None, None, 502.4, 2023-01-02 02:15:00, 177.0, None
-9.4, None, None, 502.4, 2023-01-02 02:30:00, 176.0, None
-9.2, None, None, 502.4, 2023-01-02 02:45:00, 177.0, None
