station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
-5.9, 1.5, 282.4, 2023-01-01 00:00:00, -12.6, -5.7
-6.2, None, 282.4, 2023-01-01 00:15:00, None, None
-6.0, None, 283.4, 2023-01-01 00:30:00, None, None
-6.4, None, 283.4, 2023-01-01 00:45:00, None, None
-6.1, None, 283.4, 2023-01-01 01:00:00, None, None
-6.0, None, 283.4, 2023-01-01 01:15:00, None, None
-6.0, None, 283.4, 2023-01-01 01:30:00, None, None
-5.9, None, 283.4, 2023-01-01 01:45:00, None, None
-6.0, None, 283.4, 2023-01-01 02:00:00, None, None
-6.0, None, 284.5, 2023-01-01 02:15:00, None, None
-6.2, None, 284.5, 2023-01-01 02:30:00, None, None
-6.0, None, 284.5, 2023-01-01 02:45:00, None, None
-6.2, None, 284.5, 2023-01-01 03:00:00, None, None
-6.4, None, 284.5, 2023-01-01 03:15:00, None, None
-6.3, None, 284.5, 2023-01-01 03:30:00, None, None
-6.1, None, 284.5, 2023-01-01 03:45:00, None, None
-6.4, None, 284.5, 2023-01-01 04:00:00, None, None
-6.2, None, 284.5, 2023-01-01 04:15:00, None, None
-6.6, None, 284.5, 2023-01-01 04:30:00, None, None
-6.9, None, 284.5, 2023-01-01 04:45:00, None, None
-6.8, None, 284.5, 2023-01-01 05:00:00, None, None
-6.8, None, 284.5, 2023-01-01 05:15:00, None, None
-6.8, None, 284.5, 2023-01-01 05:30:00, None, None
-7.1, None, 284.5, 2023-01-01 05:45:00, None, None
-6.9, None, 284.5, 2023-01-01 06:00:00, None, None
-6.6, None, 284.5, 2023-01-01 06:15:00, None, None
-6.7, None, 285.5, 2023-01-01 06:30:00, None, None
-6.5, None, 285.5, 2023-01-01 06:45:00, None, None
-6.6, None, 285.5, 2023-01-01 07:00:00, None, None
-6.9, None, 285.5, 2023-01-01 07:15:00, None, None
-6.5, None, 285.5, 2023-01-01 07:30:00, None, None
-6.5, None, 285.5, 2023-01-01 07:45:00, None, None
-6.7, None, 285.5, 2023-01-01 08:00:00, None, None
-6.7, None, 285.5, 2023-01-01 08:15:00, None, None
-6.5, None, 285.5, 2023-01-01 08:30:00, None, None
-6.4, None, 285.5, 2023-01-01 08:45:00, None, None
-6.1, None, 285.5, 2023-01-01 09:00:00, None, None
-6.0, None, 285.5, 2023-01-01 09:15:00, None, None
-5.7, None, 285.5, 2023-01-01 09:30:00, None, None
-5.7, None, 285.5, 2023-01-01 09:45:00, None, None
-6.4, None, 285.5, 2023-01-01 10:00:00, None, None
-6.8, None, 285.5, 2023-01-01 10:15:00, None, None
-6.7, None, 285.5, 2023-01-01 10:30:00, None, None
-7.5, None, 285.5, 2023-01-01 10:45:00, None, None
