AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
17.6,0.0,0.0,2016-04-08 00:00:00,18.0,34.0,15
17.7,0.0,0.0,2016-04-08 00:15:00,24.0,34.0,15
17.8,0.0,0.0,2016-04-08 00:30:00,16.0,34.0,15
17.5,0.0,0.0,2016-04-08 00:45:00,10.0,36.0,15
17.3,0.0,8.8,2016-04-08 01:00:00,8.0,37.0,15
17.3,0.0,8.8,2016-04-08 01:15:00,7.0,37.0,15
17.3,0.0,9.4,2016-04-08 01:30:00,7.0,37.0,15
17.0,0.0,9.0,2016-04-08 01:45:00,6.0,38.0,15
17.0,0.0,9.2,2016-04-08 02:00:00,5.0,37.0,15
17.2,0.0,8.8,2016-04-08 02:15:00,5.0,36.0,15
17.3,0.0,8.5,2016-04-08 02:30:00,5.0,36.0,15
17.1,0.0,9.5,2016-04-08 02:45:00,4.0,37.0,15
17.0,0.0,9.1,2016-04-08 03:00:00,2.0,37.0,15
16.8,0.0,9.5,2016-04-08 03:15:00,2.0,38.0,15
16.5,0.0,9.1,2016-04-08 03:30:00,4.0,39.0,15
16.4,0.0,10.2,2016-04-08 03:45:00,4.0,39.0,15
16.4,0.0,10.0,2016-04-08 04:00:00,6.0,39.0,15
16.3,0.0,8.1,2016-04-08 04:15:00,4.0,39.0,15
16.4,0.0,8.6,2016-04-08 04:30:00,4.0,39.0,15
16.4,0.0,8.6,2016-04-08 04:45:00,3.0,39.0,15
16.7,0.0,7.8,2016-04-08 05:00:00,1.0,38.0,15
16.8,0.0,8.3,2016-04-08 05:15:00,1.0,38.0,15
16.5,0.0,8.6,2016-04-08 05:30:00,1.0,39.0,15
16.4,0.0,8.8,2016-04-08 05:45:00,2.0,40.0,15
16.2,0.0,10.6,2016-04-08 06:00:00,13.0,41.0,15
16.3,0.0,11.8,2016-04-08 06:15:00,19.0,41.0,15
16.5,0.0,10.1,2016-04-08 06:30:00,13.0,40.0,15
16.8,0.0,8.4,2016-04-08 06:45:00,9.0,39.0,15
17.9,0.0,8.8,2016-04-08 07:00:00,7.0,37.0,15
18.6,0.0,8.6,2016-04-08 07:15:00,2.0,38.0,15
18.6,0.0,9.8,2016-04-08 07:30:00,7.0,37.0,15
19.0,0.0,9.9,2016-04-08 07:45:00,7.0,36.0,15
19.3,0.0,2.3,2016-04-08 08:00:00,5.0,36.0,15
19.0,0.0,7.5,2016-04-08 08:15:00,355.0,40.0,15
19.3,0.0,8.6,2016-04-08 08:30:00,5.0,37.0,15
19.6,0.0,9.6,2016-04-08 08:45:00,6.0,37.0,15
19.7,0.0,9.5,2016-04-08 09:00:00,8.0,36.0,15
19.5,0.0,9.1,2016-04-08 09:15:00,3.0,34.0,15
19.9,0.0,9.9,2016-04-08 09:30:00,9.0,34.0,15
19.3,0.0,12.0,2016-04-08 09:45:00,11.0,36.0,15
19.7,0.0,11.6,2016-04-08 10:00:00,11.0,37.0,15
20.2,0.0,8.3,2016-04-08 10:15:00,2.0,36.0,15
