ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,660.0, 16.0, None, None,2020-08-26 00:00:00,17.4, None, None, None,35
,660.0, 16.0, None, None,2020-08-26 01:00:00,18.0, None, None, None,35
,662.0, 16.0, None, None,2020-08-26 02:00:00,16.8, None, None, None,35
,665.0, 16.0, None, None,2020-08-26 03:00:00,10.4, None, None, None,35
,667.0, 14.0, None, None,2020-08-26 04:00:00,9.3, None, 0.0, None,35
,668.0, 12.0, None, None,2020-08-26 05:00:00,8.7, None, None, None,35
,669.0, 10.0, None, None,2020-08-26 06:00:00,8.4, None, 0.0, None,35
,669.0, 8.0, None, None,2020-08-26 07:00:00,8.2, None, 1.0, None,35
,669.0, 7.0, None, None,2020-08-26 08:00:00,8.1, None, 0.0, None,35
,669.0, 7.0, None, None,2020-08-26 09:00:00,7.9, None, 0.0, None,35
,670.0, 6.0, None, None,2020-08-26 10:00:00,7.6, None, None, None,35
,671.0, 5.0, None, None,2020-08-26 11:00:00,6.7, None, 0.0, None,35
,671.0, 4.0, None, None,2020-08-26 12:00:00,6.2, None, 0.0, None,35
,672.0, 3.0, None, None,2020-08-26 13:00:00,5.7, None, 1.0, None,35
,672.0, 3.0, None, None,2020-08-26 14:00:00,6.1, None, 0.0, None,35
,671.0, 3.0, None, None,2020-08-26 15:00:00,7.3, None, 0.0, None,35
,670.0, 3.0, None, None,2020-08-26 16:00:00,11.0, None, None, None,35
,668.0, 3.0, None, None,2020-08-26 17:00:00,11.9, None, None, None,35
,666.0, 3.0, None, None,2020-08-26 18:00:00,13.5, None, 0.0, None,35
,665.0, 5.0, None, None,2020-08-26 19:00:00,13.6, None, 0.0, None,35
,663.0, 8.0, None, None,2020-08-26 20:00:00,15.7, None, None, None,35
,662.0, 12.0, None, None,2020-08-26 21:00:00,17.1, None, 1.0, None,35
,661.0, 14.0, None, None,2020-08-26 22:00:00,17.8, None, 0.0, None,35
,660.0, 16.0, None, None,2020-08-26 23:00:00,17.8, None, 2.0, None,35
,660.0, 18.0, None, None,2020-08-27 00:00:00,17.0, None, None, None,35
,660.0, 18.0, None, None,2020-08-27 01:00:00,17.2, None, None, None,35
,661.0, 18.0, None, None,2020-08-27 02:00:00,17.2, None, None, None,35
,664.0, 17.0, None, None,2020-08-27 03:00:00,11.4, None, 0.0, None,35
,667.0, 16.0, None, None,2020-08-27 04:00:00,9.9, None, 0.0, None,35
,667.0, 13.0, None, None,2020-08-27 05:00:00,9.9, None, 0.0, None,35
,668.0, 11.0, None, None,2020-08-27 06:00:00,9.5, None, None, None,35
,668.0, 10.0, None, None,2020-08-27 07:00:00,9.0, None, 0.0, None,35
,669.0, 8.0, None, None,2020-08-27 08:00:00,8.2, None, 0.0, None,35
,669.0, 7.0, None, None,2020-08-27 09:00:00,7.8, None, 0.0, None,35
,670.0, 7.0, None, None,2020-08-27 10:00:00,7.0, None, 0.0, None,35
,671.0, 6.0, None, None,2020-08-27 11:00:00,6.6, None, 0.0, None,35
,671.0, 5.0, None, None,2020-08-27 12:00:00,6.2, None, 0.0, None,35
,671.0, 4.0, None, None,2020-08-27 13:00:00,6.1, None, 0.0, None,35
,672.0, 4.0, None, None,2020-08-27 14:00:00,5.8, None, 1.0, None,35
,671.0, 3.0, None, None,2020-08-27 15:00:00,7.2, None, 0.0, None,35
