wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
293.0, 44.0, 11.1,0.0, -1.0,6.9, 10.8,7.7, 305.0, 0.0, 0.0,64.0,2020-08-26 00:00:00,35,,,,,,
279.0, 51.0, 9.7,0.0, 0.4,6.5, 10.1,7.6, 304.0, 0.0, 0.0,67.0,2020-08-26 01:00:00,35,,,,,,
303.0, 64.0, 6.9,0.0, 1.3,7.2, 7.7,8.8, 293.0, 0.0, 0.0,70.0,2020-08-26 02:00:00,35,,,,,,
35.0, 67.0, 6.5,0.0, 1.9,2.1, 7.6,6.4, 279.0, 0.0, 0.0,77.0,2020-08-26 03:00:00,35,,,,,,
343.0, 70.0, 7.2,0.0, 3.6,2.8, 8.8,5.0, 303.0, 0.0, 0.0,86.0,2020-08-26 04:00:00,35,,,,,,
354.0, 77.0, 2.1,0.0, 2.7,2.3, 6.4,6.2, 35.0, 0.0, 0.0,82.0,2020-08-26 05:00:00,35,,,,,,
170.0, 86.0, 2.8,0.0, 2.9,4.9, 5.0,10.4, 343.0, 0.0, 0.0,63.0,2020-08-26 06:00:00,35,,,,,,
164.0, 82.0, 2.3,0.0, 3.4,7.9, 6.2,12.7, 354.0, 0.0, 0.0,56.0,2020-08-26 07:00:00,35,,,,,,
205.0, None, None,0.0, None,5.3, None,16.5, None, None, None,46.0,2020-08-26 08:00:00,35,,,,,,
201.0, 56.0, 7.9,0.0, 4.2,9.3, 12.7,18.1, 164.0, 0.0, 0.0,43.0,2020-08-26 09:00:00,35,,,,,,
190.0, 46.0, 5.3,0.0, 4.9,9.6, 16.5,19.3, 205.0, 0.0, 0.0,40.0,2020-08-26 10:00:00,35,,,,,,
197.0, 43.0, 9.3,0.0, 5.3,8.2, 18.1,21.9, 201.0, 0.0, 0.0,31.0,2020-08-26 11:00:00,35,,,,,,
357.0, 40.0, 9.6,0.0, 5.4,10.2, 19.3,20.8, 190.0, 0.0, 0.0,34.0,2020-08-26 12:00:00,35,,,,,,
41.0, 31.0, 8.2,0.0, 4.0,8.4, 21.9,21.6, 197.0, 0.0, 0.0,33.0,2020-08-26 13:00:00,35,,,,,,
302.0, 34.0, 10.2,0.0, 4.4,8.3, 20.8,20.0, 357.0, 0.0, 0.0,29.0,2020-08-26 14:00:00,35,,,,,,
212.0, 33.0, 8.4,0.0, 4.7,5.2, 21.6,21.3, 41.0, 0.0, 0.0,27.0,2020-08-26 15:00:00,35,,,,,,
212.0, 29.0, 8.3,0.0, 1.4,9.8, 20.0,20.6, 302.0, 0.0, 0.0,24.0,2020-08-26 16:00:00,35,,,,,,
287.0, 27.0, 5.2,0.0, 1.6,7.5, 21.3,18.1, 212.0, 0.0, 0.0,25.0,2020-08-26 17:00:00,35,,,,,,
309.0, 24.0, 9.8,0.0, -0.7,4.5, 20.6,14.0, 212.0, 0.0, 0.0,41.0,2020-08-26 18:00:00,35,,,,,,
311.0, 25.0, 7.5,0.0, -2.2,5.6, 18.1,12.6, 287.0, 0.0, 0.0,46.0,2020-08-26 19:00:00,35,,,,,,
314.0, 41.0, 4.5,0.0, 1.0,9.8, 14.0,12.4, 309.0, 0.0, 0.0,47.0,2020-08-26 20:00:00,35,,,,,,
293.0, 46.0, 5.6,0.0, 1.3,8.7, 12.6,11.8, 311.0, 0.0, 0.0,53.0,2020-08-26 21:00:00,35,,,,,,
325.0, 47.0, 9.8,0.0, 1.4,7.7, 12.4,9.4, 314.0, 0.0, 0.0,61.0,2020-08-26 22:00:00,35,,,,,,
118.0, 53.0, 8.7,0.0, 2.5,2.8, 11.8,8.9, 293.0, 0.0, 0.0,59.0,2020-08-26 23:00:00,35,,,,,,
189.0, 61.0, 7.7,0.0, 2.3,3.3, 9.4,8.2, 325.0, 0.0, 0.0,68.0,2020-08-27 00:00:00,35,,,,,,
162.0, 59.0, 2.8,0.0, 1.3,3.1, 8.9,8.1, 118.0, 0.0, 0.0,72.0,2020-08-27 01:00:00,35,,,,,,
318.0, 68.0, 3.3,0.0, 2.7,7.6, 8.2,8.6, 189.0, 0.0, 0.0,70.0,2020-08-27 02:00:00,35,,,,,,
321.0, 72.0, 3.1,0.0, 3.4,11.3, 8.1,10.5, 162.0, 0.0, 0.0,67.0,2020-08-27 03:00:00,35,,,,,,
318.0, 70.0, 7.6,0.0, 3.4,9.2, 8.6,9.9, 318.0, 0.0, 0.0,70.0,2020-08-27 04:00:00,35,,,,,,
315.0, 67.0, 11.3,0.0, 4.6,10.9, 10.5,10.2, 321.0, 0.0, 0.0,69.0,2020-08-27 05:00:00,35,,,,,,
304.0, 70.0, 9.2,0.0, 4.7,11.0, 9.9,10.9, 318.0, 0.0, 0.0,66.0,2020-08-27 06:00:00,35,,,,,,
330.0, 69.0, 10.9,0.0, 4.8,12.6, 10.2,12.0, 315.0, 0.0, 0.0,62.0,2020-08-27 07:00:00,35,,,,,,
343.0, 66.0, 11.0,0.0, 4.8,12.4, 10.9,14.4, 304.0, 0.0, 0.0,53.0,2020-08-27 08:00:00,35,,,,,,
2.0, 62.0, 12.6,0.0, 5.0,10.4, 12.0,16.3, 330.0, 0.0, 0.0,43.0,2020-08-27 09:00:00,35,,,,,,
14.0, 53.0, 12.4,0.0, 4.9,11.4, 14.4,17.1, 343.0, 0.0, 0.0,43.0,2020-08-27 10:00:00,35,,,,,,
359.0, 43.0, 10.4,0.0, 3.7,15.4, 16.3,17.3, 2.0, 0.0, 0.0,39.0,2020-08-27 11:00:00,35,,,,,,
18.0, 43.0, 11.4,0.0, 4.4,15.2, 17.1,17.8, 14.0, 0.0, 0.0,34.0,2020-08-27 12:00:00,35,,,,,,
356.0, 39.0, 15.4,0.0, 3.2,6.4, 17.3,17.1, 359.0, 0.0, 0.0,33.0,2020-08-27 13:00:00,35,,,,,,
36.0, 34.0, 15.2,0.0, 1.7,13.7, 17.8,19.8, 18.0, 0.0, 0.0,29.0,2020-08-27 14:00:00,35,,,,,,
349.0, 33.0, 6.4,0.0, 0.7,8.6, 17.1,19.0, 356.0, 0.0, 0.0,30.0,2020-08-27 15:00:00,35,,,,,,
358.0, 29.0, 13.7,0.0, 1.3,10.4, 19.8,19.3, 36.0, 0.0, 0.0,30.0,2020-08-27 16:00:00,35,,,,,,
359.0, 30.0, 8.6,0.0, 1.0,10.0, 19.0,17.0, 349.0, 0.0, 0.0,34.0,2020-08-27 17:00:00,35,,,,,,
351.0, 30.0, 10.4,0.0, 1.3,7.3, 19.3,15.0, 358.0, 0.0, 0.0,41.0,2020-08-27 18:00:00,35,,,,,,
331.0, 34.0, 10.0,0.0, 1.0,8.1, 17.0,11.7, 359.0, 0.0, 0.0,53.0,2020-08-27 19:00:00,35,,,,,,
339.0, 41.0, 7.3,0.0, 1.9,7.5, 15.0,12.1, 351.0, 0.0, 0.0,53.0,2020-08-27 20:00:00,35,,,,,,
12.0, 53.0, 8.1,0.0, 2.4,3.5, 11.7,9.3, 331.0, 0.0, 0.0,64.0,2020-08-27 21:00:00,35,,,,,,
345.0, 53.0, 7.5,0.0, 2.8,4.3, 12.1,8.6, 339.0, 0.0, 0.0,61.0,2020-08-27 22:00:00,35,,,,,,
357.0, 64.0, 3.5,0.0, 2.8,1.9, 9.3,7.8, 12.0, 0.0, 0.0,59.0,2020-08-27 23:00:00,35,,,,,,
359.0, 61.0, 4.3,0.0, 1.5,2.1, 8.6,7.0, 345.0, 0.0, 0.0,53.0,2020-08-28 00:00:00,35,,,,,,
267.0, 59.0, 1.9,0.0, 0.3,3.7, 7.8,8.4, 357.0, 0.0, 0.0,53.0,2020-08-28 01:00:00,35,,,,,,
20.0, 53.0, 2.1,0.0, -1.9,2.9, 7.0,6.7, 359.0, 0.0, 0.0,62.0,2020-08-28 02:00:00,35,,,,,,
212.0, 53.0, 3.7,0.0, -0.6,2.5, 8.4,6.6, 267.0, 0.0, 0.0,64.0,2020-08-28 03:00:00,35,,,,,,
309.0, 62.0, 2.9,0.0, -0.1,7.9, 6.7,11.2, 20.0, 0.0, 0.0,33.0,2020-08-28 04:00:00,35,,,,,,
311.0, 64.0, 2.5,0.0, 0.3,2.0, 6.6,8.4, 212.0, 0.0, 0.0,50.0,2020-08-28 05:00:00,35,,,,,,
90.0, 33.0, 7.9,0.0, -4.5,3.1, 11.2,10.1, 309.0, 0.0, 0.0,56.0,2020-08-28 06:00:00,35,,,,,,
185.0, 50.0, 2.0,0.0, -1.4,9.4, 8.4,14.6, 311.0, 0.0, 0.0,39.0,2020-08-28 07:00:00,35,,,,,,
214.0, 56.0, 3.1,0.0, 1.7,11.9, 10.1,18.2, 90.0, 0.0, 0.0,29.0,2020-08-28 08:00:00,35,,,,,,
206.0, 39.0, 9.4,0.0, 0.8,15.2, 14.6,19.9, 185.0, 0.0, 0.0,21.0,2020-08-28 09:00:00,35,,,,,,
199.0, 29.0, 11.9,0.0, -0.1,15.0, 18.2,21.6, 214.0, 0.0, 0.0,17.0,2020-08-28 10:00:00,35,,,,,,
202.0, 21.0, 15.2,0.0, -3.1,14.1, 19.9,23.1, 206.0, 0.0, 0.0,16.0,2020-08-28 11:00:00,35,,,,,,
254.0, 17.0, 15.0,0.0, -4.5,9.8, 21.6,23.7, 199.0, 0.0, 0.0,18.0,2020-08-28 12:00:00,35,,,,,,
235.0, 16.0, 14.1,0.0, -4.1,14.6, 23.1,23.7, 202.0, 0.0, 0.0,19.0,2020-08-28 13:00:00,35,,,,,,
220.0, 18.0, 9.8,0.0, -2.0,15.5, 23.7,24.4, 254.0, 0.0, 0.0,16.0,2020-08-28 14:00:00,35,,,,,,
233.0, 19.0, 14.6,0.0, -1.3,14.4, 23.7,24.5, 235.0, 0.0, 0.0,16.0,2020-08-28 15:00:00,35,,,,,,
253.0, 16.0, 15.5,0.0, -3.0,8.1, 24.4,23.0, 220.0, 0.0, 0.0,12.0,2020-08-28 16:00:00,35,,,,,,
285.0, 16.0, 14.4,0.0, -3.0,10.0, 24.5,19.6, 233.0, 0.0, 0.0,12.0,2020-08-28 17:00:00,35,,,,,,
284.0, 12.0, 8.1,0.0, -7.9,8.9, 23.0,17.0, 253.0, 0.0, 0.0,18.0,2020-08-28 18:00:00,35,,,,,,
327.0, 12.0, 10.0,0.0, -10.6,13.0, 19.6,15.8, 285.0, 0.0, 0.0,21.0,2020-08-28 19:00:00,35,,,,,,
312.0, 18.0, 8.9,0.0, -7.5,15.3, 17.0,14.9, 284.0, 0.0, 0.0,14.0,2020-08-28 20:00:00,35,,,,,,
315.0, 21.0, 13.0,0.0, -6.5,9.1, 15.8,13.1, 327.0, 0.0, 0.0,34.0,2020-08-28 21:00:00,35,,,,,,
165.0, 14.0, 15.3,0.0, -12.4,5.9, 14.9,10.6, 312.0, 0.0, 0.0,40.0,2020-08-28 22:00:00,35,,,,,,
218.0, 34.0, 9.1,0.0, -2.4,4.2, 13.1,11.0, 315.0, 0.0, 0.0,42.0,2020-08-28 23:00:00,35,,,,,,
319.0, 40.0, 5.9,0.0, -2.4,3.7, 10.6,10.3, 165.0, 0.0, 0.0,45.0,2020-08-29 00:00:00,35,,,,,,
15.0, 42.0, 4.2,0.0, -1.4,4.0, 11.0,11.0, 218.0, 0.0, 0.0,47.0,2020-08-29 01:00:00,35,,,,,,
322.0, 45.0, 3.7,0.0, -1.1,9.7, 10.3,10.6, 319.0, 0.0, 0.0,52.0,2020-08-29 02:00:00,35,,,,,,
289.0, 47.0, 4.0,0.0, 0.1,10.6, 11.0,10.1, 15.0, 0.0, 0.0,57.0,2020-08-29 03:00:00,35,,,,,,
305.0, 52.0, 9.7,0.0, 1.2,7.8, 10.6,9.4, 322.0, 0.0, 0.0,60.0,2020-08-29 04:00:00,35,,,,,,
299.0, 57.0, 10.6,0.0, 2.0,7.3, 10.1,9.8, 289.0, 0.0, 0.0,62.0,2020-08-29 05:00:00,35,,,,,,
298.0, 60.0, 7.8,0.0, 2.0,9.4, 9.4,10.5, 305.0, 0.0, 0.0,63.0,2020-08-29 06:00:00,35,,,,,,
14.0, 62.0, 7.3,0.0, 2.9,15.5, 9.8,9.0, 299.0, 0.0, 0.0,68.0,2020-08-29 07:00:00,35,,,,,,
5.0, 63.0, 9.4,0.0, 3.8,17.5, 10.5,8.3, 298.0, 0.0, 0.0,68.0,2020-08-29 08:00:00,35,,,,,,
2.0, 68.0, 15.5,0.0, 3.4,21.6, 9.0,9.9, 14.0, 0.0, 0.0,59.0,2020-08-29 09:00:00,35,,,,,,
8.0, 68.0, 17.5,0.0, 2.7,18.0, 8.3,11.0, 5.0, 0.0, 0.0,49.0,2020-08-29 10:00:00,35,,,,,,
8.0, 59.0, 21.6,0.0, 2.3,11.7, 9.9,12.5, 2.0, 0.0, 0.0,41.0,2020-08-29 11:00:00,35,,,,,,
351.0, 49.0, 18.0,0.0, 0.7,13.5, 11.0,13.2, 8.0, 0.0, 0.0,41.0,2020-08-29 12:00:00,35,,,,,,
355.0, 41.0, 11.7,0.0, -0.4,15.4, 12.5,13.4, 8.0, 0.0, 0.0,39.0,2020-08-29 13:00:00,35,,,,,,
339.0, 41.0, 13.5,0.0, 0.2,16.6, 13.2,12.9, 351.0, 0.0, 0.0,40.0,2020-08-29 14:00:00,35,,,,,,
325.0, 39.0, 15.4,0.0, -0.3,16.9, 13.4,14.4, 355.0, 0.0, 0.0,31.0,2020-08-29 15:00:00,35,,,,,,
349.0, 40.0, 16.6,0.0, -0.4,15.8, 12.9,11.9, 339.0, 0.0, 0.0,36.0,2020-08-29 16:00:00,35,,,,,,
323.0, 31.0, 16.9,0.0, -2.5,6.2, 14.4,10.8, 325.0, 0.0, 0.0,46.0,2020-08-29 17:00:00,35,,,,,,
319.0, 36.0, 15.8,0.0, -2.7,9.4, 11.9,10.3, 349.0, 0.0, 0.0,54.0,2020-08-29 18:00:00,35,,,,,,
332.0, 46.0, 6.2,0.0, -0.4,10.5, 10.8,9.8, 323.0, 0.0, 0.0,55.0,2020-08-29 19:00:00,35,,,,,,
350.0, 54.0, 9.4,0.0, 1.4,15.0, 10.3,8.8, 319.0, 0.0, 0.0,41.0,2020-08-29 20:00:00,35,,,,,,
324.0, 55.0, 10.5,0.0, 1.2,8.2, 9.8,8.0, 332.0, 0.0, 0.0,45.0,2020-08-29 21:00:00,35,,,,,,
344.0, 41.0, 15.0,0.0, -3.7,19.6, 8.8,8.3, 350.0, 0.0, 0.0,48.0,2020-08-29 22:00:00,35,,,,,,
321.0, 45.0, 8.2,0.0, -3.2,13.8, 8.0,7.7, 324.0, 0.0, 0.0,52.0,2020-08-29 23:00:00,35,,,,,,
322.0, 48.0, 19.6,0.0, -2.1,10.4, 8.3,6.7, 344.0, 0.0, 0.0,57.0,2020-08-30 00:00:00,35,,,,,,
309.0, 52.0, 13.8,0.0, -1.5,7.6, 7.7,6.0, 321.0, 0.0, 0.0,61.0,2020-08-30 01:00:00,35,,,,,,
338.0, 57.0, 10.4,0.0, -1.2,12.3, 6.7,5.6, 322.0, 0.0, 0.0,65.0,2020-08-30 02:00:00,35,,,,,,
329.0, 61.0, 7.6,0.0, -0.9,10.3, 6.0,5.7, 309.0, 0.0, 0.0,67.0,2020-08-30 03:00:00,35,,,,,,
328.0, 65.0, 12.3,0.0, -0.5,11.8, 5.6,5.5, 338.0, 0.0, 0.0,68.0,2020-08-30 04:00:00,35,,,,,,
353.0, 67.0, 10.3,0.0, 0.1,20.2, 5.7,5.9, 329.0, 0.0, 0.0,66.0,2020-08-30 05:00:00,35,,,,,,
357.0, 68.0, 11.8,0.0, 0.1,13.2, 5.5,6.8, 328.0, 0.0, 0.0,62.0,2020-08-30 06:00:00,35,,,,,,
346.0, 66.0, 20.2,0.0, 0.0,14.0, 5.9,8.0, 353.0, 0.0, 0.0,59.0,2020-08-30 07:00:00,35,,,,,,
359.0, 62.0, 13.2,0.0, 0.0,15.6, 6.8,10.0, 357.0, 0.0, 0.0,47.0,2020-08-30 08:00:00,35,,,,,,
333.0, 59.0, 14.0,0.0, 0.5,9.6, 8.0,11.9, 346.0, 0.0, 0.0,40.0,2020-08-30 09:00:00,35,,,,,,
322.0, 47.0, 15.6,0.0, -0.8,8.7, 10.0,13.0, 359.0, 0.0, 0.0,37.0,2020-08-30 10:00:00,35,,,,,,
347.0, 40.0, 9.6,0.0, -1.3,9.1, 11.9,12.9, 333.0, 0.0, 0.0,37.0,2020-08-30 11:00:00,35,,,,,,
247.0, 37.0, 8.7,0.0, -1.3,9.3, 13.0,15.8, 322.0, 0.0, 0.0,35.0,2020-08-30 12:00:00,35,,,,,,
