time,TEMP_MEAN,HUMIDITY,week_of_year
2019-07-30 00:00:00,14.3, 75.5,31
2019-07-30 01:00:00,12.8, 80.7,31
2019-07-30 02:00:00,11.5, 90.6,31
2019-07-30 03:00:00,10.2, 95.9,31
2019-07-30 04:00:00,9.2, 100.0,31
2019-07-30 05:00:00,8.1, 100.0,31
2019-07-30 06:00:00,7.6, 100.0,31
2019-07-30 07:00:00,9.8, 96.4,31
2019-07-30 08:00:00,13.6, 76.1,31
2019-07-30 09:00:00,17.2, 59.6,31
2019-07-30 10:00:00,19.9, 48.9,31
2019-07-30 11:00:00,22.7, 39.6,31
2019-07-30 12:00:00,24.9, 33.7,31
2019-07-30 13:00:00,27.3, 28.0,31
2019-07-30 14:00:00,27.7, 23.9,31
2019-07-30 15:00:00,28.6, 22.1,31
2019-07-30 16:00:00,30.4, 20.3,31
2019-07-30 17:00:00,30.5, 19.8,31
2019-07-30 18:00:00,30.0, 20.1,31
2019-07-30 19:00:00,29.0, 22.9,31
2019-07-30 20:00:00,26.8, 28.2,31
2019-07-30 21:00:00,21.7, 42.5,31
2019-07-30 22:00:00,18.5, 51.4,31
2019-07-30 23:00:00,16.6, 56.3,31
2019-07-31 00:00:00,15.4, 61.5,31
2019-07-31 01:00:00,13.8, 71.2,31
2019-07-31 02:00:00,12.6, 76.6,31
2019-07-31 03:00:00,11.4, 81.1,31
2019-07-31 04:00:00,10.5, 87.5,31
2019-07-31 05:00:00,9.7, 97.6,31
2019-07-31 06:00:00,8.2, 99.2,31
2019-07-31 07:00:00,9.9, 95.3,31
2019-07-31 08:00:00,14.2, 71.9,31
2019-07-31 09:00:00,17.4, 58.1,31
2019-07-31 10:00:00,20.3, 48.5,31
2019-07-31 11:00:00,22.6, 37.6,31
2019-07-31 12:00:00,24.8, 32.3,31
2019-07-31 13:00:00,27.4, 25.4,31
2019-07-31 14:00:00,29.3, 21.5,31
2019-07-31 15:00:00,29.9, 20.0,31
2019-07-31 16:00:00,29.9, 20.1,31
2019-07-31 17:00:00,30.1, 19.0,31
2019-07-31 18:00:00,30.6, 17.3,31
2019-07-31 19:00:00,29.3, 18.5,31
2019-07-31 20:00:00,25.4, 33.9,31
2019-07-31 21:00:00,20.6, 48.3,31
2019-07-31 22:00:00,17.7, 53.4,31
2019-07-31 23:00:00,15.8, 59.8,31
