pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -19.23, 82.8,2022-12-03 00:00:00, -18.3, None, -21.0, -19.2, -19.4, 0.1, 0.0, 83.0, None, None, 18.0, 18.19,49
None, None, -18.88, 82.5,2022-12-03 01:00:00, -18.3, None, -21.0, -18.9, -19.4, -0.1, 0.0, 83.0, None, None, 18.0, 18.29,49
None, None, -18.33, 82.7,2022-12-03 02:00:00, -18.2, None, -21.0, -18.3, -19.4, 0.0, 0.0, 83.0, None, None, 18.0, 18.19,49
None, None, -18.32, 82.8,2022-12-03 03:00:00, -18.0, None, -20.0, -18.3, -19.4, 0.0, 0.0, 83.0, None, None, 18.0, 18.39,49
None, None, -17.62, 82.6,2022-12-03 04:00:00, -17.6, None, -20.0, -17.6, -19.4, 0.0, 0.0, 83.0, None, None, 19.0, 18.54,49
None, None, -17.12, 82.7,2022-12-03 05:00:00, -17.0, None, -19.0, -17.1, -19.4, 0.0, 0.0, 83.0, None, None, 18.0, 18.47,49
None, None, -16.8, 81.2,2022-12-03 06:00:00, -16.3, None, -19.0, -16.8, -19.4, 0.0, 0.0, 81.0, None, None, 18.0, 18.49,49
None, None, -17.18, 83.6,2022-12-03 07:00:00, -16.6, None, -19.0, -17.2, -17.3, 0.0, 0.0, 84.0, None, None, 18.0, 18.46,49
None, None, -17.31, 83.4,2022-12-03 08:00:00, -16.6, None, -19.0, -17.3, -17.5, 0.0, 0.0, 83.0, None, None, 18.0, 18.48,49
None, None, -17.2, 82.9,2022-12-03 09:00:00, -16.6, None, -19.0, -17.2, -17.5, 0.0, 0.0, 83.0, None, None, 18.0, 18.46,49
None, None, -16.88, 80.9,2022-12-03 10:00:00, -16.6, None, -19.0, -16.9, -17.5, 0.0, 0.0, 81.0, None, None, 18.0, 18.42,49
None, None, -16.12, 79.32,2022-12-03 11:00:00, -16.2, None, -19.0, -16.1, -17.5, 0.1, 0.0, 79.0, None, None, 18.0, 18.38,49
None, None, -15.14, 78.76,2022-12-03 12:00:00, -15.1, None, -18.0, -15.1, -17.5, 0.0, 0.0, 79.0, None, None, 18.0, 18.42,49
None, None, -14.67, 77.22,2022-12-03 13:00:00, -14.5, None, -17.0, -14.7, -17.5, -0.1, 1.0, 77.0, None, None, 19.0, 18.73,49
None, None, -14.8, 81.3,2022-12-03 14:00:00, -14.5, None, -17.0, -14.8, -17.5, 0.0, 0.0, 81.0, None, None, 19.0, 18.75,49
None, None, -14.88, 83.8,2022-12-03 15:00:00, -14.5, None, -17.0, -14.9, -17.5, 0.0, 0.0, 84.0, None, None, 19.0, 18.69,49
None, None, -15.03, 82.6,2022-12-03 16:00:00, -14.5, None, -17.0, -15.0, -17.5, 0.1, 0.0, 83.0, None, None, 19.0, 18.65,49
None, None, -15.36, 80.9,2022-12-03 17:00:00, -14.5, None, -17.0, -15.4, -17.5, 0.0, 0.0, 81.0, None, None, 19.0, 18.78,49
None, None, -15.71, 82.5,2022-12-03 18:00:00, -14.5, None, -18.0, -15.7, -17.5, 0.0, 0.0, 83.0, None, None, 19.0, 18.77,49
None, None, -15.74, 83.4,2022-12-03 19:00:00, -15.4, None, -18.0, -15.7, -15.9, 0.1, 0.0, 83.0, None, None, 19.0, 18.62,49
None, None, -15.63, 83.0,2022-12-03 20:00:00, -15.3, None, -18.0, -15.6, -15.9, 0.1, 0.0, 83.0, None, None, 19.0, 18.7,49
None, None, -15.85, 84.0,2022-12-03 21:00:00, -15.3, None, -18.0, -15.9, -16.0, 0.0, 0.0, 84.0, None, None, 19.0, 18.54,49
None, None, -15.64, 81.4,2022-12-03 22:00:00, -15.3, None, -18.0, -15.6, -16.0, 0.0, 0.0, 81.0, None, None, 19.0, 18.54,49
None, None, -15.8, 80.8,2022-12-03 23:00:00, -15.3, None, -18.0, -15.8, -16.0, 0.0, 0.0, 81.0, None, None, 19.0, 18.59,49
None, None, -15.74, 82.2,2022-12-04 00:00:00, -15.3, None, -18.0, -15.7, -16.1, 0.0, 0.0, 82.0, None, None, 18.0, 18.4,49
None, None, -16.07, 83.9,2022-12-04 01:00:00, -15.3, None, -18.0, -16.1, -16.1, 0.0, 0.0, 84.0, None, None, 18.0, 18.47,49
None, None, -15.78, 80.6,2022-12-04 02:00:00, -15.3, None, -18.0, -15.8, -16.4, 0.0, 0.0, 81.0, None, None, 18.0, 18.42,49
None, None, -16.16, 83.5,2022-12-04 03:00:00, -15.3, None, -18.0, -16.2, -16.4, 0.0, 0.0, 84.0, None, None, 19.0, 18.5,49
None, None, -15.97, 84.0,2022-12-04 04:00:00, -15.3, None, -18.0, -16.0, -16.4, -0.1, 0.0, 84.0, None, None, 18.0, 18.45,49
None, None, -16.0, 82.9,2022-12-04 05:00:00, -15.3, None, -18.0, -16.0, -16.4, 0.0, 0.0, 83.0, None, None, 18.0, 18.44,49
None, None, -16.03, 81.6,2022-12-04 06:00:00, -15.3, None, -18.0, -16.0, -16.4, 0.0, 0.0, 82.0, None, None, 18.0, 18.48,49
None, None, -16.34, 82.2,2022-12-04 07:00:00, -16.0, None, -18.0, -16.3, -16.4, 0.0, 0.0, 82.0, None, None, 18.0, 18.4,49
None, None, -16.56, 82.9,2022-12-04 08:00:00, -16.0, None, -18.0, -16.6, -16.6, 0.1, 0.0, 83.0, None, None, 18.0, 18.43,49
None, None, -16.58, 82.0,2022-12-04 09:00:00, -16.0, None, -19.0, -16.6, -16.7, 0.0, 0.0, 82.0, None, None, 18.0, 18.42,49
None, None, -16.43, 80.1,2022-12-04 10:00:00, -16.0, None, -19.0, -16.4, -16.7, 0.0, 0.0, 80.0, None, None, 18.0, 18.42,49
None, None, -15.62, 79.65,2022-12-04 11:00:00, -15.5, None, -18.0, -15.6, -16.7, -0.1, 0.0, 80.0, None, None, 18.0, 18.49,49
None, None, -15.24, 80.3,2022-12-04 12:00:00, -15.1, None, -18.0, -15.2, -16.7, 0.0, 0.0, 80.0, None, None, 18.0, 18.41,49
None, None, -14.75, 79.6,2022-12-04 13:00:00, -14.7, None, -17.0, -14.8, -16.7, 0.0, 0.0, 80.0, None, None, 18.0, 18.49,49
None, None, -14.48, 84.1,2022-12-04 14:00:00, -14.1, None, -16.0, -14.5, -16.7, -0.1, 0.0, 84.0, None, None, 19.0, 18.54,49
