air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
-0.2,-0.3,2022-12-03 00:00:00,2.5,49
-0.4,-0.5,2022-12-03 01:00:00,2.5,49
-0.6,-0.6,2022-12-03 02:00:00,2.5,49
-0.8,-1.0,2022-12-03 03:00:00,2.5,49
-0.9,-1.0,2022-12-03 04:00:00,2.5,49
-1.0,-1.1,2022-12-03 05:00:00,2.5,49
-1.0,-1.1,2022-12-03 06:00:00,2.5,49
-1.0,-1.2,2022-12-03 07:00:00,-1.0,49
-0.8,-1.2,2022-12-03 08:00:00,-0.8,49
-1.0,-1.2,2022-12-03 09:00:00,-0.7,49
-0.6,-1.2,2022-12-03 10:00:00,-0.6,49
2.2,-1.2,2022-12-03 11:00:00,2.2,49
4.6,-1.2,2022-12-03 12:00:00,4.8,49
3.7,-1.2,2022-12-03 13:00:00,6.2,49
5.0,-1.2,2022-12-03 14:00:00,8.4,49
7.2,-1.2,2022-12-03 15:00:00,8.4,49
3.6,-1.2,2022-12-03 16:00:00,8.4,49
2.5,-1.2,2022-12-03 17:00:00,8.4,49
1.7,-1.2,2022-12-03 18:00:00,8.4,49
1.0,1.0,2022-12-03 19:00:00,2.2,49
0.7,0.7,2022-12-03 20:00:00,2.2,49
0.0,-0.1,2022-12-03 21:00:00,2.2,49
-0.5,-0.5,2022-12-03 22:00:00,2.2,49
-0.5,-0.6,2022-12-03 23:00:00,2.2,49
-0.9,-0.9,2022-12-04 00:00:00,2.2,49
-0.8,-1.0,2022-12-04 01:00:00,2.2,49
-1.0,-1.0,2022-12-04 02:00:00,2.2,49
-1.0,-1.2,2022-12-04 03:00:00,2.2,49
-0.8,-1.2,2022-12-04 04:00:00,2.2,49
-0.9,-1.5,2022-12-04 05:00:00,2.2,49
-1.5,-1.5,2022-12-04 06:00:00,2.2,49
-0.5,-1.9,2022-12-04 07:00:00,-0.3,49
-1.7,-1.9,2022-12-04 08:00:00,-0.3,49
-1.0,-1.9,2022-12-04 09:00:00,-0.3,49
-0.6,-1.9,2022-12-04 10:00:00,-0.3,49
2.4,-1.9,2022-12-04 11:00:00,2.4,49
1.5,-1.9,2022-12-04 12:00:00,4.7,49
2.2,-1.9,2022-12-04 13:00:00,4.7,49
2.9,-1.9,2022-12-04 14:00:00,5.2,49
5.3,-1.9,2022-12-04 15:00:00,5.8,49
4.6,-1.9,2022-12-04 16:00:00,6.7,49
2.3,-1.9,2022-12-04 17:00:00,6.7,49
1.6,-1.9,2022-12-04 18:00:00,6.7,49
1.4,1.2,2022-12-04 19:00:00,1.7,49
0.8,0.8,2022-12-04 20:00:00,1.7,49
0.4,0.4,2022-12-04 21:00:00,1.7,49
0.2,0.2,2022-12-04 22:00:00,1.7,49
-0.1,-0.1,2022-12-04 23:00:00,1.7,49
0.3,-0.2,2022-12-05 00:00:00,1.7,49
-0.6,-0.8,2022-12-05 01:00:00,1.7,49
-0.4,-0.8,2022-12-05 02:00:00,1.7,49
-1.1,-1.1,2022-12-05 03:00:00,1.7,49
-1.2,-1.5,2022-12-05 04:00:00,1.7,49
-1.8,-1.9,2022-12-05 05:00:00,1.7,49
-2.0,-2.0,2022-12-05 06:00:00,1.7,49
-2.3,-2.5,2022-12-05 07:00:00,-1.9,49
-2.2,-2.5,2022-12-05 08:00:00,-1.9,49
-0.9,-2.5,2022-12-05 10:00:00,-0.8,49
0.8,-2.5,2022-12-05 11:00:00,0.9,49
0.2,-2.5,2022-12-05 12:00:00,0.9,49
0.2,-2.5,2022-12-05 13:00:00,0.9,49
0.5,-2.5,2022-12-05 14:00:00,0.9,49
0.6,-2.5,2022-12-05 15:00:00,0.9,49
1.0,-2.5,2022-12-05 16:00:00,1.0,49
0.9,-2.5,2022-12-05 17:00:00,1.0,49
1.0,-2.5,2022-12-05 18:00:00,1.0,49
1.2,1.0,2022-12-05 19:00:00,1.2,49
1.1,0.9,2022-12-05 20:00:00,1.2,49
1.0,0.9,2022-12-05 21:00:00,1.2,49
1.3,0.9,2022-12-05 22:00:00,1.3,49
0.7,0.7,2022-12-05 23:00:00,1.3,49
0.4,0.4,2022-12-06 00:00:00,1.3,49
1.0,0.4,2022-12-06 01:00:00,1.3,49
1.3,0.4,2022-12-06 02:00:00,1.3,49
0.4,0.4,2022-12-06 03:00:00,1.3,49
1.1,0.3,2022-12-06 04:00:00,1.3,49
1.0,0.3,2022-12-06 05:00:00,1.3,49
0.8,0.3,2022-12-06 06:00:00,1.3,49
1.0,0.5,2022-12-06 07:00:00,1.0,49
0.9,0.5,2022-12-06 08:00:00,1.1,49
1.2,0.5,2022-12-06 09:00:00,1.2,49
1.3,0.5,2022-12-06 10:00:00,1.3,49
1.6,0.5,2022-12-06 11:00:00,1.6,49
1.4,0.5,2022-12-06 12:00:00,1.6,49
1.7,0.5,2022-12-06 13:00:00,1.7,49
1.8,0.5,2022-12-06 14:00:00,1.8,49
2.1,0.5,2022-12-06 15:00:00,2.2,49
2.0,0.5,2022-12-06 16:00:00,2.2,49
1.9,0.5,2022-12-06 17:00:00,2.2,49
1.8,0.5,2022-12-06 18:00:00,2.2,49
2.1,1.7,2022-12-06 19:00:00,2.2,49
1.9,1.7,2022-12-06 20:00:00,2.2,49
1.8,1.7,2022-12-06 21:00:00,2.2,49
2.0,1.7,2022-12-06 22:00:00,2.2,49
2.0,1.7,2022-12-06 23:00:00,2.2,49
2.3,1.7,2022-12-07 00:00:00,2.3,49
2.2,1.7,2022-12-07 01:00:00,2.7,49
2.7,1.7,2022-12-07 02:00:00,2.9,49
2.3,1.7,2022-12-07 03:00:00,2.9,49
2.2,1.7,2022-12-07 04:00:00,2.9,49
2.4,1.7,2022-12-07 05:00:00,2.9,49
2.6,1.7,2022-12-07 06:00:00,2.9,49
2.5,2.4,2022-12-07 07:00:00,2.7,49
2.8,2.4,2022-12-07 08:00:00,2.8,49
2.9,2.4,2022-12-07 09:00:00,3.0,49
2.7,2.4,2022-12-07 10:00:00,3.0,49
3.1,2.4,2022-12-07 11:00:00,4.0,49
3.5,2.4,2022-12-07 12:00:00,4.0,49
4.1,2.4,2022-12-07 13:00:00,4.1,49
4.1,2.4,2022-12-07 14:00:00,4.7,49
4.4,2.4,2022-12-07 15:00:00,4.7,49
4.3,2.4,2022-12-07 16:00:00,4.7,49
5.0,2.4,2022-12-07 17:00:00,5.0,49
4.8,2.4,2022-12-07 18:00:00,5.1,49
4.6,4.4,2022-12-07 19:00:00,4.9,49
4.8,4.4,2022-12-07 20:00:00,4.9,49
4.5,4.4,2022-12-07 21:00:00,4.9,49
4.6,4.1,2022-12-07 22:00:00,4.9,49
4.0,4.0,2022-12-07 23:00:00,4.9,49
4.4,4.0,2022-12-08 00:00:00,4.9,49
4.4,4.0,2022-12-08 01:00:00,4.9,49
4.5,4.0,2022-12-08 02:00:00,4.9,49
3.8,3.6,2022-12-08 03:00:00,4.9,49
3.4,3.4,2022-12-08 04:00:00,4.9,49
5.8,3.4,2022-12-08 05:00:00,5.9,49
5.7,3.4,2022-12-08 06:00:00,5.9,49
5.5,5.5,2022-12-08 07:00:00,5.8,49
5.0,5.0,2022-12-08 08:00:00,5.8,49
4.4,4.2,2022-12-08 09:00:00,5.8,49
4.5,4.2,2022-12-08 10:00:00,5.8,49
4.9,4.2,2022-12-08 11:00:00,5.8,49
5.1,4.2,2022-12-08 12:00:00,5.8,49
4.9,4.2,2022-12-08 13:00:00,5.8,49
4.8,4.2,2022-12-08 14:00:00,5.8,49
4.7,4.2,2022-12-08 15:00:00,5.8,49
4.8,4.2,2022-12-08 16:00:00,5.8,49
5.1,4.2,2022-12-08 17:00:00,5.8,49
5.4,4.2,2022-12-08 18:00:00,5.8,49
4.7,4.7,2022-12-08 19:00:00,5.5,49
4.1,3.9,2022-12-08 20:00:00,5.5,49
3.9,3.9,2022-12-08 21:00:00,5.5,49
3.7,3.3,2022-12-08 22:00:00,5.5,49
4.1,3.0,2022-12-08 23:00:00,5.5,49
3.5,3.0,2022-12-09 00:00:00,5.5,49
3.2,3.0,2022-12-09 01:00:00,5.5,49
3.9,3.0,2022-12-09 02:00:00,5.5,49
3.6,3.0,2022-12-09 03:00:00,5.5,49
3.2,3.0,2022-12-09 04:00:00,5.5,49
2.8,2.8,2022-12-09 05:00:00,5.5,49
3.2,2.7,2022-12-09 06:00:00,5.5,49
3.2,3.1,2022-12-09 07:00:00,3.5,49
3.0,2.8,2022-12-09 08:00:00,3.5,49
3.2,2.8,2022-12-09 09:00:00,3.5,49
3.5,2.8,2022-12-09 10:00:00,3.5,49
3.6,2.8,2022-12-09 11:00:00,3.6,49
3.7,2.8,2022-12-09 12:00:00,3.7,49
4.0,2.8,2022-12-09 13:00:00,4.0,49
4.1,2.8,2022-12-09 14:00:00,4.1,49
4.1,2.8,2022-12-09 15:00:00,4.4,49
3.8,2.8,2022-12-09 16:00:00,4.4,49
3.5,2.8,2022-12-09 17:00:00,4.4,49
3.2,2.8,2022-12-09 18:00:00,4.4,49
3.4,3.2,2022-12-09 19:00:00,3.4,49
3.3,3.2,2022-12-09 20:00:00,3.5,49
3.3,3.2,2022-12-09 21:00:00,3.5,49
3.2,3.2,2022-12-09 22:00:00,3.5,49
3.3,3.2,2022-12-09 23:00:00,3.5,49
