air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-16.7,-17.6, -2.0,-16.6,86.0,2022-12-03 00:00:00, 61.0,-18.0,49
-16.8,-17.6, -1.0,-16.5,86.0,2022-12-03 01:00:00, 60.0,-18.0,49
-16.1,-17.6, 1.0,-16.0,87.0,2022-12-03 02:00:00, 60.0,-17.0,49
-16.5,-17.6, 0.0,-15.9,86.0,2022-12-03 03:00:00, 60.0,-18.0,49
-16.6,-17.6, -1.0,-15.9,86.0,2022-12-03 04:00:00, 60.0,-18.0,49
-15.7,-17.6, -1.0,-15.6,87.0,2022-12-03 05:00:00, 59.0,-17.0,49
-15.3,-17.6, -1.0,-15.3,87.0,2022-12-03 06:00:00, 58.0,-17.0,49
-16.2,-16.3, 2.0,-15.3,86.0,2022-12-03 07:00:00, 60.0,-18.0,49
-15.8,-16.6, 0.0,-15.3,87.0,2022-12-03 08:00:00, 60.0,-18.0,49
-12.5,-16.6, -1.0,-12.6,90.0,2022-12-03 09:00:00, 60.0,-13.0,49
-11.2,-16.6, 0.0,-11.1,89.0,2022-12-03 10:00:00, 59.0,-13.0,49
-10.4,-16.6, 0.0,-10.4,90.0,2022-12-03 11:00:00, 59.0,-11.0,49
-10.2,-16.6, 0.0,-9.6,89.0,2022-12-03 12:00:00, 59.0,-12.0,49
-8.9,-16.6, 0.0,-8.9,91.0,2022-12-03 13:00:00, 59.0,-10.0,49
-11.9,-16.6, 1.0,-8.9,88.0,2022-12-03 14:00:00, 59.0,-13.0,49
-13.4,-16.6, 1.0,-8.9,88.0,2022-12-03 15:00:00, 60.0,-15.0,49
-15.2,-16.6, 0.0,-8.9,87.0,2022-12-03 16:00:00, 60.0,-17.0,49
-15.4,-16.6, 0.0,-8.9,88.0,2022-12-03 17:00:00, 60.0,-17.0,49
-15.5,-16.6, 0.0,-8.9,87.0,2022-12-03 18:00:00, 60.0,-17.0,49
-15.0,-15.6, 0.0,-14.9,88.0,2022-12-03 19:00:00, 60.0,-16.0,49
-15.0,-15.6, -1.0,-14.4,88.0,2022-12-03 20:00:00, 59.0,-16.0,49
-15.0,-15.6, 0.0,-14.4,88.0,2022-12-03 21:00:00, 59.0,-16.0,49
-15.0,-15.6, -1.0,-14.4,88.0,2022-12-03 22:00:00, 58.0,-16.0,49
-15.0,-15.6, 0.0,-14.4,88.0,2022-12-03 23:00:00, 58.0,-16.0,49
-14.5,-15.6, 1.0,-14.4,88.0,2022-12-04 00:00:00, 59.0,-16.0,49
-13.7,-15.6, 1.0,-13.6,89.0,2022-12-04 01:00:00, 60.0,-15.0,49
-12.5,-15.6, 0.0,-12.4,90.0,2022-12-04 02:00:00, 60.0,-14.0,49
