CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -10.16, 94.3, None, None, None, None, 9.57, None, 13.39, 52.37, -11.0, None, -10.2, -10.3, None, None, None, None, -9.3, None, None, 94.0, None,2022-12-03 00:00:00, None, None,49
None, -10.61, 94.1, None, None, None, None, 8.8, None, 14.02, 44.16, -11.0, None, -10.6, -10.8, None, None, None, None, -9.3, None, None, 94.0, None,2022-12-03 01:00:00, None, None,49
None, -10.47, 94.5, None, None, None, None, 10.45, None, 12.73, 45.77, -11.0, None, -10.5, -10.8, None, None, None, None, -9.3, None, None, 95.0, None,2022-12-03 02:00:00, None, None,49
None, -11.35, 92.9, None, None, None, None, 8.85, None, 17.46, 54.18, -12.0, None, -11.4, -11.6, None, None, None, None, -9.3, None, None, 93.0, None,2022-12-03 03:00:00, None, None,49
None, -12.72, 91.3, None, None, None, None, 11.37, None, 20.62, 53.73, -14.0, None, -12.7, -13.0, None, None, None, None, -9.3, None, None, 91.0, None,2022-12-03 04:00:00, None, None,49
None, -11.67, 92.7, None, None, None, None, 8.51, None, 18.08, 54.76, -13.0, None, -11.7, -13.0, None, None, None, None, -9.3, None, None, 93.0, None,2022-12-03 05:00:00, None, None,49
None, -11.57, 92.6, None, None, None, None, 9.27, None, 17.9, 61.72, -12.0, None, -11.6, -13.0, None, None, None, None, -9.3, None, None, 93.0, None,2022-12-03 06:00:00, None, None,49
None, -11.27, 93.1, None, None, None, None, 10.39, None, 18.21, 58.99, -12.0, None, -11.3, -11.7, None, None, None, None, -11.2, None, None, 93.0, None,2022-12-03 07:00:00, None, None,49
None, -10.87, 93.6, None, None, None, None, 10.06, None, 16.67, 54.97, -11.0, None, -10.9, -11.7, None, None, None, None, -10.9, None, None, 94.0, None,2022-12-03 08:00:00, None, None,49
None, -10.37, 94.4, None, None, None, None, 8.4, None, 16.1, 37.84, -11.0, None, -10.4, -11.7, None, None, None, None, -10.4, None, None, 94.0, None,2022-12-03 09:00:00, None, None,49
