time,tasmin,tasmax,pcp,week_of_year
2017-10-15,6.5,10.3,0.0,42
2017-10-16,1.0,7.0,8.0,42
2017-10-17,0.3,0.3,2.0,42
2017-10-18,-1.4,3.7,1.0,42
2017-10-19,0.3,3.8,0.0,42
2017-10-20,-3.2,7.1,0.0,42
2017-10-21,-3.8,2.9,1.0,42
