station_observations
TempC, SolarRadiationWm, RH, Wetness, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-18.877, 0.6, 84.1, 3.53, 0.19, 944.35, 0.0, 1.86, 2022-01-01 00:00:00, 341.2, -20.913
-14.667, 0.6, 85.3, 4.71, 0.56, 943.05, 0.0, 2.6, 2022-01-01 01:00:00, 81.4, -16.605
-14.197, 0.6, 84.9, 4.71, 0.93, 941.85, 0.0, 3.15, 2022-01-01 02:00:00, 124.9, -16.199
-14.042, 0.6, 84.8, 4.71, 0.93, 941.15, 0.0, 3.71, 2022-01-01 03:00:00, 129.2, -16.06
-13.657, 0.6, 86.4, 4.71, 1.11, 940.15, 0.0, 3.9, 2022-01-01 04:00:00, 134.8, -15.457
-13.39, 0.6, 86.5, 5.29, 1.48, 938.95, 0.0, 4.08, 2022-01-01 05:00:00, 141.8, -15.18
-12.751, 0.6, 85.4, 5.29, 1.48, 937.65, 0.0, 4.27, 2022-01-01 06:00:00, 143.2, -14.705
-12.38, 0.6, 83.2, 3.53, 1.67, 936.35, 0.0, 4.45, 2022-01-01 07:00:00, 143.2, -14.656
-12.454, 0.6, 82.0, 4.12, 1.67, 935.35, 0.0, 5.75, 2022-01-01 08:00:00, 143.2, -14.905
-12.306, 0.6, 81.4, 4.12, 1.86, 934.45, 0.0, 5.2, 2022-01-01 09:00:00, 146.0, -14.849
-11.794, 10.6, 80.5, 4.12, 2.04, 933.45, 0.0, 5.38, 2022-01-01 10:00:00, 139.0, -14.482
-11.29, 39.4, 79.4, 4.12, 2.23, 933.05, 0.0, 5.94, 2022-01-01 11:00:00, 141.8, -14.157
-10.792, 53.1, 79.2, 4.12, 2.41, 932.25, 0.0, 6.12, 2022-01-01 12:00:00, 147.4, -13.701
-9.816, 69.4, 78.7, 3.53, 2.23, 931.45, 0.0, 5.2, 2022-01-01 13:00:00, 143.2, -12.827
-8.797, 48.1, 78.7, 4.12, 2.23, 930.45, 0.0, 5.57, 2022-01-01 14:00:00, 146.0, -11.833
-8.53, 13.1, 78.9, 4.12, 2.41, 929.75, 0.0, 5.57, 2022-01-01 15:00:00, 147.4, -11.541
-8.0, 1.9, 78.7, 4.12, 2.23, 929.25, 0.0, 5.2, 2022-01-01 16:00:00, 147.4, -11.055
-7.51, 0.6, 78.6, 4.12, 2.04, 928.95, 0.0, 5.01, 2022-01-01 17:00:00, 147.4, -10.593
-7.026, 0.6, 78.5, 4.12, 1.86, 928.35, 0.0, 5.01, 2022-01-01 18:00:00, 147.4, -10.137
-7.026, 0.6, 78.2, 4.12, 2.04, 928.25, 0.0, 4.82, 2022-01-01 19:00:00, 147.4, -10.186
-6.579, 0.6, 78.6, 4.12, 2.04, 928.05, 0.0, 5.2, 2022-01-01 20:00:00, 144.6, -9.686
-6.073, 0.6, 77.9, 4.12, 2.23, 927.55, 0.0, 5.2, 2022-01-01 21:00:00, 146.0, -9.306
-5.948, 0.6, 77.6, 4.71, 2.23, 926.75, 0.0, 5.2, 2022-01-01 22:00:00, 148.8, -9.233
-5.76, 0.6, 78.2, 4.12, 2.41, 926.05, 0.0, 8.53, 2022-01-01 23:00:00, 147.4, -8.952
-5.574, 0.6, 77.7, 4.12, 2.41, 926.35, 0.0, 6.31, 2022-01-02 00:00:00, 147.4, -8.853
-5.388, 0.6, 78.2, 4.12, 2.23, 927.25, 0.0, 5.75, 2022-01-02 01:00:00, 147.4, -8.59
-5.574, 0.6, 84.0, 4.71, 2.23, 928.45, 0.0, 5.75, 2022-01-02 02:00:00, 147.4, -7.854
-5.418, 0.6, 85.1, 4.71, 2.04, 929.95, 0.0, 4.82, 2022-01-02 03:00:00, 148.8, -7.533
-5.418, 0.6, 82.6, 4.71, 1.86, 930.75, 0.0, 4.82, 2022-01-02 04:00:00, 146.0, -7.917
-5.079, 0.6, 79.9, 4.71, 1.67, 931.25, 0.0, 4.45, 2022-01-02 05:00:00, 144.6, -8.013
-5.916, 0.6, 79.2, 4.71, 1.11, 931.95, 0.0, 3.71, 2022-01-02 06:00:00, 132.0, -8.942
-5.729, 0.6, 80.6, 4.71, 1.11, 932.35, 0.0, 3.15, 2022-01-02 07:00:00, 116.5, -8.536
-6.294, 0.6, 82.4, 4.71, 1.11, 932.75, 0.0, 3.15, 2022-01-02 08:00:00, 88.4, -8.807
-5.979, 9.4, 83.0, 4.71, 0.93, 933.25, 0.0, 2.78, 2022-01-02 09:00:00, 85.6, -8.405
-6.136, 34.4, 83.4, 4.71, 0.74, 933.55, 0.0, 2.04, 2022-01-02 10:00:00, 75.8, -8.498
-6.262, 50.6, 83.6, 4.71, 0.56, 933.45, 0.0, 1.86, 2022-01-02 11:00:00, 74.4, -8.591
-5.574, 89.4, 83.1, 4.71, 0.37, 933.35, 0.0, 2.41, 2022-01-02 12:00:00, 70.2, -7.992
-5.729, 68.1, 82.6, 4.71, 0.19, 932.95, 0.0, 2.23, 2022-01-02 13:00:00, 43.5, -8.222
-5.948, 40.6, 84.2, 4.71, 0.56, 932.05, 0.0, 2.23, 2022-01-02 14:00:00, 331.3, -8.191
-5.636, 21.9, 84.8, 4.71, 0.37, 931.25, 0.0, 1.86, 2022-01-02 15:00:00, 324.3, -7.793
-5.698, 0.6, 84.9, 4.71, 0.56, 930.35, 0.0, 2.97, 2022-01-02 16:00:00, 327.1, -7.839
