station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-17.381, 0.6, 89.1, 7.6, 825.15, 0.0, 13.45, 2022-01-01 00:00:00, 113.7, -18.77
-17.901, 0.6, 88.8, 7.21, 824.05, 0.0, 12.86, 2022-01-01 01:00:00, 113.7, -19.323
-18.34, 0.6, 88.5, 6.63, 823.25, 0.0, 13.45, 2022-01-01 02:00:00, 115.1, -19.797
-18.697, 0.6, 88.6, 6.43, 822.45, 0.0, 14.62, 2022-01-01 03:00:00, 115.1, -20.137
-19.103, 0.6, 88.5, 5.26, 821.65, 0.0, 10.52, 2022-01-01 04:00:00, 116.5, -20.551
-19.933, 0.6, 88.4, 4.29, 820.75, 0.0, 8.97, 2022-01-01 05:00:00, 117.9, -21.385
-19.561, 0.6, 87.9, 4.48, 819.95, 0.0, 7.02, 2022-01-01 06:00:00, 117.9, -21.082
-21.518, 0.6, 87.2, 4.48, 819.35, 0.0, 7.41, 2022-01-01 07:00:00, 122.1, -23.105
-23.728, 0.6, 86.6, 4.29, 819.05, 0.0, 7.02, 2022-01-01 08:00:00, 127.8, -25.363
-24.051, 55.6, 85.2, 2.53, 819.05, 0.0, 4.87, 2022-01-01 09:00:00, 130.6, -25.86
-29.722, 34.4, 83.5, 0.78, 819.05, 0.0, 2.34, 2022-01-01 10:00:00, 8.4, -31.657
-30.549, 86.9, 81.3, 1.56, 819.75, 0.0, 4.09, 2022-01-01 11:00:00, 322.9, -32.744
-30.549, 194.4, 80.6, 2.73, 820.25, 0.0, 4.29, 2022-01-01 12:00:00, 336.9, -32.832
-30.549, 71.9, 80.6, 3.12, 821.15, 0.0, 4.68, 2022-01-01 13:00:00, 341.2, -32.832
-31.333, 43.1, 80.3, 3.31, 822.05, 0.0, 5.26, 2022-01-01 14:00:00, 329.9, -33.639
-31.698, 0.6, 80.0, 5.46, 823.35, 0.0, 7.21, 2022-01-01 15:00:00, 313.1, -34.034
-32.069, 0.6, 79.8, 5.46, 824.65, 0.0, 7.02, 2022-01-01 16:00:00, 303.2, -34.423
-31.772, 0.6, 79.6, 5.85, 825.95, 0.0, 9.36, 2022-01-01 17:00:00, 301.8, -34.157
-32.294, 0.6, 79.6, 5.85, 826.95, 0.0, 8.77, 2022-01-01 18:00:00, 299.0, -34.668
-33.774, 0.6, 78.8, 6.43, 828.35, 0.0, 10.91, 2022-01-01 19:00:00, 308.9, -36.217
