AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
3.0, 0.0,0.0,6.2, None,2019-04-02 00:00:00,203.0, None, 94.0,14
2.8, None,0.0,6.3, None,2019-04-02 00:15:00,203.0, None, 94.0,14
2.6, None,0.0,5.5, None,2019-04-02 00:30:00,197.0, None, 94.0,14
2.3, None,0.0,5.2, None,2019-04-02 00:45:00,188.0, None, 94.0,14
2.2, 0.0,0.0,4.1, None,2019-04-02 01:00:00,220.0, None, 95.0,14
2.0, None,0.0,2.7, None,2019-04-02 01:15:00,211.0, None, 95.0,14
1.9, None,0.0,1.2, None,2019-04-02 01:30:00,203.0, None, 95.0,14
1.9, None,0.0,1.5, None,2019-04-02 01:45:00,235.0, None, 96.0,14
1.9, 0.0,0.0,3.0, None,2019-04-02 02:00:00,204.0, None, 96.0,14
1.7, None,0.0,3.9, None,2019-04-02 02:15:00,196.0, None, 96.0,14
1.6, None,0.0,5.0, None,2019-04-02 02:30:00,190.0, None, 96.0,14
1.6, None,0.0,4.5, None,2019-04-02 02:45:00,188.0, None, 96.0,14
1.6, 0.0,0.0,5.3, None,2019-04-02 03:00:00,196.0, None, 96.0,14
1.6, None,0.0,4.3, None,2019-04-02 03:15:00,193.0, None, 96.0,14
1.5, None,0.0,4.8, None,2019-04-02 03:30:00,178.0, None, 96.0,14
1.5, None,0.0,3.5, None,2019-04-02 03:45:00,199.0, None, 96.0,14
1.4, 0.0,0.0,4.8, None,2019-04-02 04:00:00,184.0, None, 96.0,14
1.2, None,0.0,7.2, None,2019-04-02 04:15:00,207.0, None, 96.0,14
1.2, None,0.0,5.9, None,2019-04-02 04:30:00,205.0, None, 96.0,14
1.1, None,0.0,7.4, None,2019-04-02 04:45:00,192.0, None, 96.0,14
1.1, 0.0,0.0,9.1, None,2019-04-02 05:00:00,204.0, None, 97.0,14
1.1, None,0.0,8.6, None,2019-04-02 05:15:00,205.0, None, 97.0,14
1.0, None,0.0,5.5, None,2019-04-02 05:30:00,202.0, None, 96.0,14
0.8, None,0.0,6.9, None,2019-04-02 05:45:00,206.0, None, 96.0,14
0.7, 0.0,0.0,5.2, None,2019-04-02 06:00:00,187.0, None, 96.0,14
0.7, None,0.0,7.0, None,2019-04-02 06:15:00,210.0, None, 96.0,14
0.7, None,0.0,8.5, None,2019-04-02 06:30:00,205.0, None, 96.0,14
0.9, None,0.0,8.3, None,2019-04-02 06:45:00,201.0, None, 96.0,14
1.5, 0.0,0.0,6.8, None,2019-04-02 07:00:00,216.0, None, 96.0,14
2.5, None,0.0,6.8, None,2019-04-02 07:15:00,218.0, None, 94.0,14
3.8, None,0.0,4.7, None,2019-04-02 07:30:00,283.0, None, 91.0,14
6.1, None,0.0,18.3, None,2019-04-02 07:45:00,28.0, None, 72.0,14
12.0, -1.0,0.0,21.2, None,2019-04-02 08:00:00,38.0, None, 34.0,14
13.5, None,0.0,24.1, None,2019-04-02 08:15:00,34.0, None, 32.0,14
13.7, None,0.0,24.6, None,2019-04-02 08:30:00,38.0, None, 31.0,14
13.8, None,0.0,26.9, None,2019-04-02 08:45:00,35.0, None, 32.0,14
14.1, 0.0,0.0,27.0, None,2019-04-02 09:00:00,29.0, None, 31.0,14
14.3, None,0.0,28.5, None,2019-04-02 09:15:00,24.0, None, 31.0,14
14.6, None,0.0,24.1, None,2019-04-02 09:30:00,19.0, None, 29.0,14
14.8, None,0.0,25.4, None,2019-04-02 09:45:00,24.0, None, 30.0,14
15.1, -1.0,0.0,23.8, None,2019-04-02 10:00:00,21.0, None, 29.0,14
15.2, None,0.0,24.2, None,2019-04-02 10:15:00,25.0, None, 32.0,14
15.5, None,0.0,23.1, None,2019-04-02 10:30:00,27.0, None, 32.0,14
16.3, None,0.0,24.9, None,2019-04-02 10:45:00,18.0, None, 27.0,14
16.6, 0.0,0.0,25.4, None,2019-04-02 11:00:00,13.0, None, 26.0,14
16.4, None,0.0,24.2, None,2019-04-02 11:15:00,19.0, None, 26.0,14
16.5, None,0.0,25.1, None,2019-04-02 11:30:00,19.0, None, 26.0,14
