wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
135.0, None, None,0.0, None,2.7, None,-2.6, None, None,97.0,2020-02-19 00:00:00, None,8
132.0, None, None,0.0, None,2.3, None,-2.7, None, None,97.0,2020-02-19 01:00:00, None,8
118.0, None, None,0.0, None,3.6, None,-2.8, None, None,97.0,2020-02-19 02:00:00, None,8
119.0, None, None,0.0, None,2.6, None,-2.9, None, None,97.0,2020-02-19 03:00:00, None,8
143.0, None, None,0.0, None,2.3, None,-3.0, None, None,97.0,2020-02-19 04:00:00, None,8
120.0, None, None,0.0, None,3.0, None,-3.4, None, None,96.0,2020-02-19 05:00:00, None,8
112.0, None, None,0.0, None,1.7, None,-3.4, None, None,96.0,2020-02-19 06:00:00, None,8
147.0, None, None,0.0, None,4.2, None,-3.3, None, None,96.0,2020-02-19 07:00:00, None,8
142.0, None, None,0.0, None,0.0, None,-3.0, None, None,97.0,2020-02-19 08:00:00, None,8
145.0, None, None,0.0, None,3.1, None,-2.3, None, None,97.0,2020-02-19 09:00:00, None,8
89.0, None, None,0.0, None,3.6, None,2.0, None, None,73.0,2020-02-19 10:00:00, None,8
280.0, None, None,0.0, None,3.4, None,5.9, None, None,66.0,2020-02-19 11:00:00, None,8
271.0, None, None,0.0, None,4.2, None,5.7, None, None,57.0,2020-02-19 12:00:00, None,8
240.0, None, None,0.0, None,4.4, None,5.7, None, None,49.0,2020-02-19 13:00:00, None,8
312.0, None, None,0.0, None,3.1, None,5.7, None, None,52.0,2020-02-19 14:00:00, None,8
355.0, None, None,0.0, None,2.2, None,5.7, None, None,55.0,2020-02-19 15:00:00, None,8
98.0, None, None,0.0, None,1.6, None,2.7, None, None,84.0,2020-02-19 16:00:00, None,8
108.0, None, None,0.0, None,3.7, None,-0.2, None, None,97.0,2020-02-19 17:00:00, None,8
115.0, None, None,0.0, None,3.0, None,-0.8, None, None,99.0,2020-02-19 18:00:00, None,8
134.0, None, None,0.0, None,3.7, None,-1.0, None, None,100.0,2020-02-19 19:00:00, None,8
50.0, None, None,0.0, None,3.6, None,-0.7, None, None,100.0,2020-02-19 20:00:00, None,8
166.0, None, None,0.0, None,5.4, None,-1.1, None, None,99.0,2020-02-19 21:00:00, None,8
135.0, None, None,0.0, None,3.0, None,-1.2, None, None,100.0,2020-02-19 22:00:00, None,8
109.0, None, None,0.0, None,3.3, None,-1.2, None, None,100.0,2020-02-19 23:00:00, None,8
114.0, None, None,0.0, None,3.0, None,-1.5, None, None,100.0,2020-02-20 00:00:00, None,8
132.0, None, None,0.0, None,4.4, None,-1.4, None, None,99.0,2020-02-20 01:00:00, None,8
151.0, None, None,0.0, None,4.2, None,-1.6, None, None,99.0,2020-02-20 02:00:00, None,8
129.0, None, None,0.0, None,3.2, None,-1.8, None, None,99.0,2020-02-20 03:00:00, None,8
116.0, None, None,0.0, None,2.1, None,-1.8, None, None,98.0,2020-02-20 04:00:00, None,8
140.0, None, None,0.0, None,3.2, None,-1.9, None, None,98.0,2020-02-20 05:00:00, None,8
102.0, None, None,0.0, None,2.8, None,-2.0, None, None,98.0,2020-02-20 06:00:00, None,8
115.0, None, None,0.0, None,2.7, None,-1.8, None, None,99.0,2020-02-20 07:00:00, None,8
109.0, None, None,0.0, None,1.8, None,-1.1, None, None,98.0,2020-02-20 08:00:00, None,8
136.0, None, None,0.0, None,0.0, None,-0.8, None, None,98.0,2020-02-20 09:00:00, None,8
97.0, None, None,0.0, None,2.1, None,3.3, None, None,69.0,2020-02-20 10:00:00, None,8
16.0, None, None,0.0, None,3.2, None,6.9, None, None,54.0,2020-02-20 11:00:00, None,8
259.0, None, None,0.0, None,3.8, None,7.1, None, None,54.0,2020-02-20 12:00:00, None,8
305.0, None, None,0.0, None,3.7, None,7.1, None, None,51.0,2020-02-20 13:00:00, None,8
