RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,1.859,118.3, None, None, None, 1029.0, None, None, None, None, None, None, None, None, None, None, None, None, None,40.86, None, None, None, None, None,2018-02-19 00:00:00, None,8
None, None, None, None,1.424,132.5, None, None, None, 1029.0, None, None, None, None, None, None, None, None, None, None, None, None, None,44.92, None, None, None, None, None,2018-02-19 01:00:00, None,8
None, None, None, None,2.13,139.4, None, None, None, 1029.0, None, None, None, None, None, None, None, None, None, None, None, None, None,33.55, None, None, None, None, None,2018-02-19 02:00:00, None,8
None, None, None, None,0.424,115.0, None, None, None, 1028.0, None, None, None, None, None, None, None, None, None, None, None, None, None,73.3, None, None, None, None, None,2018-02-19 03:00:00, None,8
None, None, None, None,1.391,115.4, None, None, None, 1028.0, None, None, None, None, None, None, None, None, None, None, None, None, None,48.07, None, None, None, None, None,2018-02-19 04:00:00, None,8
None, None, None, None,1.341,115.4, None, None, None, 1028.0, None, None, None, None, None, None, None, None, None, None, None, None, None,47.1, None, None, None, None, None,2018-02-19 05:00:00, None,8
None, None, None, None,0.902,113.8, None, None, None, None, None, None, None, None, None, 103.4, None, None, None, None, None, None, None,57.7, None, None, None, None, None,2018-02-19 06:00:00, None,8
None, None, None, None,1.613,125.6, None, None, None, 1027.0, None, None, None, None, None, None, None, None, None, None, None, None, None,44.29, None, None, None, None, None,2018-02-19 07:00:00, None,8
None, None, None, None,2.435,135.4, None, None, None, 1027.0, None, None, None, None, None, None, None, None, None, None, None, None, None,30.0, None, None, None, None, None,2018-02-19 08:00:00, None,8
None, None, None, None,1.119,141.8, None, None, None, 1027.0, None, None, None, None, None, None, None, None, None, None, None, None, None,44.43, None, None, None, None, None,2018-02-19 09:00:00, None,8
None, None, None, None,1.066,154.0, None, None, None, 1025.0, None, None, None, None, None, None, None, None, None, None, None, None, None,40.72, None, None, None, None, None,2018-02-19 10:00:00, None,8
None, None, None, None,0.708,160.2, None, None, None, 1025.0, None, None, None, None, None, None, None, None, None, None, None, None, None,33.44, None, None, None, None, None,2018-02-19 11:00:00, None,8
None, None, None, None,1.604,179.1, None, None, None, 1025.0, None, None, None, None, None, None, None, None, None, None, None, None, None,30.07, None, None, None, None, None,2018-02-19 12:00:00, None,8
None, None, None, None,1.868,178.7, None, None, None, 1024.0, None, None, None, None, None, None, None, None, None, None, None, None, None,30.14, None, None, None, None, None,2018-02-19 13:00:00, None,8
None, None, None, None,3.567,128.9, None, None, None, 1024.0, None, None, None, None, None, None, None, None, None, None, None, None, None,21.69, None, None, None, None, None,2018-02-19 14:00:00, None,8
None, None, None, None,4.273,126.3, None, None, None, 1023.0, None, None, None, None, None, None, None, None, None, None, None, None, None,19.47, None, None, None, None, None,2018-02-19 15:00:00, None,8
None, None, None, None,3.801,122.8, None, None, None, 1021.0, None, None, None, None, None, None, None, None, None, None, None, None, None,22.45, None, None, None, None, None,2018-02-19 16:00:00, None,8
None, None, None, None,1.437,110.8, None, None, None, 1023.0, None, None, None, None, None, None, None, None, None, None, None, None, None,51.36, None, None, None, None, None,2018-02-19 17:00:00, None,8
None, None, None, None,0.925,126.9, None, None, None, 1023.0, None, None, None, None, None, None, None, None, None, None, None, None, None,48.61, None, None, None, None, None,2018-02-19 18:00:00, None,8
None, None, None, None,0.929,130.9, None, None, None, 1023.0, None, None, None, None, None, 112.8, None, None, -8.58, None, None, None, None,50.48, None, None, None, None, None,2018-02-19 19:00:00, None,8
None, None, None, None,0.959,138.1, None, None, None, 1023.0, None, None, None, None, None, 112.4, None, None, -9.91, None, None, None, None,50.5, None, None, None, None, None,2018-02-19 20:00:00, None,8
None, None, None, None,1.002,126.8, None, None, None, 1023.0, None, None, None, None, None, 111.8, None, None, -11.44, None, None, None, None,51.74, None, None, None, None, None,2018-02-19 21:00:00, None,8
None, None, None, None,2.179,135.2, None, None, None, 1023.0, None, None, None, None, None, 111.4, None, None, -11.28, None, None, None, None,25.88, None, None, None, None, None,2018-02-19 22:00:00, None,8
None, None, None, None,1.951,141.4, None, None, None, 1024.0, None, None, None, None, None, 111.4, None, None, -11.67, None, None, None, None,38.66, None, None, None, None, None,2018-02-19 23:00:00, None,8
None, None, None, None,0.708,92.5, None, None, None, 1024.0, None, None, None, None, None, 111.0, None, None, -12.58, None, None, None, None,67.82, None, None, None, None, None,2018-02-20 00:00:00, None,8
None, None, None, None,0.961,117.9, None, None, None, 1024.0, None, None, None, None, None, 110.8, None, None, -12.8, None, None, None, None,57.55, None, None, None, None, None,2018-02-20 01:00:00, None,8
None, None, None, None,0.944,117.3, None, None, None, 1025.0, None, None, None, None, None, 111.1, None, None, -13.81, None, None, None, None,58.02, None, None, None, None, None,2018-02-20 02:00:00, None,8
None, None, None, None,1.02,95.0, None, None, None, 1025.0, None, None, None, None, None, 111.0, None, None, -13.69, None, None, None, None,55.22, None, None, None, None, None,2018-02-20 03:00:00, None,8
None, None, None, None,1.698,122.0, None, None, None, 1025.0, None, None, None, None, None, 111.2, None, None, -14.86, None, None, None, None,43.55, None, None, None, None, None,2018-02-20 04:00:00, None,8
None, None, None, None,1.795,127.8, None, None, None, 1025.0, None, None, None, None, None, 111.1, None, None, -15.6, None, None, None, None,34.03, None, None, None, None, None,2018-02-20 05:00:00, None,8
None, None, None, None,1.43,111.9, None, None, None, 1027.0, None, None, None, None, None, 111.4, None, None, -15.83, None, None, None, None,41.79, None, None, None, None, None,2018-02-20 06:00:00, None,8
None, None, None, None,1.58,109.3, None, None, None, 1027.0, None, None, None, None, None, 111.5, None, None, -16.31, None, None, None, None,34.92, None, None, None, None, None,2018-02-20 07:00:00, None,8
None, None, None, None,1.514,129.9, None, None, None, 1027.0, None, None, None, None, None, 111.6, None, None, -16.13, None, None, None, None,31.51, None, None, None, None, None,2018-02-20 08:00:00, None,8
None, None, None, None,1.421,124.6, None, None, None, 1028.0, None, None, None, None, None, 111.3, None, None, -16.26, None, None, None, None,43.63, None, None, None, None, None,2018-02-20 09:00:00, None,8
None, None, None, None,1.551,120.2, None, None, None, 1028.0, None, None, None, None, None, 111.5, None, None, -15.46, None, None, None, None,38.87, None, None, None, None, None,2018-02-20 10:00:00, None,8
None, None, None, None,1.065,108.4, None, None, None, 1028.0, None, None, None, None, None, 111.5, None, None, -13.61, None, None, None, None,59.13, None, None, None, None, None,2018-02-20 11:00:00, None,8
None, None, None, None,2.268,164.5, None, None, None, 1028.0, None, None, None, None, None, 112.2, None, None, -6.959, None, None, None, None,29.92, None, None, None, None, None,2018-02-20 12:00:00, None,8
None, None, None, None,1.967,162.2, None, None, None, 1028.0, None, None, None, None, None, 112.7, None, None, -2.163, None, None, None, None,35.4, None, None, None, None, None,2018-02-20 13:00:00, None,8
None, None, None, None,3.107,131.3, None, None, None, 1028.0, None, None, None, None, None, 112.6, None, None, -0.442, None, None, None, None,37.71, None, None, None, None, None,2018-02-20 14:00:00, None,8
None, None, None, None,2.851,128.5, None, None, None, 1027.0, None, None, None, None, None, 112.8, None, None, -0.367, None, None, None, None,31.82, None, None, None, None, None,2018-02-20 15:00:00, None,8
None, None, None, None,1.962,133.3, None, None, None, 1027.0, None, None, None, None, None, 113.4, None, None, -1.116, None, None, None, None,25.65, None, None, None, None, None,2018-02-20 16:00:00, None,8
None, None, None, None,1.317,132.1, None, None, None, 1027.0, None, None, None, None, None, 112.8, None, None, -2.397, None, None, None, None,40.49, None, None, None, None, None,2018-02-20 17:00:00, None,8
None, None, None, None,0.575,119.5, None, None, None, 1025.0, None, None, None, None, None, 112.5, None, None, -4.666, None, None, None, None,57.02, None, None, None, None, None,2018-02-20 18:00:00, None,8
None, None, None, None,0.512,104.7, None, None, None, 1025.0, None, None, None, None, None, 111.3, None, None, -5.202, None, None, None, None,57.55, None, None, None, None, None,2018-02-20 19:00:00, None,8
None, None, None, None,0.873,132.2, None, None, None, 1025.0, None, None, None, None, None, 111.2, None, None, -5.118, None, None, None, None,38.09, None, None, None, None, None,2018-02-20 20:00:00, None,8
None, None, None, None,0.214,151.6, None, None, None, 1025.0, None, None, None, None, None, 111.2, None, None, -5.184, None, None, None, None,65.59, None, None, None, None, None,2018-02-20 21:00:00, None,8
