pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,-22.34,56.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -28.0, None, None, None, None, None,2018-02-19 00:00:00, None, None, 216.1, None,8
None, None,-22.22,56.37, None, None, None, None, None, None, None, None, None, None, None, None, None, -28.0, None, None, None, None, None,2018-02-19 01:00:00, None, None, 215.9, None,8
None, None,-22.16,56.41, None, None, None, None, None, None, None, None, None, None, None, None, None, -28.0, None, None, None, None, None,2018-02-19 02:00:00, None, None, 215.8, None,8
None, None,-22.1,56.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -28.0, None, None, None, None, None,2018-02-19 03:00:00, None, None, 215.3, None,8
None, None,-22.12,56.59, None, None, None, None, None, None, None, None, None, None, None, None, None, -28.0, None, None, None, None, None,2018-02-19 04:00:00, None, None, 215.5, None,8
None, None,-21.76,56.63, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None,2018-02-19 05:00:00, None, None, 215.3, None,8
None, None,-21.81,56.82, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None,2018-02-19 06:00:00, None, None, 215.1, None,8
None, None,-23.0,57.18, None, None, None, None, None, None, None, None, None, None, None, None, None, -29.0, None, None, None, None, None,2018-02-19 07:00:00, None, None, 214.6, None,8
None, None,-21.16,56.42, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None,2018-02-19 08:00:00, None, None, 214.5, None,8
None, None,-22.19,54.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -28.0, None, None, None, None, None,2018-02-19 09:00:00, None, None, 213.8, None,8
None, None,-21.82,56.64, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None,2018-02-19 10:00:00, None, None, 214.4, None,8
None, None,-19.12,55.53, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None,2018-02-19 11:00:00, None, None, 213.9, None,8
None, None,-12.82,31.97, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None,2018-02-19 12:00:00, None, None, 212.0, None,8
None, None,-12.05,27.02, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None,2018-02-19 13:00:00, None, None, 211.7, None,8
None, None,-12.22,26.96, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None,2018-02-19 14:00:00, None, None, 211.7, None,8
None, None,-13.57,27.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None,2018-02-19 15:00:00, None, None, 212.1, None,8
