AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None,0.0,2017-07-09,10.9,24.5,28
None,0.0,2017-07-10,8.8,18.8,28
None,0.0,2017-07-11,6.0,23.6,28
None,0.0,2017-07-12,9.8,23.6,28
None,0.0,2017-07-13,6.7,21.1,28
None,0.0,2017-07-14,7.0,25.7,28
None,0.0,2017-07-15,6.1,22.4,28
