TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-12.123,0.6,95.1,0.0,896.65, 0.0,2.01,2017-11-26 00:00:00,348.2,-12.8,48
-12.454,0.6,94.9,0.0,895.75, 0.0,1.76,2017-11-26 01:00:00,355.2,-13.1,48
-12.676,0.6,94.8,0.0,894.15, 0.0,2.27,2017-11-26 02:00:00,352.4,-13.4,48
-12.863,0.6,94.7,0.0,893.05, 0.0,1.51,2017-11-26 03:00:00,355.2,-13.6,48
-13.05,0.6,94.5,0.0,891.55, 0.0,2.01,2017-11-26 04:00:00,342.6,-13.8,48
-13.543,0.6,94.3,0.0,890.25, 0.0,2.27,2017-11-26 05:00:00,336.9,-14.3,48
-13.926,0.6,94.0,0.25,888.65, 0.0,2.77,2017-11-26 06:00:00,348.2,-14.7,48
-14.042,0.6,93.9,0.0,887.35, 0.0,1.51,2017-11-26 07:00:00,315.9,-14.8,48
-14.12,0.6,93.9,0.0,886.05, 0.0,2.01,2017-11-26 08:00:00,279.4,-14.9,48
-13.926,20.6,93.8,0.25,885.15, 0.0,2.27,2017-11-26 09:00:00,289.2,-14.7,48
-13.734,45.6,93.7,0.5,884.55, 0.0,2.77,2017-11-26 10:00:00,279.4,-14.6,48
-13.505,58.1,93.7,0.76,883.75, 0.0,3.27,2017-11-26 11:00:00,271.0,-14.3,48
-13.315,64.4,93.8,0.5,882.95, 0.0,3.53,2017-11-26 12:00:00,273.8,-14.1,48
-12.938,29.4,93.8,0.5,882.55, 0.0,3.53,2017-11-26 13:00:00,282.2,-13.7,48
-13.239,28.1,94.0,0.25,882.25, 0.0,2.27,2017-11-26 14:00:00,292.0,-14.0,48
-13.696,0.6,94.0,0.25,881.55, 0.0,2.01,2017-11-26 15:00:00,276.6,-14.5,48
-13.619,0.6,94.0,0.0,881.15, 0.0,1.76,2017-11-26 16:00:00,303.2,-14.4,48
-13.352,0.6,94.1,0.0,880.35, 0.0,1.01,2017-11-26 17:00:00,346.8,-14.1,48
-12.975,0.6,94.2,0.0,880.15, 0.0,0.76,2017-11-26 18:00:00,278.0,-13.7,48
-12.528,0.6,94.4,0.0,879.55, 0.0,1.01,2017-11-26 19:00:00,202.2,-13.3,48
-10.934,0.6,95.2,0.25,879.15, 0.0,3.78,2017-11-26 20:00:00,219.0,-11.6,48
-9.168,0.6,95.8,0.0,878.75, 0.0,0.76,2017-11-26 21:00:00,61.8,-9.7,48
-6.642,0.6,97.7,0.25,879.75, 0.0,3.53,2017-11-26 22:00:00,195.1,-7.0,48
-5.357,0.6,98.3,0.0,879.85, 0.0,2.01,2017-11-26 23:00:00,220.4,-5.6,48
-2.771,0.6,99.7,1.01,879.85, 0.0,5.04,2017-11-27 00:00:00,231.6,-2.8,48
-2.45,0.6,98.2,2.52,879.85, 0.0,8.06,2017-11-27 01:00:00,221.8,-2.7,48
-3.271,0.6,97.9,1.51,880.45, 0.0,8.06,2017-11-27 02:00:00,230.2,-3.6,48
-3.36,0.6,98.7,0.0,880.65, 0.0,2.52,2017-11-27 03:00:00,227.4,-3.5,48
-2.859,0.6,95.4,1.01,881.05, 0.0,5.04,2017-11-27 04:00:00,240.1,-3.5,48
-2.859,0.6,96.0,0.5,881.95, 0.0,3.53,2017-11-27 05:00:00,240.1,-3.4,48
-2.8,0.6,95.9,0.5,882.75, 0.0,4.03,2017-11-27 06:00:00,220.4,-3.4,48
-2.218,0.6,93.7,2.01,883.75, 0.0,6.3,2017-11-27 07:00:00,227.4,-3.1,48
-2.102,4.4,93.0,2.01,885.15, 0.0,6.04,2017-11-27 08:00:00,227.4,-3.1,48
-2.218,38.1,89.4,2.27,886.85, 0.0,7.81,2017-11-27 09:00:00,226.0,-3.7,48
-1.67,131.9,87.0,2.01,888.55, 0.0,6.3,2017-11-27 10:00:00,231.6,-3.6,48
-1.699,134.4,84.7,2.27,889.45, 0.0,9.57,2017-11-27 11:00:00,228.8,-3.9,48
-0.76,249.4,82.4,2.77,890.45, 0.0,8.31,2017-11-27 12:00:00,226.0,-3.4,48
-1.327,280.6,81.1,2.77,891.35, 0.0,8.31,2017-11-27 13:00:00,230.2,-4.2,48
-1.699,80.6,82.4,3.02,891.85, 0.0,8.31,2017-11-27 14:00:00,223.2,-4.3,48
-2.305,29.4,83.0,1.51,892.45, 0.0,6.8,2017-11-27 15:00:00,219.0,-4.8,48
-3.419,0.6,87.6,0.5,892.55, 0.0,3.78,2017-11-27 16:00:00,214.8,-5.2,48
-5.295,0.6,90.5,0.25,892.85, 0.0,3.53,2017-11-27 17:00:00,223.2,-6.6,48
