TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 5.53, None,48.45,2017-03-26 00:00:00,2.92,13
None, 4.22, None,49.54,2017-03-26 01:00:00,1.942,13
None, 5.316, None,52.73,2017-03-26 02:00:00,1.276,13
None, 5.097, None,54.84,2017-03-26 03:00:00,0.905,13
None, 4.14, None,53.06,2017-03-26 04:00:00,0.255,13
None, 3.131, None,53.53,2017-03-26 05:00:00,-0.012,13
None, 2.589, None,53.91,2017-03-26 06:00:00,0.066,13
None, 2.448, None,50.53,2017-03-26 07:00:00,0.563,13
None, 2.079, None,47.69,2017-03-26 08:00:00,1.477,13
None, 2.297, None,45.23,2017-03-26 09:00:00,2.143,13
None, 2.201, None,46.34,2017-03-26 10:00:00,3.47,13
None, 3.858, None,55.67,2017-03-26 11:00:00,2.338,13
None, 3.536, None,53.22,2017-03-26 12:00:00,3.004,13
None, 3.348, None,52.24,2017-03-26 13:00:00,3.868,13
None, 4.417, None,46.81,2017-03-26 14:00:00,3.925,13
None, 3.966, None,43.05,2017-03-26 15:00:00,4.606,13
None, 3.896, None,38.5,2017-03-26 16:00:00,4.95,13
None, 3.176, None,44.1,2017-03-26 17:00:00,5.008,13
None, 2.562, None,44.96,2017-03-26 18:00:00,4.345,13
None, 2.395, None,51.8,2017-03-26 19:00:00,3.445,13
None, 2.814, None,44.94,2017-03-26 20:00:00,2.918,13
None, 2.462, None,45.63,2017-03-26 21:00:00,2.951,13
None, 2.312, None,48.96,2017-03-26 22:00:00,2.862,13
None, 2.443, None,46.95,2017-03-26 23:00:00,2.597,13
None, 1.949, None,47.74,2017-03-27 00:00:00,2.376,13
None, 1.762, None,50.93,2017-03-27 01:00:00,2.188,13
None, 2.751, None,54.4,2017-03-27 02:00:00,1.852,13
None, 2.775, None,52.94,2017-03-27 03:00:00,0.839,13
None, 1.715, None,60.43,2017-03-27 04:00:00,0.16,13
None, 2.673, None,59.21,2017-03-27 05:00:00,-0.237,13
None, 3.187, None,59.82,2017-03-27 06:00:00,-0.637,13
None, 2.169, None,59.68,2017-03-27 07:00:00,-0.372,13
None, 1.853, None,56.37,2017-03-27 08:00:00,0.469,13
None, 1.886, None,50.7,2017-03-27 09:00:00,1.566,13
None, 2.344, None,48.34,2017-03-27 10:00:00,2.732,13
None, 2.621, None,47.76,2017-03-27 11:00:00,3.599,13
None, 1.999, None,43.83,2017-03-27 12:00:00,4.013,13
None, 1.127, None,42.6,2017-03-27 13:00:00,4.644,13
None, 0.656, None,41.12,2017-03-27 14:00:00,6.484,13
None, 1.186, None,41.12,2017-03-27 15:00:00,6.884,13
None, 1.824, None,41.67,2017-03-27 16:00:00,6.624,13
None, 2.49, None,50.22,2017-03-27 17:00:00,6.526,13
None, 2.574, None,50.41,2017-03-27 18:00:00,6.023,13
None, 2.677, None,55.65,2017-03-27 19:00:00,4.926,13
None, 2.716, None,62.9,2017-03-27 20:00:00,4.18,13
None, 3.43, None,64.46,2017-03-27 21:00:00,3.651,13
None, 3.281, None,64.7,2017-03-27 22:00:00,2.912,13
None, 3.571, None,64.64,2017-03-27 23:00:00,2.747,13
None, 1.237, None,68.21,2017-03-28 00:00:00,2.536,13
None, 1.324, None,69.81,2017-03-28 01:00:00,2.42,13
None, 0.649, None,76.84,2017-03-28 02:00:00,2.04,13
None, 2.214, None,79.08,2017-03-28 03:00:00,0.838,13
None, 1.552, None,81.4,2017-03-28 04:00:00,0.621,13
None, 1.588, None,85.1,2017-03-28 05:00:00,-0.022,13
None, 1.637, None,86.8,2017-03-28 06:00:00,-0.548,13
None, 2.053, None,88.1,2017-03-28 07:00:00,-0.615,13
None, 1.826, None,82.5,2017-03-28 08:00:00,0.079,13
None, 2.008, None,71.91,2017-03-28 09:00:00,1.623,13
None, 2.392, None,72.8,2017-03-28 10:00:00,3.262,13
None, 3.182, None,63.94,2017-03-28 11:00:00,4.313,13
None, 3.106, None,54.83,2017-03-28 12:00:00,6.584,13
None, 2.895, None,44.83,2017-03-28 13:00:00,8.01,13
None, 3.396, None,44.35,2017-03-28 14:00:00,9.29,13
None, 4.364, None,47.74,2017-03-28 15:00:00,9.29,13
None, 4.236, None,53.51,2017-03-28 16:00:00,8.62,13
None, 3.442, None,52.31,2017-03-28 17:00:00,8.02,13
None, 3.016, None,59.63,2017-03-28 18:00:00,7.927,13
None, 1.798, None,63.85,2017-03-28 19:00:00,6.781,13
None, 1.131, None,68.07,2017-03-28 20:00:00,5.409,13
None, 0.817, None,71.99,2017-03-28 21:00:00,4.822,13
None, 0.595, None,75.08,2017-03-28 22:00:00,4.181,13
None, 0.748, None,73.56,2017-03-28 23:00:00,4.065,13
None, 1.292, None,76.31,2017-03-29 00:00:00,3.575,13
None, 1.265, None,80.1,2017-03-29 01:00:00,3.33,13
None, 0.344, None,86.7,2017-03-29 02:00:00,1.836,13
None, 0.332, None,89.5,2017-03-29 03:00:00,0.806,13
None, 0.809, None,92.1,2017-03-29 04:00:00,-0.082,13
None, 0.949, None,92.9,2017-03-29 05:00:00,-0.704,13
None, 1.584, None,94.1,2017-03-29 06:00:00,-1.036,13
None, 0.532, None,90.4,2017-03-29 07:00:00,-0.843,13
None, 0.569, None,90.0,2017-03-29 08:00:00,-0.494,13
None, 1.138, None,82.1,2017-03-29 09:00:00,0.946,13
None, 1.556, None,78.05,2017-03-29 10:00:00,2.987,13
None, 1.659, None,61.34,2017-03-29 11:00:00,4.946,13
None, 1.368, None,56.0,2017-03-29 12:00:00,6.932,13
None, 1.328, None,50.69,2017-03-29 13:00:00,8.77,13
None, 2.495, None,50.95,2017-03-29 14:00:00,8.72,13
None, 2.496, None,45.8,2017-03-29 15:00:00,9.3,13
None, 2.344, None,49.97,2017-03-29 16:00:00,9.19,13
None, 2.808, None,47.94,2017-03-29 17:00:00,8.92,13
None, 1.84, None,48.9,2017-03-29 18:00:00,8.38,13
None, 2.092, None,51.93,2017-03-29 19:00:00,7.106,13
None, 2.328, None,52.93,2017-03-29 20:00:00,6.135,13
None, 2.172, None,58.47,2017-03-29 21:00:00,5.513,13
None, 1.696, None,61.47,2017-03-29 22:00:00,4.556,13
None, 1.17, None,64.6,2017-03-29 23:00:00,3.837,13
None, 1.802, None,67.31,2017-03-30 00:00:00,3.356,13
None, 0.999, None,73.13,2017-03-30 01:00:00,2.499,13
None, 1.656, None,71.68,2017-03-30 02:00:00,2.325,13
None, 2.45, None,75.14,2017-03-30 03:00:00,2.209,13
None, 1.024, None,79.8,2017-03-30 04:00:00,0.956,13
None, 0.994, None,82.4,2017-03-30 05:00:00,0.222,13
None, 1.982, None,82.5,2017-03-30 06:00:00,0.385,13
None, 1.878, None,82.0,2017-03-30 07:00:00,0.142,13
None, 2.097, None,75.63,2017-03-30 08:00:00,1.248,13
None, 1.254, None,64.71,2017-03-30 09:00:00,2.636,13
None, 0.769, None,59.21,2017-03-30 10:00:00,4.963,13
None, 0.608, None,60.44,2017-03-30 11:00:00,7.664,13
None, 0.42, None,49.81,2017-03-30 12:00:00,8.38,13
None, 1.025, None,50.76,2017-03-30 13:00:00,9.43,13
None, 1.411, None,45.04,2017-03-30 14:00:00,10.2,13
None, 1.45, None,43.8,2017-03-30 15:00:00,10.51,13
None, 2.694, None,40.64,2017-03-30 16:00:00,10.77,13
None, 3.257, None,40.74,2017-03-30 17:00:00,11.36,13
None, 3.687, None,42.68,2017-03-30 18:00:00,10.89,13
None, 2.838, None,46.52,2017-03-30 19:00:00,9.67,13
None, 2.54, None,45.59,2017-03-30 20:00:00,8.44,13
None, 2.806, None,44.88,2017-03-30 21:00:00,7.674,13
None, 2.467, None,44.89,2017-03-30 22:00:00,6.736,13
None, 2.999, None,46.18,2017-03-30 23:00:00,6.181,13
None, 3.486, None,48.46,2017-03-31 00:00:00,5.893,13
None, 2.923, None,47.72,2017-03-31 01:00:00,5.527,13
None, 3.356, None,48.4,2017-03-31 02:00:00,5.453,13
None, 3.987, None,47.25,2017-03-31 03:00:00,5.675,13
None, 4.182, None,47.05,2017-03-31 04:00:00,5.472,13
None, 4.182, None,47.62,2017-03-31 05:00:00,5.656,13
None, 2.087, None,46.6,2017-03-31 06:00:00,5.664,13
None, 2.129, None,46.16,2017-03-31 07:00:00,5.594,13
None, 3.903, None,45.58,2017-03-31 08:00:00,6.094,13
None, 4.593, None,46.02,2017-03-31 09:00:00,6.33,13
None, 6.851, None,48.69,2017-03-31 10:00:00,7.086,13
None, 11.18, None,47.43,2017-03-31 11:00:00,7.727,13
None, 11.12, None,47.12,2017-03-31 12:00:00,8.26,13
None, 11.94, None,44.78,2017-03-31 13:00:00,8.67,13
None, 10.78, None,45.72,2017-03-31 14:00:00,9.14,13
None, 10.28, None,45.38,2017-03-31 15:00:00,9.4,13
None, 9.88, None,41.95,2017-03-31 16:00:00,9.72,13
None, 10.66, None,45.47,2017-03-31 17:00:00,9.4,13
None, 6.628, None,46.98,2017-03-31 18:00:00,8.78,13
None, 6.546, None,53.12,2017-03-31 19:00:00,7.806,13
None, 5.22, None,56.16,2017-03-31 20:00:00,6.667,13
None, 5.687, None,57.99,2017-03-31 21:00:00,6.253,13
None, 4.804, None,59.53,2017-03-31 22:00:00,6.03,13
None, 2.633, None,62.12,2017-03-31 23:00:00,5.723,13
None, 2.947, None,63.14,2017-04-01 00:00:00,5.34,13
None, 4.638, None,63.48,2017-04-01 01:00:00,5.148,13
None, 4.342, None,64.09,2017-04-01 02:00:00,4.641,13
None, 3.868, None,63.68,2017-04-01 03:00:00,4.186,13
None, 2.905, None,62.76,2017-04-01 04:00:00,4.661,13
None, 2.576, None,60.32,2017-04-01 05:00:00,4.66,13
None, 2.68, None,61.88,2017-04-01 06:00:00,4.555,13
None, 2.304, None,62.42,2017-04-01 07:00:00,4.716,13
None, 2.1, None,62.63,2017-04-01 08:00:00,4.826,13
None, 2.418, None,62.79,2017-04-01 09:00:00,5.414,13
None, 4.119, None,57.18,2017-04-01 10:00:00,6.534,13
None, 4.159, None,45.35,2017-04-01 11:00:00,8.55,13
None, 6.465, None,40.15,2017-04-01 12:00:00,9.89,13
None, 6.235, None,39.09,2017-04-01 13:00:00,10.64,13
None, 6.515, None,34.92,2017-04-01 14:00:00,11.36,13
None, 7.227, None,32.99,2017-04-01 15:00:00,11.62,13
None, 7.57, None,30.38,2017-04-01 16:00:00,11.3,13
None, 7.764, None,31.7,2017-04-01 17:00:00,10.89,13
None, 5.972, None,39.47,2017-04-01 18:00:00,9.74,13
None, 5.36, None,44.37,2017-04-01 19:00:00,8.12,13
None, 4.942, None,49.16,2017-04-01 20:00:00,7.073,13
None, 4.668, None,53.1,2017-04-01 21:00:00,6.266,13
None, 4.144, None,58.38,2017-04-01 22:00:00,5.469,13
None, 3.544, None,62.15,2017-04-01 23:00:00,4.883,13
