CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-3.884, 73.93, -2.7, 74.0, None, 11.51, None, 161.4, 7.75, -3.9, -3.9, -8.0, None, -8.0,2021-10-08 00:00:00,41
-4.206, 88.5, -2.7, 89.0, None, 7.094, None, 129.3, 7.637, -4.2, -4.6, -6.0, None, -6.0,2021-10-08 01:00:00,41
-4.153, 87.7, -2.7, 88.0, None, 10.44, None, 103.4, 7.454, -4.2, -4.9, -6.0, None, -6.0,2021-10-08 02:00:00,41
-4.551, 90.5, -2.7, 91.0, None, 8.11, None, 98.8, 9.28, -4.6, -4.9, -6.0, None, -6.0,2021-10-08 03:00:00,41
-4.743, 81.1, -2.7, 81.0, None, 9.61, None, 102.3, 11.6, -4.7, -5.5, -7.0, None, -7.0,2021-10-08 04:00:00,41
-4.834, 72.56, -2.7, 73.0, None, 8.25, None, 102.4, 14.97, -4.8, -5.5, -8.0, None, -8.0,2021-10-08 05:00:00,41
-5.064, 76.74, -2.7, 77.0, None, 8.32, None, 99.3, 16.39, -5.1, -5.7, -8.0, None, -8.0,2021-10-08 06:00:00,41
-5.866, 91.9, -4.8, 92.0, None, 6.037, None, 101.9, 15.7, -5.9, -6.3, -7.0, None, -7.0,2021-10-08 07:00:00,41
-4.617, 88.4, -4.4, 88.0, None, 7.587, None, 92.2, 14.67, -4.6, -6.3, -6.0, None, -6.0,2021-10-08 08:00:00,41
-3.279, 78.13, -3.3, 78.0, None, 7.281, None, 92.1, 15.86, -3.3, -6.3, -6.0, None, -6.0,2021-10-08 09:00:00,41
-2.663, 75.41, -2.4, 75.0, None, 14.67, None, 94.0, 13.47, -2.7, -6.3, -6.0, None, -6.0,2021-10-08 10:00:00,41
-2.343, 72.9, -1.7, 73.0, None, 16.77, None, 80.7, 12.56, -2.3, -6.3, -6.0, None, -6.0,2021-10-08 11:00:00,41
-0.484, 63.56, -0.3, 64.0, None, 24.92, None, 74.89, 6.584, -0.5, -6.3, -5.0, None, -5.0,2021-10-08 12:00:00,41
1.648, 51.16, 2.5, 51.0, None, 58.06, None, 76.2, 3.102, 1.6, -6.3, -7.0, None, -7.0,2021-10-08 13:00:00,41
2.586, 48.78, 2.5, 49.0, None, 57.87, None, 311.1, 2.064, 2.6, -6.3, -7.0, None, -7.0,2021-10-08 14:00:00,41
2.464, 47.85, 3.6, 48.0, None, 47.51, None, 286.6, 2.744, 2.5, -6.3, -8.0, None, -8.0,2021-10-08 15:00:00,41
None, None, 3.6, 58.0, None, None, None, None, None, 0.3, -6.3, None, None, -7.0,2021-10-08 17:00:00,41
-0.606, 59.74, 3.6, 60.0, None, 15.18, None, 268.1, 11.45, -0.6, -6.3, -7.0, None, -7.0,2021-10-08 18:00:00,41
-1.134, 57.41, -0.5, 57.0, None, 7.331, None, 241.7, 14.33, -1.1, -1.4, -7.0, None, -7.0,2021-10-08 19:00:00,41
-1.443, 57.7, -0.5, 58.0, None, 4.336, None, 241.6, 14.62, -1.4, -1.6, -7.0, None, -7.0,2021-10-08 20:00:00,41
-1.506, 51.7, -0.5, 52.0, None, 10.51, None, 245.8, 13.63, -1.5, -1.6, -9.0, None, -9.0,2021-10-08 21:00:00,41
-1.496, 43.95, -0.5, 44.0, None, 11.81, None, 256.8, 11.9, -1.5, -1.8, -11.0, None, -11.0,2021-10-08 22:00:00,41
-1.768, 45.36, -0.5, 45.0, None, 12.86, None, 252.7, 10.01, -1.8, -2.2, -11.0, None, -11.0,2021-10-08 23:00:00,41
-1.68, 46.35, -0.5, 46.0, None, 13.27, None, 262.6, 6.932, -1.7, -2.2, -11.0, None, -11.0,2021-10-09 00:00:00,41
-1.847, 43.36, -0.5, 43.0, None, 8.18, None, 251.6, 12.85, -1.8, -2.2, -12.0, None, -12.0,2021-10-09 01:00:00,41
-2.347, 53.07, -0.5, 53.0, None, 14.05, None, 258.5, 16.57, -2.3, -2.4, -10.0, None, -10.0,2021-10-09 02:00:00,41
-2.318, 55.57, -0.5, 56.0, None, 11.61, None, 264.3, 19.84, -2.3, -2.6, -9.0, None, -9.0,2021-10-09 03:00:00,41
-2.483, 57.84, -0.5, 58.0, None, 13.59, None, 250.3, 18.3, -2.5, -2.9, -9.0, None, -9.0,2021-10-09 04:00:00,41
-2.508, 54.32, -0.5, 54.0, None, 17.04, None, 262.6, 14.46, -2.5, -2.9, -9.0, None, -9.0,2021-10-09 05:00:00,41
-2.361, 53.13, -0.5, 53.0, None, 15.93, None, 266.9, 18.05, -2.4, -2.9, -10.0, None, -10.0,2021-10-09 06:00:00,41
-2.864, 54.14, -2.3, 54.0, None, 18.33, None, 270.6, 23.81, -2.9, -3.1, -10.0, None, -10.0,2021-10-09 07:00:00,41
-2.656, 56.93, -2.3, 57.0, None, 20.62, None, 269.2, 19.22, -2.7, -3.1, -9.0, None, -9.0,2021-10-09 08:00:00,41
-3.267, 58.93, -2.3, 59.0, None, 24.31, None, 264.2, 16.71, -3.3, -3.3, -9.0, None, -9.0,2021-10-09 09:00:00,41
-2.884, 61.03, -2.3, 61.0, None, 24.41, None, 281.4, 14.71, -2.9, -3.3, -8.0, None, -8.0,2021-10-09 10:00:00,41
-2.883, 63.76, -2.3, 64.0, None, 30.61, None, 289.7, 14.03, -2.9, -3.3, -8.0, None, -8.0,2021-10-09 11:00:00,41
-2.342, 65.67, -2.3, 66.0, None, 24.62, None, 287.8, 21.87, -2.3, -3.3, -7.0, None, -7.0,2021-10-09 12:00:00,41
-1.277, 61.73, -1.3, 62.0, None, 20.88, None, 273.6, 22.11, -1.3, -3.3, -7.0, None, -7.0,2021-10-09 13:00:00,41
-0.7, 61.41, -0.4, 61.0, None, 22.89, None, 285.6, 19.29, -0.7, -3.3, -7.0, None, -7.0,2021-10-09 14:00:00,41
-0.645, 66.22, -0.4, 66.0, None, 25.58, None, 291.6, 16.5, -0.6, -3.3, -6.0, None, -6.0,2021-10-09 15:00:00,41
-0.798, 70.06, -0.2, 70.0, None, 21.38, None, 284.4, 19.76, -0.8, -3.3, -5.0, None, -5.0,2021-10-09 16:00:00,41
-1.091, 74.39, -0.2, 74.0, None, 23.9, None, 288.3, 19.1, -1.1, -3.3, -4.0, None, -4.0,2021-10-09 17:00:00,41
-2.277, 82.6, -0.2, 83.0, None, 32.14, None, 283.3, 13.78, -2.3, -3.3, -5.0, None, -5.0,2021-10-09 18:00:00,41
-2.339, 82.3, -1.9, 82.0, None, 41.52, None, 270.3, 8.6, -2.3, -2.5, -5.0, None, -5.0,2021-10-09 19:00:00,41
-2.161, 80.9, -1.9, 81.0, None, 39.61, None, 271.1, 10.23, -2.2, -2.6, -5.0, None, -5.0,2021-10-09 20:00:00,41
-2.437, 83.5, -1.9, 84.0, None, 35.5, None, 273.2, 12.51, -2.4, -2.6, -5.0, None, -5.0,2021-10-09 21:00:00,41
-2.578, 89.2, -1.9, 89.0, None, 34.35, None, 260.8, 14.29, -2.6, -2.9, -4.0, None, -4.0,2021-10-09 22:00:00,41
-2.926, 98.6, -1.9, 99.0, None, 40.82, None, 271.9, 13.6, -2.9, -3.1, -4.0, None, -4.0,2021-10-09 23:00:00,41
-2.977, 98.5, -1.9, 99.0, None, 34.6, None, 281.1, 12.09, -3.0, -3.2, -3.0, None, -3.0,2021-10-10 00:00:00,41
-2.654, 98.6, -1.9, 99.0, None, 38.04, None, 271.8, 16.54, -2.7, -3.2, -2.0, None, -2.0,2021-10-10 01:00:00,41
