pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 0.542, None, None, None, None, None, None, None, None, None, 0.5, -0.5, 0.0, None, None, None, 0.9, None, None, None, None,2021-10-08 00:00:00, None, None, None, None,41
None, 0.656, None, None, None, None, None, None, None, None, None, 0.7, -0.5, 0.1, None, None, None, 0.9, None, None, None, None,2021-10-08 01:00:00, None, None, None, None,41
None, 0.514, None, None, None, None, None, None, None, None, None, 0.5, -0.5, 0.0, None, None, None, 0.9, None, None, None, None,2021-10-08 02:00:00, None, None, None, None,41
None, 0.57, None, None, None, None, None, None, None, None, None, 0.6, -0.5, 0.0, None, None, None, 0.9, None, None, None, None,2021-10-08 03:00:00, None, None, None, None,41
None, 0.391, None, None, None, None, None, None, None, None, None, 0.4, -0.5, 0.0, None, None, None, 0.9, None, None, None, None,2021-10-08 04:00:00, None, None, None, None,41
None, 0.127, None, None, None, None, None, None, None, None, None, 0.1, -0.5, 0.0, None, None, None, 0.9, None, None, None, None,2021-10-08 05:00:00, None, None, None, None,41
None, 0.108, None, None, None, None, None, None, None, None, None, 0.1, -0.5, 0.0, None, None, None, 0.9, None, None, None, None,2021-10-08 06:00:00, None, None, None, None,41
None, 0.599, None, None, None, None, None, None, None, None, None, 0.6, 0.1, 0.1, None, None, None, 0.7, None, None, None, None,2021-10-08 07:00:00, None, None, None, None,41
None, 0.891, None, None, None, None, None, None, None, None, None, 0.9, 0.1, 0.0, None, None, None, 0.9, None, None, None, None,2021-10-08 08:00:00, None, None, None, None,41
None, 1.513, None, None, None, None, None, None, None, None, None, 1.5, 0.1, -0.2, None, None, None, 1.5, None, None, None, None,2021-10-08 09:00:00, None, None, None, None,41
None, 3.176, None, None, None, None, None, None, None, None, None, 3.2, 0.1, 0.0, None, None, None, 3.2, None, None, None, None,2021-10-08 10:00:00, None, None, None, None,41
None, 4.026, None, None, None, None, None, None, None, None, None, 4.0, 0.1, -0.4, None, None, None, 4.0, None, None, None, None,2021-10-08 11:00:00, None, None, None, None,41
None, 4.852, None, None, None, None, None, None, None, None, None, 4.9, 0.1, -0.2, None, None, None, 4.9, None, None, None, None,2021-10-08 12:00:00, None, None, None, None,41
None, 6.558, None, None, None, None, None, None, None, None, None, 6.6, 0.1, -0.3, None, None, None, 6.6, None, None, None, None,2021-10-08 13:00:00, None, None, None, None,41
None, 6.904, None, None, None, None, None, None, None, None, None, 6.9, 0.1, 0.0, None, None, None, 6.9, None, None, None, None,2021-10-08 14:00:00, None, None, None, None,41
None, 7.5, None, None, None, None, None, None, None, None, None, 7.5, 0.1, -0.1, None, None, None, 8.1, None, None, None, None,2021-10-08 15:00:00, None, None, None, None,41
None, 7.58, None, None, None, None, None, None, None, None, None, 7.6, 0.1, -0.5, None, None, None, 8.1, None, None, None, None,2021-10-08 16:00:00, None, None, None, None,41
None, 5.441, None, None, None, None, None, None, None, None, None, 5.4, 0.1, 0.3, None, None, None, 8.1, None, None, None, None,2021-10-08 17:00:00, None, None, None, None,41
None, 3.219, None, None, None, None, None, None, None, None, None, 3.2, 0.1, 0.1, None, None, None, 8.1, None, None, None, None,2021-10-08 18:00:00, None, None, None, None,41
None, 1.86, None, None, None, None, None, None, None, None, None, 1.9, 1.9, 0.2, None, None, None, 3.2, None, None, None, None,2021-10-08 19:00:00, None, None, None, None,41
None, 2.23, None, None, None, None, None, None, None, None, None, 2.2, 1.1, -0.2, None, None, None, 3.2, None, None, None, None,2021-10-08 20:00:00, None, None, None, None,41
None, 1.938, None, None, None, None, None, None, None, None, None, 1.9, 1.1, 0.3, None, None, None, 3.2, None, None, None, None,2021-10-08 21:00:00, None, None, None, None,41
None, 1.561, None, None, None, None, None, None, None, None, None, 1.6, 1.1, 0.0, None, None, None, 3.2, None, None, None, None,2021-10-08 22:00:00, None, None, None, None,41
None, 1.788, None, None, None, None, None, None, None, None, None, 1.8, 1.1, -0.1, None, None, None, 3.2, None, None, None, None,2021-10-08 23:00:00, None, None, None, None,41
None, 0.75, None, None, None, None, None, None, None, None, None, 0.8, 0.8, 0.1, None, None, None, 3.2, None, None, None, None,2021-10-09 00:00:00, None, None, None, None,41
None, -0.146, None, None, None, None, None, None, None, None, None, -0.1, -0.2, 0.0, None, None, None, 3.2, None, None, None, None,2021-10-09 01:00:00, None, None, None, None,41
None, 0.401, None, None, None, None, None, None, None, None, None, 0.4, -0.2, 0.1, None, None, None, 3.2, None, None, None, None,2021-10-09 02:00:00, None, None, None, None,41
None, 1.307, None, None, None, None, None, None, None, None, None, 1.3, -0.2, -0.1, None, None, None, 3.2, None, None, None, None,2021-10-09 03:00:00, None, None, None, None,41
None, 2.231, None, None, None, None, None, None, None, None, None, 2.2, -0.2, -0.3, None, None, None, 3.2, None, None, None, None,2021-10-09 04:00:00, None, None, None, None,41
None, 2.023, None, None, None, None, None, None, None, None, None, 2.0, -0.2, 0.1, None, None, None, 3.2, None, None, None, None,2021-10-09 05:00:00, None, None, None, None,41
None, 1.787, None, None, None, None, None, None, None, None, None, 1.8, -0.2, 0.0, None, None, None, 3.2, None, None, None, None,2021-10-09 06:00:00, None, None, None, None,41
None, 1.532, None, None, None, None, None, None, None, None, None, 1.5, 1.5, 0.2, None, None, None, 2.4, None, None, None, None,2021-10-09 07:00:00, None, None, None, None,41
None, 1.315, None, None, None, None, None, None, None, None, None, 1.3, 1.2, 0.4, None, None, None, 2.4, None, None, None, None,2021-10-09 08:00:00, None, None, None, None,41
None, 2.505, None, None, None, None, None, None, None, None, None, 2.5, 1.2, 0.0, None, None, None, 2.5, None, None, None, None,2021-10-09 09:00:00, None, None, None, None,41
None, 1.626, None, None, None, None, None, None, None, None, None, 1.6, 1.2, 0.2, None, None, None, 2.5, None, None, None, None,2021-10-09 10:00:00, None, None, None, None,41
None, 1.853, None, None, None, None, None, None, None, None, None, 1.9, 1.2, 0.2, None, None, None, 2.5, None, None, None, None,2021-10-09 11:00:00, None, None, None, None,41
None, 2.183, None, None, None, None, None, None, None, None, None, 2.2, 1.2, 0.3, None, None, None, 2.5, None, None, None, None,2021-10-09 12:00:00, None, None, None, None,41
None, 2.589, None, None, None, None, None, None, None, None, None, 2.6, 1.2, 1.1, None, None, None, 3.0, None, None, None, None,2021-10-09 13:00:00, None, None, None, None,41
None, 2.315, None, None, None, None, None, None, None, None, None, 2.3, 1.2, 2.0, None, None, None, 3.0, None, None, None, None,2021-10-09 14:00:00, None, None, None, None,41
None, 2.948, None, None, None, None, None, None, None, None, None, 2.9, 1.2, 3.5, None, None, None, 3.0, None, None, None, None,2021-10-09 15:00:00, None, None, None, None,41
