station_observations
ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, snw_dpth, MAX_TEMP
None, None, None, 128.0, None, 2013-10-26 16:00:00, None, None, None, None
None, None, None, 128.0, None, 2013-10-27 16:00:00, None, None, None, None
None, None, None, 128.0, None, 2013-10-28 16:00:00, None, None, None, None
None, None, None, 128.0, None, 2013-10-29 16:00:00, None, None, None, None
None, None, None, 125.0, None, 2013-10-30 16:00:00, None, None, None, None
None, None, None, 125.0, None, 2013-10-31 16:00:00, None, None, None, None
None, None, None, 125.0, None, 2013-11-01 16:00:00, None, None, None, None
None, None, None, 128.0, None, 2013-11-02 16:00:00, None, None, None, None
None, None, None, 125.0, None, 2013-11-03 16:00:00, None, None, None, None
None, None, None, 125.0, None, 2013-11-04 16:00:00, None, None, None, None
None, None, None, 128.0, None, 2013-11-05 16:00:00, None, None, None, None
None, None, None, 128.0, None, 2013-11-06 16:00:00, None, None, None, None
None, None, None, 140.0, None, 2013-11-07 16:00:00, None, None, None, None
None, None, None, 140.0, None, 2013-11-08 16:00:00, None, None, None, None
None, None, None, 143.0, None, 2013-11-09 16:00:00, None, None, None, None
None, None, None, 152.0, None, 2013-11-10 16:00:00, None, None, None, None
None, None, None, 155.0, None, 2013-11-11 16:00:00, None, None, None, None
None, None, None, 159.0, None, 2013-11-12 16:00:00, None, None, None, None
None, None, None, 159.0, None, 2013-11-13 16:00:00, None, None, None, None
None, None, None, 165.0, None, 2013-11-14 16:00:00, None, None, None, None
None, None, None, 165.0, None, 2013-11-15 16:00:00, None, None, None, None
None, None, None, 165.0, None, 2013-11-16 16:00:00, None, None, None, None
None, None, None, 165.0, None, 2013-11-17 16:00:00, None, None, None, None
None, None, None, 168.0, None, 2013-11-18 16:00:00, None, None, None, None
None, None, None, 171.0, None, 2013-11-19 16:00:00, None, None, None, None
None, None, None, 177.0, None, 2013-11-20 16:00:00, None, None, None, None
None, None, None, 177.0, None, 2013-11-21 16:00:00, None, None, None, None
None, None, None, 180.0, None, 2013-11-22 16:00:00, None, None, None, None
None, None, None, 180.0, None, 2013-11-23 16:00:00, None, None, None, None
None, None, None, 198.0, None, 2013-11-24 16:00:00, None, None, None, None
None, None, None, 210.0, None, 2013-11-25 16:00:00, None, None, None, None
None, None, None, 232.0, None, 2013-11-26 16:00:00, None, None, None, None
None, None, None, 250.0, None, 2013-11-27 16:00:00, None, None, None, None
None, None, None, 250.0, None, 2013-11-28 16:00:00, None, None, None, None
None, None, None, 259.0, None, 2013-11-29 16:00:00, None, None, None, None
None, None, None, 265.0, None, 2013-11-30 16:00:00, None, None, None, None
None, None, None, 265.0, None, 2013-12-01 16:00:00, None, None, None, None
None, None, None, 271.0, None, 2013-12-02 16:00:00, None, None, None, None
None, None, None, 274.0, None, 2013-12-03 16:00:00, None, None, None, None
None, None, None, 274.0, None, 2013-12-04 16:00:00, None, None, None, None
None, None, None, 287.0, None, 2013-12-05 16:00:00, None, None, None, None
None, None, None, 299.0, None, 2013-12-06 16:00:00, None, None, None, None
None, None, None, 299.0, None, 2013-12-07 16:00:00, None, None, None, None
None, None, None, 302.0, None, 2013-12-08 16:00:00, None, None, None, None
None, None, None, 311.0, None, 2013-12-09 16:00:00, None, None, None, None
None, None, None, 314.0, None, 2013-12-10 16:00:00, None, None, None, None
None, None, None, 323.0, None, 2013-12-11 16:00:00, None, None, None, None
None, None, None, 335.0, None, 2013-12-12 16:00:00, None, None, None, None
None, None, None, 335.0, None, 2013-12-13 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-14 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-15 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-16 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-17 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-18 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-19 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-20 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-21 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-22 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-23 16:00:00, None, None, None, None
None, None, None, 351.0, None, 2013-12-24 16:00:00, None, None, None, None
None, None, None, 351.0, None, 2013-12-25 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-26 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2013-12-27 16:00:00, None, None, None, None
None, None, None, 357.0, None, 2013-12-28 16:00:00, None, None, None, None
None, None, None, 357.0, None, 2013-12-29 16:00:00, None, None, None, None
None, None, None, 357.0, None, 2013-12-30 16:00:00, None, None, None, None
