station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, -9.1, 81.0, None, None, 621.0, 240.0, None, 2013-01-01 00:00:00, None
None, None, None, None, None, -9.0, 82.0, None, None, 621.0, 241.0, None, 2013-01-01 01:00:00, None
None, None, None, None, None, -10.5, 82.0, None, None, 621.0, 241.0, None, 2013-01-01 02:00:00, None
None, None, None, None, None, -11.0, 82.0, None, None, 622.0, 241.0, None, 2013-01-01 03:00:00, None
None, None, None, None, None, -10.8, 82.0, None, None, 622.0, 240.0, None, 2013-01-01 04:00:00, None
None, None, None, None, None, -10.1, 82.0, None, None, 622.0, 241.0, None, 2013-01-01 05:00:00, None
None, None, None, None, None, -10.1, 82.0, None, None, 622.0, 240.0, None, 2013-01-01 06:00:00, None
None, None, None, None, None, -11.2, 82.0, None, None, 622.0, 240.0, None, 2013-01-01 07:00:00, None
None, None, None, None, None, -9.8, 82.0, None, None, 622.0, 240.0, None, 2013-01-01 08:00:00, None
None, None, None, None, None, -9.7, 82.0, None, None, 622.0, 240.0, None, 2013-01-01 09:00:00, None
None, None, None, None, None, -9.9, 82.0, None, None, 622.0, 240.0, None, 2013-01-01 10:00:00, None
None, None, None, None, None, -9.6, 82.0, None, None, 622.0, 239.0, None, 2013-01-01 11:00:00, None
None, None, None, None, None, -9.3, 82.0, None, None, 622.0, 240.0, None, 2013-01-01 12:00:00, None
None, None, None, None, None, -9.6, 82.0, None, None, 622.0, 240.0, None, 2013-01-01 13:00:00, None
None, None, None, None, None, -11.5, 81.0, None, None, 622.0, 240.0, None, 2013-01-01 14:00:00, None
None, None, None, None, None, -12.5, 81.0, None, None, 622.0, 240.0, None, 2013-01-01 15:00:00, None
None, None, None, None, None, -13.2, 81.0, None, None, 623.0, 240.0, None, 2013-01-01 16:00:00, None
None, None, None, None, None, -12.1, 81.0, None, None, 623.0, 240.0, None, 2013-01-01 17:00:00, None
None, None, None, None, None, -11.0, 81.0, None, None, 622.0, 239.0, None, 2013-01-01 18:00:00, None
None, None, None, None, None, -9.4, 81.0, None, None, 622.0, 239.0, None, 2013-01-01 19:00:00, None
None, None, None, None, None, -8.8, 81.0, None, None, 622.0, 239.0, None, 2013-01-01 20:00:00, None
None, None, None, None, None, -8.0, 81.0, None, None, 621.0, 240.0, None, 2013-01-01 21:00:00, None
None, None, None, None, None, -8.1, 81.0, None, None, 621.0, 240.0, None, 2013-01-01 22:00:00, None
None, None, None, None, None, -8.5, 80.0, None, None, 621.0, 240.0, None, 2013-01-01 23:00:00, None
None, None, None, None, None, -9.1, 81.0, None, None, 621.0, 240.0, None, 2013-01-02 00:00:00, None
None, None, None, None, None, -10.3, 81.0, None, None, 622.0, 240.0, None, 2013-01-02 01:00:00, None
None, None, None, None, None, -10.8, 81.0, None, None, 622.0, 240.0, None, 2013-01-02 02:00:00, None
None, None, None, None, None, -10.9, 81.0, None, None, 622.0, 240.0, None, 2013-01-02 03:00:00, None
