station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -6.8, 28.0, None, None, 426.0, 108.0, None, 2013-01-01 00:00:00, None
None, None, None, None, -9.0, 28.0, None, None, 427.0, 108.0, None, 2013-01-01 01:00:00, None
None, None, None, None, -10.3, 28.0, None, None, 427.0, 108.0, None, 2013-01-01 02:00:00, None
None, None, None, None, -11.1, 28.0, None, None, 427.0, 108.0, None, 2013-01-01 03:00:00, None
None, None, None, None, -11.5, 28.0, None, None, 427.0, 108.0, None, 2013-01-01 04:00:00, None
None, None, None, None, -11.8, 29.0, None, None, 427.0, 108.0, None, 2013-01-01 05:00:00, None
None, None, None, None, -12.3, 29.0, None, None, 428.0, 108.0, None, 2013-01-01 06:00:00, None
None, None, None, None, -12.3, 28.0, None, None, 428.0, 108.0, None, 2013-01-01 07:00:00, None
None, None, None, None, -12.5, 29.0, None, None, 428.0, 108.0, None, 2013-01-01 08:00:00, None
None, None, None, None, -12.4, 29.0, None, None, 428.0, 108.0, None, 2013-01-01 09:00:00, None
None, None, None, None, -12.3, 29.0, None, None, 428.0, 108.0, None, 2013-01-01 10:00:00, None
None, None, None, None, -12.6, 29.0, None, None, 428.0, 108.0, None, 2013-01-01 11:00:00, None
None, None, None, None, -12.6, 29.0, None, None, 428.0, 108.0, None, 2013-01-01 12:00:00, None
None, None, None, None, -12.6, 28.0, None, None, 428.0, 108.0, None, 2013-01-01 13:00:00, None
None, None, None, None, -12.3, 29.0, None, None, 428.0, 108.0, None, 2013-01-01 14:00:00, None
None, None, None, None, -12.1, 28.0, None, None, 428.0, 108.0, None, 2013-01-01 15:00:00, None
None, 149.0, None, None, -12.2, 28.0, None, None, 428.0, 108.0, None, 2013-01-01 16:00:00, None
None, None, None, None, -11.9, 28.0, None, None, 428.0, 108.0, None, 2013-01-01 17:00:00, None
None, None, None, None, -10.0, 28.0, None, None, 428.0, 108.0, None, 2013-01-01 18:00:00, None
None, None, None, None, -8.7, 28.0, None, None, 428.0, 108.0, None, 2013-01-01 19:00:00, None
None, None, None, None, -4.6, 27.0, None, None, 427.0, 108.0, None, 2013-01-01 20:00:00, None
None, None, None, None, -3.3, 28.0, None, None, 427.0, 107.0, None, 2013-01-01 21:00:00, None
None, None, None, None, -3.1, 29.0, None, None, 427.0, 107.0, None, 2013-01-01 22:00:00, None
None, None, None, None, -3.8, 29.0, None, None, 427.0, 107.0, None, 2013-01-01 23:00:00, None
None, None, None, None, -5.8, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 00:00:00, None
None, None, None, None, -8.1, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 01:00:00, None
None, None, None, None, -7.8, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 02:00:00, None
None, None, None, None, -6.9, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 03:00:00, None
None, None, None, None, -6.6, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 04:00:00, None
None, None, None, None, -7.5, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 05:00:00, None
None, None, None, None, -7.7, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 06:00:00, None
None, None, None, None, -7.8, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 07:00:00, None
None, None, None, None, -7.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 08:00:00, None
None, None, None, None, -7.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 09:00:00, None
None, None, None, None, -6.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 10:00:00, None
None, None, None, None, -5.0, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 11:00:00, None
None, None, None, None, -2.6, 29.0, None, None, 427.0, 107.0, None, 2013-01-02 12:00:00, None
None, None, None, None, -4.9, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 13:00:00, None
None, None, None, None, -4.6, 30.0, None, None, 427.0, 108.0, None, 2013-01-02 14:00:00, None
None, None, None, None, -4.8, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 15:00:00, None
None, 152.0, None, None, -5.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 16:00:00, None
None, None, None, None, -5.1, 29.0, None, None, 427.0, 108.0, None, 2013-01-02 17:00:00, None
None, None, None, None, -2.4, 30.0, None, None, 427.0, 107.0, None, 2013-01-02 18:00:00, None
None, None, None, None, -0.5, 29.0, None, None, 426.0, 107.0, None, 2013-01-02 19:00:00, None
None, None, None, None, 3.6, 26.0, None, None, 426.0, 107.0, None, 2013-01-02 20:00:00, None
None, None, None, None, 3.8, 28.0, None, None, 426.0, 107.0, None, 2013-01-02 21:00:00, None
None, None, None, None, 0.7, 30.0, None, None, 426.0, 107.0, None, 2013-01-02 22:00:00, None
None, None, None, None, 0.3, 30.0, None, None, 426.0, 107.0, None, 2013-01-02 23:00:00, None
None, None, None, None, -3.4, 29.0, None, None, 426.0, 108.0, None, 2013-01-03 00:00:00, None
None, None, None, None, -5.3, 30.0, None, None, 427.0, 108.0, None, 2013-01-03 01:00:00, None
None, None, None, None, -5.9, 30.0, None, None, 427.0, 108.0, None, 2013-01-03 02:00:00, None
None, None, None, None, -6.4, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 03:00:00, None
None, None, None, None, -6.5, 30.0, None, None, 427.0, 108.0, None, 2013-01-03 04:00:00, None
None, None, None, None, -6.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 05:00:00, None
None, None, None, None, -6.7, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 06:00:00, None
None, None, None, None, -7.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 07:00:00, None
None, None, None, None, -7.1, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 08:00:00, None
None, None, None, None, -7.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 09:00:00, None
None, None, None, None, -6.5, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 10:00:00, None
None, None, None, None, -7.2, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 11:00:00, None
None, None, None, None, -7.1, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 12:00:00, None
None, None, None, None, -7.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 13:00:00, None
None, None, None, None, -6.8, 30.0, None, None, 427.0, 108.0, None, 2013-01-03 14:00:00, None
None, None, None, None, -7.1, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 15:00:00, None
None, 155.0, None, None, -8.2, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 16:00:00, None
None, None, None, None, -8.8, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 17:00:00, None
None, None, None, None, -8.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 18:00:00, None
None, None, None, None, -7.6, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 19:00:00, None
None, None, None, None, -0.7, 27.0, None, None, 427.0, 108.0, None, 2013-01-03 20:00:00, None
None, None, None, None, -0.4, 27.0, None, None, 427.0, 108.0, None, 2013-01-03 21:00:00, None
None, None, None, None, -3.5, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 22:00:00, None
None, None, None, None, -4.1, 29.0, None, None, 427.0, 108.0, None, 2013-01-03 23:00:00, None
None, None, None, None, -4.9, 29.0, None, None, 427.0, 108.0, None, 2013-01-04 00:00:00, None
None, None, None, None, -6.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-04 01:00:00, None
None, None, None, None, -6.4, 29.0, None, None, 427.0, 108.0, None, 2013-01-04 02:00:00, None
None, None, None, None, -5.2, 29.0, None, None, 427.0, 108.0, None, 2013-01-04 03:00:00, None
None, None, None, None, -5.6, 29.0, None, None, 427.0, 108.0, None, 2013-01-04 04:00:00, None
None, None, None, None, -3.8, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 05:00:00, None
None, None, None, None, -3.4, 29.0, None, None, 427.0, 108.0, None, 2013-01-04 06:00:00, None
None, None, None, None, -3.5, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 07:00:00, None
None, None, None, None, -3.4, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 08:00:00, None
None, None, None, None, -3.7, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 09:00:00, None
None, None, None, None, -3.8, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 10:00:00, None
None, None, None, None, -3.9, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 11:00:00, None
None, None, None, None, -3.8, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 12:00:00, None
None, None, None, None, -4.7, 29.0, None, None, 427.0, 108.0, None, 2013-01-04 13:00:00, None
None, None, None, None, -5.2, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 14:00:00, None
None, None, None, None, -4.9, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 15:00:00, None
None, 155.0, None, None, -7.4, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 16:00:00, None
None, None, None, None, -6.6, 29.0, None, None, 427.0, 108.0, None, 2013-01-04 17:00:00, None
None, None, None, None, -6.5, 29.0, None, None, 427.0, 108.0, None, 2013-01-04 18:00:00, None
None, None, None, None, -6.2, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 19:00:00, None
None, None, None, None, 0.3, 27.0, None, None, 427.0, 108.0, None, 2013-01-04 20:00:00, None
None, None, None, None, 0.1, 28.0, None, None, 427.0, 108.0, None, 2013-01-04 21:00:00, None
None, None, None, None, -3.0, 30.0, None, None, 427.0, 108.0, None, 2013-01-04 22:00:00, None
None, None, None, None, -3.7, 29.0, None, None, 427.0, 108.0, None, 2013-01-04 23:00:00, None
None, None, None, None, -5.4, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 00:00:00, None
None, None, None, None, -8.1, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 01:00:00, None
None, None, None, None, -9.6, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 02:00:00, None
None, None, None, None, -9.1, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 03:00:00, None
None, None, None, None, -7.7, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 04:00:00, None
None, None, None, None, -7.5, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 05:00:00, None
None, None, None, None, -7.3, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 06:00:00, None
None, None, None, None, -6.9, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 07:00:00, None
None, None, None, None, -7.0, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 08:00:00, None
None, None, None, None, -7.4, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 09:00:00, None
None, None, None, None, -7.7, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 10:00:00, None
None, None, None, None, -7.4, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 11:00:00, None
None, None, None, None, -8.6, 31.0, None, None, 427.0, 108.0, None, 2013-01-05 12:00:00, None
None, None, None, None, -5.2, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 13:00:00, None
None, None, None, None, -4.0, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 14:00:00, None
None, None, None, None, -4.7, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 15:00:00, None
None, 155.0, None, None, -4.7, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 16:00:00, None
None, None, None, None, -4.9, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 17:00:00, None
None, None, None, None, -4.1, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 18:00:00, None
None, None, None, None, -2.7, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 19:00:00, None
None, None, None, None, -1.8, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 20:00:00, None
None, None, None, None, -1.5, 29.0, None, None, 427.0, 108.0, None, 2013-01-05 21:00:00, None
None, None, None, None, -2.6, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 22:00:00, None
None, None, None, None, -2.0, 30.0, None, None, 427.0, 108.0, None, 2013-01-05 23:00:00, None
None, None, None, None, -3.1, 30.0, None, None, 427.0, 108.0, None, 2013-01-06 00:00:00, None
None, None, None, None, -4.2, 30.0, None, None, 427.0, 108.0, None, 2013-01-06 01:00:00, None
None, None, None, None, -4.4, 30.0, None, None, 427.0, 108.0, None, 2013-01-06 02:00:00, None
None, None, None, None, -4.6, 29.0, None, None, 427.0, 108.0, None, 2013-01-06 03:00:00, None
None, None, None, None, -5.8, 29.0, None, None, 427.0, 108.0, None, 2013-01-06 04:00:00, None
None, None, None, None, -5.0, 30.0, None, None, 428.0, 108.0, None, 2013-01-06 05:00:00, None
None, None, None, None, -6.3, 30.0, None, None, 428.0, 108.0, None, 2013-01-06 06:00:00, None
None, None, None, None, -6.9, 29.0, None, None, 428.0, 109.0, None, 2013-01-06 07:00:00, None
None, None, None, None, -6.9, 29.0, None, None, 428.0, 109.0, None, 2013-01-06 08:00:00, None
None, None, None, None, -6.7, 30.0, None, None, 428.0, 108.0, None, 2013-01-06 09:00:00, None
None, None, None, None, -6.7, 30.0, None, None, 428.0, 109.0, None, 2013-01-06 10:00:00, None
None, None, None, None, -8.6, 30.0, None, None, 428.0, 109.0, None, 2013-01-06 11:00:00, None
None, None, None, None, -7.9, 30.0, None, None, 428.0, 109.0, None, 2013-01-06 12:00:00, None
None, None, None, None, -9.8, 30.0, None, None, 428.0, 109.0, None, 2013-01-06 13:00:00, None
None, None, None, None, -8.6, 30.0, None, None, 428.0, 109.0, None, 2013-01-06 14:00:00, None
None, None, None, None, -8.3, 31.0, None, None, 428.0, 109.0, None, 2013-01-06 15:00:00, None
