pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 10.8, 10.82, 10.7, 1.3, 16.3, None,2022-06-04 00:00:00, None,23
None, 10.6, 10.63, 10.6, -0.1, 16.3, None,2022-06-04 01:00:00, None,23
None, 10.7, 10.67, 10.5, -1.3, 16.3, None,2022-06-04 03:00:00, None,23
None, 10.6, 10.61, 10.5, 0.7, 16.3, None,2022-06-04 04:00:00, None,23
None, 10.9, 10.85, 10.5, 0.9, 16.3, None,2022-06-04 05:00:00, None,23
None, 10.5, 10.53, 10.5, 0.3, 16.3, None,2022-06-04 06:00:00, None,23
None, 10.6, 10.61, 10.4, -0.4, 10.8, None,2022-06-04 07:00:00, None,23
None, 11.0, 10.95, 10.4, 2.2, 11.1, None,2022-06-04 08:00:00, None,23
None, 11.3, 11.33, 10.4, 1.1, 11.3, None,2022-06-04 09:00:00, None,23
None, 12.4, 12.4, 10.4, 1.6, 12.4, None,2022-06-04 10:00:00, None,23
None, 13.3, 13.26, 10.4, 1.3, 13.3, None,2022-06-04 11:00:00, None,23
None, 14.5, 14.47, 10.4, 1.5, 14.5, None,2022-06-04 12:00:00, None,23
None, 16.2, 16.23, 10.4, 1.7, 16.1, None,2022-06-04 13:00:00, None,23
None, 18.3, 18.34, 10.4, 1.2, 18.3, None,2022-06-04 14:00:00, None,23
None, 16.8, 16.84, 10.4, -4.3, 18.8, None,2022-06-04 16:00:00, None,23
None, 17.2, 17.23, 10.4, 4.3, 18.8, None,2022-06-04 17:00:00, None,23
None, 15.6, 15.6, 10.4, -5.6, 18.8, None,2022-06-04 18:00:00, None,23
None, 14.2, 14.24, 14.2, -0.5, 15.7, None,2022-06-04 19:00:00, None,23
None, 13.7, 13.68, 13.1, 0.5, 15.7, None,2022-06-04 20:00:00, None,23
None, 12.6, 12.64, 12.4, 0.1, 15.7, None,2022-06-04 21:00:00, None,23
None, 12.3, 12.33, 12.3, -0.2, 15.7, None,2022-06-04 22:00:00, None,23
None, 11.8, 11.76, 11.7, -0.2, 15.7, None,2022-06-04 23:00:00, None,23
None, 12.2, 12.17, 11.6, 1.8, 15.7, None,2022-06-05 00:00:00, None,23
None, 11.8, 11.81, 11.6, 3.2, 15.7, None,2022-06-05 01:00:00, None,23
None, 12.0, 12.01, 11.6, 2.1, 15.7, None,2022-06-05 02:00:00, None,23
None, 11.7, 11.74, 11.4, 0.2, 15.7, None,2022-06-05 03:00:00, None,23
None, 11.7, 11.72, 11.3, 0.2, 15.7, None,2022-06-05 04:00:00, None,23
None, 11.4, 11.38, 11.3, 0.9, 15.7, None,2022-06-05 05:00:00, None,23
None, 11.8, 11.81, 11.0, 0.1, 15.7, None,2022-06-05 06:00:00, None,23
None, 11.5, 11.47, 11.2, 1.2, 11.9, None,2022-06-05 07:00:00, None,23
None, 11.6, 11.6, 11.2, 0.7, 12.2, None,2022-06-05 08:00:00, None,23
None, 13.0, 13.01, 11.2, 2.3, 13.1, None,2022-06-05 09:00:00, None,23
None, 13.3, 13.31, 11.2, 1.3, 13.4, None,2022-06-05 10:00:00, None,23
None, 14.0, 14.03, 11.2, 1.3, 13.9, None,2022-06-05 11:00:00, None,23
None, 13.9, 13.92, 11.2, -0.5, 14.2, None,2022-06-05 12:00:00, None,23
None, 14.2, 14.15, 11.2, 4.6, 14.9, None,2022-06-05 13:00:00, None,23
None, 14.9, 14.9, 11.2, 1.6, 15.2, None,2022-06-05 14:00:00, None,23
None, 16.2, 16.22, 11.2, 1.6, 16.1, None,2022-06-05 15:00:00, None,23
None, 17.4, 17.39, 11.2, 0.6, 17.7, None,2022-06-05 16:00:00, None,23
None, 16.5, 16.5, 11.2, -2.3, 17.7, None,2022-06-05 17:00:00, None,23
None, 17.2, 17.16, 11.2, -1.7, 17.7, None,2022-06-05 18:00:00, None,23
None, 16.1, 16.13, 15.3, -3.7, 17.8, None,2022-06-05 19:00:00, None,23
None, 13.1, 13.13, 13.0, -1.5, 17.8, None,2022-06-05 20:00:00, None,23
None, 12.1, 12.1, 12.1, -0.6, 17.8, None,2022-06-05 21:00:00, None,23
None, 11.2, 11.24, 11.3, -0.4, 17.8, None,2022-06-05 22:00:00, None,23
None, 11.1, 11.13, 11.1, -0.1, 17.8, None,2022-06-05 23:00:00, None,23
None, 10.8, 10.84, 10.8, -0.4, 17.8, None,2022-06-06 00:00:00, None,23
None, 10.7, 10.7, 10.7, 0.0, 17.8, None,2022-06-06 01:00:00, None,23
None, 11.1, 11.11, 10.7, 1.6, 17.8, None,2022-06-06 02:00:00, None,23
None, 10.6, 10.63, 10.6, -1.4, 17.8, None,2022-06-06 03:00:00, None,23
None, 10.6, 10.6, 10.5, -0.2, 17.8, None,2022-06-06 04:00:00, None,23
None, 10.6, 10.59, 10.5, 0.2, 17.8, None,2022-06-06 05:00:00, None,23
None, 10.5, 10.48, 10.4, 0.2, 17.8, None,2022-06-06 06:00:00, None,23
None, 10.6, 10.57, 10.4, 1.1, 10.7, None,2022-06-06 07:00:00, None,23
None, 11.5, 11.49, 10.4, 2.6, 11.5, None,2022-06-06 08:00:00, None,23
None, 13.7, 13.68, 10.4, 2.0, 14.4, None,2022-06-06 10:00:00, None,23
None, 13.9, 13.88, 10.4, -0.3, 14.4, None,2022-06-06 11:00:00, None,23
None, 14.4, 14.42, 10.4, -2.4, 14.7, None,2022-06-06 12:00:00, None,23
None, 15.6, 15.56, 10.4, 6.3, 15.6, None,2022-06-06 13:00:00, None,23
None, 15.7, 15.7, 10.4, -2.4, 16.7, None,2022-06-06 16:00:00, None,23
None, 15.3, 15.32, 10.4, 1.5, 16.7, None,2022-06-06 17:00:00, None,23
None, 14.9, 14.93, 10.4, 0.0, 16.7, None,2022-06-06 18:00:00, None,23
None, 14.9, 14.92, 14.5, -2.7, 15.0, None,2022-06-06 19:00:00, None,23
None, 13.8, 13.8, 13.8, -3.9, 15.0, None,2022-06-06 20:00:00, None,23
None, 12.4, 12.43, 12.5, -1.1, 15.0, None,2022-06-06 21:00:00, None,23
None, 11.1, 11.08, 11.1, -0.9, 15.0, None,2022-06-06 22:00:00, None,23
None, 10.4, 10.42, 10.3, -0.4, 15.0, None,2022-06-06 23:00:00, None,23
None, 10.1, 10.1, 10.1, -0.2, 15.0, None,2022-06-07 00:00:00, None,23
None, 9.7, 9.72, 9.7, -0.2, 15.0, None,2022-06-07 01:00:00, None,23
None, 9.5, 9.5, 9.4, 0.2, 15.0, None,2022-06-07 02:00:00, None,23
None, 9.3, 9.26, 9.2, -0.4, 15.0, None,2022-06-07 03:00:00, None,23
None, 9.0, 9.01, 8.9, -0.2, 15.0, None,2022-06-07 04:00:00, None,23
