CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
4.463, 75.2, None, None, None, 4.24, 3.457, 319.8, 0.0, None, 4.5, 3.8, 0.0, 0.0, None, 5.1, None, None, 75.0, None,2022-06-04 00:00:00, None, None, None, None,23
3.977, 78.6, None, None, None, 2.55, 5.473, 327.4, 1.0, None, 4.0, 3.5, 0.0, 1.0, None, 5.1, None, None, 79.0, None,2022-06-04 01:00:00, None, None, None, None,23
2.433, 96.5, None, None, None, 0.097, 3.452, 329.0, 2.0, None, 2.4, 2.4, 0.0, 2.0, None, 5.1, None, None, 97.0, None,2022-06-04 02:00:00, None, None, None, None,23
2.884, 94.3, None, None, None, 0.0, 4.211, 328.9, 2.0, None, 2.9, 2.4, 0.0, 2.0, None, 5.1, None, None, 94.0, None,2022-06-04 03:00:00, None, None, None, None,23
2.35, 97.1, None, None, None, 0.0, 1.909, 328.9, 2.0, None, 2.4, 2.4, 0.0, 2.0, None, 5.1, None, None, 97.0, None,2022-06-04 04:00:00, None, None, None, None,23
2.593, 97.2, None, None, None, 0.161, 1.563, 328.9, 2.0, None, 2.6, 2.4, 0.0, 2.0, None, 5.1, None, None, 97.0, None,2022-06-04 05:00:00, None, None, None, None,23
3.225, 89.7, None, None, None, 0.0, 2.321, 329.0, 2.0, None, 3.2, 2.4, 0.0, 2.0, None, 5.1, None, None, 90.0, None,2022-06-04 06:00:00, None, None, None, None,23
3.708, 84.4, None, None, None, 0.0, 1.945, 329.0, 1.0, None, 3.7, 3.0, 0.0, 1.0, None, 3.7, None, None, 84.0, None,2022-06-04 07:00:00, None, None, None, None,23
2.909, 96.2, None, None, None, 0.122, 3.048, 328.9, 2.0, None, 2.9, 2.9, 0.0, 2.0, None, 4.2, None, None, 96.0, None,2022-06-04 08:00:00, None, None, None, None,23
3.345, 96.7, None, None, None, 2.528, 2.888, 323.9, 3.0, None, 3.3, 2.9, 0.0, 3.0, None, 4.2, None, None, 97.0, None,2022-06-04 09:00:00, None, None, None, None,23
2.709, 97.5, None, None, None, 0.0, 3.148, 322.5, 2.0, None, 2.7, 2.7, 0.0, 2.0, None, 4.2, None, None, 98.0, None,2022-06-04 10:00:00, None, None, None, None,23
2.896, 96.1, None, None, None, 0.0, 2.453, 322.5, 2.0, None, 2.9, 2.7, 0.0, 2.0, None, 4.2, None, None, 96.0, None,2022-06-04 11:00:00, None, None, None, None,23
3.819, 88.0, None, None, None, 0.0, 7.3, 322.5, 2.0, None, 3.8, 2.7, 0.0, 2.0, None, 4.2, None, None, 88.0, None,2022-06-04 12:00:00, None, None, None, None,23
5.948, 80.8, None, None, None, 0.074, 3.707, 322.5, 3.0, None, 5.9, 2.7, 0.0, 3.0, None, 5.9, None, None, 81.0, None,2022-06-04 13:00:00, None, None, None, None,23
4.826, 82.0, None, None, None, 0.122, 1.826, 322.4, 2.0, None, 4.8, 2.7, 0.0, 2.0, None, 6.5, None, None, 82.0, None,2022-06-04 14:00:00, None, None, None, None,23
4.474, 88.6, None, None, None, 0.137, 4.595, 322.4, 3.0, None, 4.5, 2.7, 0.0, 3.0, None, 6.5, None, None, 89.0, None,2022-06-04 15:00:00, None, None, None, None,23
5.153, 82.9, None, None, None, 0.0, 5.389, 322.4, 2.0, None, 5.2, 2.7, 0.0, 2.0, None, 6.5, None, None, 83.0, None,2022-06-04 16:00:00, None, None, None, None,23
6.514, 79.2, None, None, None, 0.0, 3.962, 322.4, 3.0, None, 6.5, 2.7, 0.0, 3.0, None, 6.5, None, None, 79.0, None,2022-06-04 17:00:00, None, None, None, None,23
6.509, 77.1, None, None, None, 0.0, 2.255, 322.4, 3.0, None, 6.5, 2.7, 0.0, 3.0, None, 6.9, None, None, 77.0, None,2022-06-04 18:00:00, None, None, None, None,23
5.396, 85.0, None, None, None, 0.105, 2.094, 322.4, 3.0, None, 5.4, 5.4, 0.0, 3.0, None, 6.6, None, None, 85.0, None,2022-06-04 19:00:00, None, None, None, None,23
5.506, 92.5, None, None, None, 0.128, 1.987, 322.4, 4.0, None, 5.5, 5.0, 0.0, 4.0, None, 6.6, None, None, 93.0, None,2022-06-04 20:00:00, None, None, None, None,23
4.444, 97.6, None, None, None, 0.0, 2.322, 322.4, 4.0, None, 4.4, 4.4, 0.0, 4.0, None, 6.6, None, None, 98.0, None,2022-06-04 21:00:00, None, None, None, None,23
4.219, 98.0, None, None, None, 0.0, 3.234, 322.4, 4.0, None, 4.2, 4.2, 0.0, 4.0, None, 6.6, None, None, 98.0, None,2022-06-04 22:00:00, None, None, None, None,23
4.95, 82.9, None, None, None, 0.0, 2.019, 322.4, 2.0, None, 5.0, 4.2, 0.0, 2.0, None, 6.6, None, None, 83.0, None,2022-06-04 23:00:00, None, None, None, None,23
4.512, 86.4, None, None, None, 0.0, 1.341, 322.4, 2.0, None, 4.5, 4.2, 0.0, 2.0, None, 6.6, None, None, 86.0, None,2022-06-05 00:00:00, None, None, None, None,23
4.269, 89.5, None, None, None, 0.0, 1.72, 322.4, 3.0, None, 4.3, 4.2, 0.0, 3.0, None, 6.6, None, None, 90.0, None,2022-06-05 01:00:00, None, None, None, None,23
3.977, 93.2, None, None, None, 0.0, 2.83, 322.4, 3.0, None, 4.0, 3.9, 0.0, 3.0, None, 6.6, None, None, 93.0, None,2022-06-05 02:00:00, None, None, None, None,23
4.561, 79.7, None, None, None, 0.079, 2.372, 322.4, 1.0, None, 4.6, 3.9, 0.0, 1.0, None, 6.6, None, None, 80.0, None,2022-06-05 03:00:00, None, None, None, None,23
4.367, 83.0, None, None, None, 0.093, 3.892, 322.3, 2.0, None, 4.4, 3.9, 0.0, 2.0, None, 6.6, None, None, 83.0, None,2022-06-05 04:00:00, None, None, None, None,23
4.271, 84.2, None, None, None, 0.145, 2.231, 322.3, 2.0, None, 4.3, 3.9, 0.0, 2.0, None, 6.6, None, None, 84.0, None,2022-06-05 05:00:00, None, None, None, None,23
4.318, 83.2, None, None, None, 0.0, 0.61, 322.3, 2.0, None, 4.3, 3.9, 0.0, 2.0, None, 6.6, None, None, 83.0, None,2022-06-05 06:00:00, None, None, None, None,23
4.026, 92.4, None, None, None, 0.084, 8.5, 322.4, 3.0, None, 4.0, 3.6, 0.0, 3.0, None, 4.3, None, None, 92.0, None,2022-06-05 07:00:00, None, None, None, None,23
4.707, 82.8, None, None, None, 0.0, 4.642, 322.4, 2.0, None, 4.7, 3.6, 0.0, 2.0, None, 5.0, None, None, 83.0, None,2022-06-05 08:00:00, None, None, None, None,23
5.32, 81.3, None, None, None, 0.0, 6.811, 322.4, 2.0, None, 5.3, 3.6, 0.0, 2.0, None, 5.6, None, None, 81.0, None,2022-06-05 09:00:00, None, None, None, None,23
4.097, 95.6, None, None, None, 0.048, 10.69, 322.4, 3.0, None, 4.1, 3.6, 0.0, 3.0, None, 5.6, None, None, 96.0, None,2022-06-05 10:00:00, None, None, None, None,23
4.534, 94.6, None, None, None, 0.0, 5.475, 322.4, 4.0, None, 4.5, 3.6, 0.0, 4.0, None, 5.6, None, None, 95.0, None,2022-06-05 11:00:00, None, None, None, None,23
