pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 9.9, 9.87, 9.8, 0.0, 14.5, None,2022-05-28 00:00:00, None,22
None, 9.5, 9.51, 9.4, -0.1, 14.5, None,2022-05-28 01:00:00, None,22
None, 9.5, 9.45, 9.4, 0.0, 14.5, None,2022-05-28 02:00:00, None,22
None, 9.0, 8.96, 9.0, 0.0, 14.5, None,2022-05-28 03:00:00, None,22
None, 8.3, 8.25, 8.3, 0.0, 14.5, None,2022-05-28 04:00:00, None,22
None, 7.8, 7.818, 7.8, -0.1, 14.5, None,2022-05-28 05:00:00, None,22
None, 8.2, 8.19, 7.7, 0.1, 14.5, None,2022-05-28 06:00:00, None,22
None, 8.4, 8.36, 8.2, 0.2, 8.7, None,2022-05-28 07:00:00, None,22
None, 9.5, 9.49, 8.2, 0.2, 9.6, None,2022-05-28 08:00:00, None,22
None, 10.7, 10.67, 8.2, 0.2, 10.6, None,2022-05-28 09:00:00, None,22
None, 11.2, 11.21, 8.2, 0.2, 12.0, None,2022-05-28 10:00:00, None,22
None, 12.1, 12.1, 8.2, 0.1, 12.7, None,2022-05-28 11:00:00, None,22
None, 13.8, 13.8, 8.2, 0.4, 13.7, None,2022-05-28 12:00:00, None,22
None, 14.0, 14.01, 8.2, -0.5, 14.7, None,2022-05-28 13:00:00, None,22
None, 14.6, 14.55, 8.2, 0.6, 14.9, None,2022-05-28 14:00:00, None,22
None, 15.2, 15.18, 8.2, 0.2, 15.9, None,2022-05-28 15:00:00, None,22
None, 15.0, 15.03, 8.2, -0.4, 16.6, None,2022-05-28 16:00:00, None,22
None, 16.0, 15.96, 8.2, 0.2, 16.6, None,2022-05-28 17:00:00, None,22
None, 15.7, 15.7, 8.2, -0.2, 16.6, None,2022-05-28 18:00:00, None,22
None, 15.2, 15.17, 14.8, -0.3, 15.7, None,2022-05-28 19:00:00, None,22
None, 14.2, 14.18, 14.2, 0.0, 15.7, None,2022-05-28 20:00:00, None,22
None, 12.0, 11.95, 12.0, -0.7, 15.7, None,2022-05-28 21:00:00, None,22
None, 11.0, 10.98, 11.0, -0.1, 15.7, None,2022-05-28 22:00:00, None,22
None, 10.9, 10.85, 10.7, 0.0, 15.7, None,2022-05-28 23:00:00, None,22
None, 10.5, 10.5, 10.5, 0.1, 15.7, None,2022-05-29 00:00:00, None,22
None, 10.3, 10.29, 10.3, -0.1, 15.7, None,2022-05-29 01:00:00, None,22
None, 10.1, 10.12, 10.0, 0.0, 15.7, None,2022-05-29 02:00:00, None,22
None, 10.1, 10.09, 10.0, 0.0, 15.7, None,2022-05-29 03:00:00, None,22
None, 9.9, 9.87, 9.8, 0.0, 15.7, None,2022-05-29 05:00:00, None,22
None, 11.4, None, 10.5, 0.3, 11.4, None,2022-05-29 07:00:00, None,22
None, 11.6, 11.61, 10.5, 0.2, 11.8, None,2022-05-29 08:00:00, None,22
None, 12.2, 12.15, 10.5, 0.1, 12.2, None,2022-05-29 09:00:00, None,22
None, 12.7, 12.66, 10.5, -0.1, 13.2, None,2022-05-29 10:00:00, None,22
None, 12.7, 12.68, 10.5, -0.2, 13.3, None,2022-05-29 11:00:00, None,22
None, 13.8, 13.75, 10.5, -0.4, 13.9, None,2022-05-29 12:00:00, None,22
None, 14.7, 14.73, 10.5, 0.9, 15.1, None,2022-05-29 13:00:00, None,22
