pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 2.61, None, None, None, None, 12.16, 0.0, 4.237, 345.1, None, None, 2.6, 2.2, 0.0, None, 6.8, None, None, None, None,2022-05-28 00:00:00, 61.0, None, 61.4, None,22
None, 2.422, None, None, None, None, 10.17, 0.0, 4.293, 342.9, None, None, 2.4, 2.2, 0.0, None, 6.8, None, None, None, None,2022-05-28 01:00:00, 61.0, None, 61.38, None,22
None, 2.3, None, None, None, None, 10.37, -3.0, 3.838, 346.6, None, None, 2.3, 2.1, 0.0, None, 6.8, None, None, None, None,2022-05-28 02:00:00, 59.0, None, 58.8, None,22
None, 3.067, None, None, None, None, 19.99, 3.0, 3.95, 345.9, None, None, 3.1, 2.1, 0.1, None, 6.8, None, None, None, None,2022-05-28 03:00:00, 61.0, None, 61.44, None,22
None, 1.937, None, None, None, None, 16.84, 0.0, 4.114, 341.6, None, None, 1.9, 1.8, 0.0, None, 6.8, None, None, None, None,2022-05-28 04:00:00, 61.0, None, 61.23, None,22
None, 1.857, None, None, None, None, 10.43, 0.0, 3.818, 348.1, None, None, 1.9, 1.7, 0.0, None, 6.8, None, None, None, None,2022-05-28 05:00:00, 61.0, None, 61.12, None,22
None, 1.908, None, None, None, None, 9.25, 1.0, 3.812, 343.8, None, None, 1.9, 1.7, 0.0, None, 6.8, None, None, None, None,2022-05-28 06:00:00, 62.0, None, 61.52, None,22
None, 3.158, None, None, None, None, 12.71, -1.0, 3.135, 348.9, None, None, 3.2, 1.8, 0.0, None, 3.3, None, None, None, None,2022-05-28 07:00:00, 61.0, None, 60.55, None,22
None, 6.121, None, None, None, None, 71.1, 0.0, 1.393, 325.3, None, None, 6.1, 1.8, 0.4, None, 6.8, None, None, None, None,2022-05-28 08:00:00, 61.0, None, 60.71, None,22
None, 5.731, None, None, None, None, 30.81, 0.0, 2.629, 167.3, None, None, 5.7, 1.8, 0.3, None, 7.2, None, None, None, None,2022-05-28 09:00:00, 61.0, None, 60.62, None,22
None, 6.446, None, None, None, None, 19.56, -1.0, 4.114, 174.5, None, None, 6.4, 1.8, 0.4, None, 7.2, None, None, None, None,2022-05-28 10:00:00, 60.0, None, 60.07, None,22
None, 7.052, None, None, None, None, 21.07, 0.0, 5.015, 179.9, None, None, 7.1, 1.8, 0.0, None, 7.2, None, None, None, None,2022-05-28 11:00:00, 60.0, None, 60.15, None,22
