air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
11.2,11.1, 995.1, None,15.5,53.0, None,2022-05-28 00:00:00, None,2.0, 988.0,22
10.9,10.9, 995.1, None,15.5,56.0, None,2022-05-28 01:00:00, None,2.0, 988.0,22
10.6,10.5, 995.1, None,15.5,57.0, None,2022-05-28 02:00:00, None,2.0, 988.0,22
10.3,9.9, 994.1, None,15.5,58.0, None,2022-05-28 03:00:00, None,2.0, 987.0,22
9.6,9.6, 994.1, None,15.5,71.0, None,2022-05-28 04:00:00, None,5.0, 987.0,22
9.5,9.4, 994.1, None,15.5,74.0, None,2022-05-28 05:00:00, None,5.0, 987.0,22
9.7,9.4, 993.1, None,15.5,71.0, None,2022-05-28 06:00:00, None,5.0, 986.0,22
10.0,9.6, 993.1, None,10.0,69.0, None,2022-05-28 07:00:00, None,5.0, 986.0,22
10.5,9.6, 993.1, None,10.5,63.0, None,2022-05-28 08:00:00, None,4.0, 986.0,22
10.8,9.6, 993.1, None,10.8,66.0, None,2022-05-28 09:00:00, None,5.0, 986.0,22
11.6,9.6, 992.1, None,11.6,58.0, None,2022-05-28 10:00:00, None,4.0, 985.0,22
12.4,9.6, 992.1, None,12.5,52.0, None,2022-05-28 11:00:00, None,2.0, 985.0,22
14.5,9.6, 992.1, None,14.7,44.0, None,2022-05-28 12:00:00, None,2.0, 985.0,22
15.4,9.6, 992.1, None,15.5,41.0, None,2022-05-28 13:00:00, None,2.0, 985.0,22
14.9,9.6, 991.1, None,15.5,48.0, None,2022-05-28 14:00:00, None,4.0, 984.0,22
15.2,9.6, 991.1, None,15.6,49.0, None,2022-05-28 15:00:00, None,5.0, 984.0,22
14.7,9.6, 990.1, None,15.6,50.0, None,2022-05-28 16:00:00, None,4.0, 983.0,22
15.0,9.6, 990.1, None,15.6,48.0, None,2022-05-28 17:00:00, None,4.0, 983.0,22
14.7,9.6, 989.1, None,15.6,44.0, None,2022-05-28 18:00:00, None,3.0, 982.0,22
14.0,14.0, 989.1, None,14.8,49.0, None,2022-05-28 19:00:00, None,4.0, 982.0,22
13.9,13.9, 990.1, None,14.8,52.0, None,2022-05-28 20:00:00, None,4.0, 983.0,22
13.9,13.9, 990.1, None,14.8,53.0, None,2022-05-28 21:00:00, None,4.0, 983.0,22
13.5,13.5, 989.1, None,14.8,58.0, None,2022-05-28 22:00:00, None,5.0, 982.0,22
13.2,13.2, 990.1, None,14.8,59.0, None,2022-05-28 23:00:00, None,5.0, 983.0,22
12.4,12.5, 990.1, None,14.8,66.0, None,2022-05-29 00:00:00, None,6.0, 983.0,22
12.3,12.2, 990.1, None,14.8,67.0, None,2022-05-29 01:00:00, None,6.0, 983.0,22
12.4,12.2, 990.1, None,14.8,64.0, None,2022-05-29 02:00:00, None,6.0, 983.0,22
11.3,11.3, 991.1, None,14.8,77.0, None,2022-05-29 03:00:00, None,7.0, 984.0,22
10.7,10.7, 991.1, None,14.8,80.0, None,2022-05-29 04:00:00, None,7.0, 984.0,22
10.5,10.5, 991.1, None,14.8,82.0, None,2022-05-29 05:00:00, None,8.0, 984.0,22
10.3,10.3, 992.1, None,14.8,83.0, None,2022-05-29 06:00:00, None,8.0, 985.0,22
