pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 6.487, 11.3, None, None, None, None, 6.5, 6.5, 0.1, None, None,2022-05-28 00:00:00, None, None,22
None, 6.342, 11.3, None, None, None, None, 6.3, 6.3, 0.0, None, None,2022-05-28 01:00:00, None, None,22
None, 6.047, 11.3, None, None, None, None, 6.0, 6.0, 0.0, None, None,2022-05-28 02:00:00, None, None,22
None, 6.115, 11.3, None, None, None, None, 6.1, 6.0, 0.2, None, None,2022-05-28 03:00:00, None, None,22
None, 5.981, 11.3, None, None, None, None, 6.0, 5.9, 0.0, None, None,2022-05-28 04:00:00, None, None,22
None, 5.769, 11.3, None, None, None, None, 5.8, 5.8, 0.1, None, None,2022-05-28 05:00:00, None, None,22
None, 6.257, 11.3, None, None, None, None, 6.3, 5.8, 0.0, None, None,2022-05-28 06:00:00, None, None,22
None, 6.659, 6.7, None, None, None, None, 6.7, 6.1, 0.0, None, None,2022-05-28 07:00:00, None, None,22
None, 7.4, 7.5, None, None, None, None, 7.4, 6.1, 0.0, None, None,2022-05-28 08:00:00, None, None,22
None, 7.63, 8.2, None, None, None, None, 7.6, 6.1, 0.0, None, None,2022-05-28 09:00:00, None, None,22
None, 8.95, 9.6, None, None, None, None, 9.0, 6.1, 0.0, None, None,2022-05-28 10:00:00, None, None,22
None, 10.5, 10.6, None, None, None, None, 10.5, 6.1, -0.2, None, None,2022-05-28 11:00:00, None, None,22
None, 13.23, 13.6, None, None, None, None, 13.2, 6.1, -0.1, None, None,2022-05-28 12:00:00, None, None,22
None, 11.08, 14.9, None, None, None, None, 11.1, 6.1, -0.5, None, None,2022-05-28 13:00:00, None, None,22
None, 12.43, 15.5, None, None, None, None, 12.4, 6.1, 0.0, None, None,2022-05-28 14:00:00, None, None,22
None, 12.24, 16.5, None, None, None, None, 12.2, 6.1, -0.2, None, None,2022-05-28 15:00:00, None, None,22
None, 12.26, 16.5, None, None, None, None, 12.3, 6.1, -0.1, None, None,2022-05-28 16:00:00, None, None,22
