max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
4.5, None, None, None, None,2.2, 1.9, 0.0, None,0.0,2022-05-28 00:00:00,267.0, None,22
4.5, None, None, None, None,1.8, 1.7, 0.0, None,0.0,2022-05-28 01:00:00,267.0, None,22
4.5, None, None, None, None,1.8, 1.6, 0.0, None,0.0,2022-05-28 02:00:00,266.0, None,22
4.5, None, None, None, None,1.6, 1.4, 0.0, None,0.0,2022-05-28 03:00:00,266.0, None,22
4.5, None, None, None, None,1.4, 1.3, 0.0, None,-1.0,2022-05-28 04:00:00,265.0, None,22
4.5, None, None, None, None,1.3, 1.2, 0.0, None,0.0,2022-05-28 05:00:00,265.0, None,22
4.5, None, None, None, None,1.2, 1.2, 0.0, None,-1.0,2022-05-28 06:00:00,265.0, None,22
1.4, None, None, None, None,1.3, 1.2, 0.0, None,0.0,2022-05-28 07:00:00,265.0, None,22
1.5, None, None, None, None,1.4, 1.2, 0.0, None,0.0,2022-05-28 08:00:00,265.0, None,22
1.6, None, None, None, None,1.5, 1.2, 0.0, None,1.0,2022-05-28 09:00:00,266.0, None,22
1.9, None, None, None, None,1.8, 1.2, 0.0, None,0.0,2022-05-28 10:00:00,266.0, None,22
2.1, None, None, None, None,2.0, 1.2, 0.0, None,0.0,2022-05-28 11:00:00,266.0, None,22
2.1, None, None, None, None,1.9, 1.2, 0.0, None,-1.0,2022-05-28 12:00:00,265.0, None,22
2.6, None, None, None, None,2.6, 1.2, 0.0, None,1.0,2022-05-28 13:00:00,265.0, None,22
2.7, None, None, None, None,2.7, 1.2, 0.0, None,-1.0,2022-05-28 14:00:00,264.0, None,22
2.8, None, None, None, None,2.8, 1.2, 0.0, None,0.0,2022-05-28 15:00:00,265.0, None,22
3.3, None, None, None, None,3.0, 1.2, 0.0, None,0.0,2022-05-28 16:00:00,264.0, None,22
3.3, None, None, None, None,3.3, 1.2, 0.0, None,0.0,2022-05-28 17:00:00,264.0, None,22
3.4, None, None, None, None,3.3, 1.2, 0.0, None,0.0,2022-05-28 18:00:00,264.0, None,22
3.5, None, None, None, None,3.4, None, 0.0, None,0.0,2022-05-28 19:00:00,263.0, None,22
3.5, None, None, None, None,3.2, None, 0.0, None,0.0,2022-05-28 20:00:00,263.0, None,22
3.5, None, None, None, None,3.0, None, 0.0, None,0.0,2022-05-28 21:00:00,263.0, None,22
3.5, None, None, None, None,2.9, None, 0.0, None,0.0,2022-05-28 22:00:00,263.0, None,22
3.5, None, None, None, None,3.0, None, 0.0, None,0.0,2022-05-28 23:00:00,263.0, None,22
3.5, None, None, None, None,2.8, None, 0.0, None,0.0,2022-05-29 00:00:00,263.0, None,22
3.6, None, None, None, None,3.3, None, 0.0, None,1.0,2022-05-29 01:00:00,263.0, None,22
3.6, None, None, None, None,3.3, None, 0.0, None,0.0,2022-05-29 02:00:00,263.0, None,22
3.6, None, None, None, None,3.2, None, 0.0, None,0.0,2022-05-29 03:00:00,263.0, None,22
3.6, None, None, None, None,2.9, None, 0.0, None,0.0,2022-05-29 04:00:00,263.0, None,22
3.6, None, None, None, None,3.3, None, 0.0, None,0.0,2022-05-29 05:00:00,263.0, None,22
4.3, None, None, None, None,4.3, None, 0.0, None,-1.0,2022-05-29 06:00:00,262.0, None,22
5.7, None, None, None, None,5.6, 4.2, 0.0, None,0.0,2022-05-29 07:00:00,262.0, None,22
5.7, None, None, None, None,4.0, 3.9, 0.0, None,0.0,2022-05-29 08:00:00,262.0, None,22
5.7, None, None, None, None,4.7, None, 0.0, None,0.0,2022-05-29 09:00:00,262.0, None,22
5.9, None, None, None, None,5.9, None, 0.0, None,-1.0,2022-05-29 10:00:00,262.0, None,22
