RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 5.812, 70.1, -51.0, 2.5, None, None, None, None, None, None, None, None, None, None, 3.251, None, 6.3, None, None, 29.08, None, 3.3, -0.3, None,2022-05-28 00:00:00, None,22
None, None, None, None, 5.047, 285.8, -51.0, 2.5, None, None, None, None, None, None, None, None, None, None, 2.766, None, 6.3, None, None, 21.12, None, 2.8, -0.1, None,2022-05-28 01:00:00, None,22
None, None, None, None, 8.72, 247.1, -52.0, 2.5, None, None, None, None, None, None, None, None, None, None, 2.514, None, 6.3, None, None, 12.87, None, 2.5, -0.2, None,2022-05-28 02:00:00, None,22
None, None, None, None, 2.55, 213.9, -52.0, 1.9, None, None, None, None, None, None, None, None, None, None, 1.975, None, 6.3, None, None, 41.97, None, 2.0, 0.0, None,2022-05-28 03:00:00, None,22
None, None, None, None, 1.743, 208.4, -52.0, 1.7, None, None, None, None, None, None, None, None, None, None, 1.753, None, 6.3, None, None, 59.9, None, 1.8, 0.0, None,2022-05-28 04:00:00, None,22
None, None, None, None, 2.576, 91.9, -52.0, 1.4, None, None, None, None, None, None, None, None, None, None, 1.672, None, 6.3, None, None, 32.74, None, 1.7, 0.0, None,2022-05-28 05:00:00, None,22
None, None, None, None, 1.341, 62.72, -52.0, 1.4, None, None, None, None, None, None, None, None, None, None, 1.692, None, 6.3, None, None, 47.42, None, 1.7, -0.4, None,2022-05-28 06:00:00, None,22
None, None, None, None, 7.0, 87.8, -52.0, 1.0, None, None, None, None, None, None, None, None, None, None, 1.376, None, 1.7, None, None, 12.09, None, 1.4, 0.1, None,2022-05-28 07:00:00, None,22
None, None, None, None, 2.817, 94.8, -51.0, 1.0, None, None, None, None, None, None, None, None, None, None, 2.946, None, 3.9, None, None, 30.75, None, 2.9, -0.2, None,2022-05-28 08:00:00, None,22
None, None, None, None, 1.075, 315.3, -51.0, 1.0, None, None, None, None, None, None, None, None, None, None, 4.417, None, 5.9, None, None, 53.03, None, 4.4, 0.0, None,2022-05-28 09:00:00, None,22
None, None, None, None, 2.051, 306.4, -50.0, 1.0, None, None, None, None, None, None, None, None, None, None, 5.666, None, 7.1, None, None, 29.55, None, 5.7, 0.5, None,2022-05-28 10:00:00, None,22
None, None, None, None, 2.504, 310.3, -49.0, 1.0, None, None, None, None, None, None, None, None, None, None, 7.02, None, 8.4, None, None, 28.17, None, 7.0, 1.2, None,2022-05-28 11:00:00, None,22
None, None, None, None, 2.373, 295.0, -48.0, 1.0, None, None, None, None, None, None, None, None, None, None, 9.09, None, 9.3, None, None, 40.58, None, 9.1, 0.6, None,2022-05-28 12:00:00, None,22
None, None, None, None, 4.4, 265.1, -48.0, 1.0, None, None, None, None, None, None, None, None, None, None, 9.37, None, 11.1, None, None, 25.64, None, 9.4, 0.5, None,2022-05-28 13:00:00, None,22
None, None, None, None, 6.148, 279.7, -48.0, 1.0, None, None, None, None, None, None, None, None, None, None, 9.37, None, 11.1, None, None, 29.93, None, 9.4, 0.3, None,2022-05-28 14:00:00, None,22
None, None, None, None, 6.802, 262.3, -47.0, 1.0, None, None, None, None, None, None, None, None, None, None, 10.06, None, 11.1, None, None, 29.8, None, 10.1, 0.5, None,2022-05-28 15:00:00, None,22
None, None, None, None, 7.02, 265.3, -48.0, 1.0, None, None, None, None, None, None, None, None, None, None, 8.39, None, 11.5, None, None, 18.6, None, 8.4, 0.0, None,2022-05-28 16:00:00, None,22
None, None, None, None, 4.713, 260.5, -49.0, 1.0, None, None, None, None, None, None, None, None, None, None, 7.75, None, 11.5, None, None, 16.53, None, 7.8, -0.4, None,2022-05-28 17:00:00, None,22
None, None, None, None, 3.355, 274.5, -49.0, 1.0, None, None, None, None, None, None, None, None, None, None, 7.44, None, 11.5, None, None, 15.23, None, 7.4, -0.5, None,2022-05-28 18:00:00, None,22
None, None, None, None, 5.549, 281.4, -49.0, 6.6, None, None, None, None, None, None, None, None, None, None, 6.649, None, 7.4, None, None, 9.75, None, 6.6, -0.4, None,2022-05-28 19:00:00, None,22
None, None, None, None, 5.205, 282.1, -49.0, 6.4, None, None, None, None, None, None, None, None, None, None, 6.621, None, 7.4, None, None, 8.5, None, 6.6, -0.5, None,2022-05-28 20:00:00, None,22
None, None, None, None, 3.339, 308.5, -49.0, 6.4, None, None, None, None, None, None, None, None, None, None, 6.826, None, 7.4, None, None, 8.23, None, 6.8, -0.4, None,2022-05-28 21:00:00, None,22
None, None, None, None, 2.716, 7.73, -49.0, 5.5, None, None, None, None, None, None, None, None, None, None, 6.514, None, 7.4, None, None, 40.08, None, 6.5, -0.5, None,2022-05-28 22:00:00, None,22
None, None, None, None, 8.3, 60.28, -50.0, 5.0, None, None, None, None, None, None, None, None, None, None, 5.308, None, 7.4, None, None, 7.95, None, 5.3, -0.3, None,2022-05-28 23:00:00, None,22
None, None, None, None, 3.116, 250.8, -50.0, 5.0, None, None, None, None, None, None, None, None, None, None, 5.703, None, 7.4, None, None, 28.03, None, 5.7, -0.2, None,2022-05-29 00:00:00, None,22
None, None, None, None, 2.003, 192.5, -50.0, 5.0, None, None, None, None, None, None, None, None, None, None, 5.412, None, 7.4, None, None, 49.28, None, 5.4, -0.3, None,2022-05-29 01:00:00, None,22
None, None, None, None, 1.863, 309.0, -50.0, 4.8, None, None, None, None, None, None, None, None, None, None, 4.839, None, 7.4, None, None, 37.8, None, 4.8, -0.3, None,2022-05-29 02:00:00, None,22
None, None, None, None, 6.02, 32.92, -50.0, 4.7, None, None, None, None, None, None, None, None, None, None, 4.8, None, 7.4, None, None, 22.57, None, 4.8, -0.3, None,2022-05-29 03:00:00, None,22
None, None, None, None, 1.236, 6.345, -51.0, 4.3, None, None, None, None, None, None, None, None, None, None, 4.398, None, 7.4, None, None, 53.21, None, 4.4, -0.1, None,2022-05-29 04:00:00, None,22
None, None, None, None, 1.01, 338.1, -51.0, 4.1, None, None, None, None, None, None, None, None, None, None, 4.117, None, 7.4, None, None, 45.25, None, 4.1, -0.2, None,2022-05-29 05:00:00, None,22
None, None, None, None, None, None, -51.0, 3.9, None, None, None, None, None, None, None, None, None, None, None, None, 7.4, None, None, None, None, 4.4, -0.2, None,2022-05-29 06:00:00, None,22
None, None, None, None, None, None, -50.0, 4.4, None, None, None, None, None, None, None, None, None, None, None, None, 5.3, None, None, None, None, 4.9, -0.5, None,2022-05-29 07:00:00, None,22
None, None, None, None, 2.325, 105.5, -49.0, 4.4, None, None, None, None, None, None, None, None, None, None, 6.453, None, 7.4, None, None, 26.72, None, 6.5, 0.0, None,2022-05-29 08:00:00, None,22
None, None, None, None, 0.676, 343.1, -47.0, 4.4, None, None, None, None, None, None, None, None, None, None, 10.07, None, 10.1, None, None, 62.62, None, 10.1, 0.5, None,2022-05-29 09:00:00, None,22
None, None, None, None, 0.507, 282.6, -47.0, 4.4, None, None, None, None, None, None, None, None, None, None, 9.5, None, 11.5, None, None, 71.7, None, 9.5, 1.0, None,2022-05-29 10:00:00, None,22
None, None, None, None, 2.856, 269.1, -47.0, 4.4, None, None, None, None, None, None, None, None, None, None, 11.11, None, 11.8, None, None, 26.32, None, 11.1, 0.9, None,2022-05-29 11:00:00, None,22
None, None, None, None, 4.995, 259.7, -47.0, 4.4, None, None, None, None, None, None, None, None, None, None, 10.62, None, 12.0, None, None, 21.79, None, 10.6, 0.5, None,2022-05-29 12:00:00, None,22
None, None, None, None, 8.37, 258.0, -47.0, 4.4, None, None, None, None, None, None, None, None, None, None, 10.8, None, 12.0, None, None, 19.53, None, 10.8, 0.4, None,2022-05-29 13:00:00, None,22
None, None, None, None, 6.336, 335.6, -47.0, 4.4, None, None, None, None, None, None, None, None, None, None, 11.15, None, 12.0, None, None, 31.58, None, 11.2, 0.2, None,2022-05-29 14:00:00, None,22
None, None, None, None, 3.293, 281.1, -47.0, 4.4, None, None, None, None, None, None, None, None, None, None, 10.55, None, 12.0, None, None, 41.99, None, 10.6, 0.0, None,2022-05-29 15:00:00, None,22
None, None, None, None, 3.623, 259.4, -46.0, 4.4, None, None, None, None, None, None, None, None, None, None, 11.86, None, 12.3, None, None, 38.36, None, 11.9, -0.3, None,2022-05-29 16:00:00, None,22
None, None, None, None, 3.018, 257.4, -46.0, 4.4, None, None, None, None, None, None, None, None, None, None, 11.51, None, 12.7, None, None, 30.82, None, 11.5, -0.2, None,2022-05-29 17:00:00, None,22
