X,Y,Name,CAUSE_GENERAL_KMZ,CURRENTSIZE,FIRENUMBER,FIRETYPE,FIREYEAR,Field_1,LATITUDE,LONGITUDE
-120.293352455947,56.6841721439017,G80177,Lightning,0.97,G80177,Fire,2015,2015,56.684166,-120.293335
-120.982348538865,57.8596557724604,G80184,Lightning,12,G80184,Fire,2015,2015,57.85965,-120.98233
-120.696352669411,57.213655897298,G80187,Lightning,0.2,G80187,Fire,2015,2015,57.21365,-120.696335
-120.847353457321,56.680006467164,G80189,Human,3,G80189,Fire,2015,2015,56.68,-120.847336
-120.016367756788,57.8946062158414,G80204,Lightning,81,G80204,Fire,2015,2015,57.8946,-120.01635
-121.072817659894,57.4641899550843,G80206,Lightning,0.009,G80206,Fire,2015,2015,57.464184,-121.0728
-121.51272076935,56.8815405789136,G80213,Human,7.8,G80213,Fire,2015,2015,56.881535,-121.512703
-120.688334376743,57.6600060137481,G80242,Lightning,2.5,G80242,Fire,2015,2015,57.66,-120.688316
-120.36668674384,57.7249894565142,G80244,Lightning,0.3,G80244,Fire,2015,2015,57.724983,-120.366669
-120.153017993798,57.9046731946223,G80252,Lightning,20000,G80252,Fire,2015,2015,57.904667,-120.153
-121.012850769304,57.7006744662478,G80270,Lightning,0.5,G80270,Fire,2015,2015,57.700668,-121.012833
-120.889849488646,57.3700393817879,G80277,Lightning,4.7,G80277,Fire,2015,2015,57.370033,-120.889832
-121.362185537212,57.6971725180946,G80280,Lightning,20,G80280,Fire,2015,2015,57.697166,-121.362167
-122.016520654976,57.6933386286983,G80281,Lightning,0.6,G80281,Fire,2015,2015,57.693333,-122.016502
-121.670717637873,56.2873404442923,G80285,Human,3.3,G80285,Fire,2015,2015,56.287334,-121.6707
-121.179621630505,57.5524238463839,G80289,Lightning,20,G80289,Fire,2015,2015,57.552418,-121.179604
-121.470019525164,57.8530067120383,G80294,Lightning,0.5,G80294,Fire,2015,2015,57.853001,-121.470001
-122.876002271052,56.9699574936442,G80310,Lightning,0.5,G80310,Fire,2015,2015,56.969952,-122.875984
-120.381934817058,57.8646729624799,G80315,Lightning,3,G80315,Fire,2015,2015,57.864667,-120.381917
-122.736255017229,57.7415220321276,G80325,Lightning,15,G80325,Fire,2015,2015,57.741516,-122.736237
-120.236467525407,56.4240746429428,G80335,Human,0.65,G80335,Fire,2015,2015,56.424068,-120.23645
-120.885684769896,57.5610061831842,G80336,Lightning,4,G80336,Fire,2015,2015,57.561,-120.885667
-122.470667641024,56.6598226460255,G80339,Lightning,0.95,G80339,Fire,2015,2015,56.659817,-122.47065
-121.447718528286,58.2494894188609,G80344,Lightning,47,G80344,Fire,2015,2015,58.249483,-121.4477
-121.113833690577,58.1148399683465,G80345,Lightning,0.6,G80345,Fire,2015,2015,58.114834,-121.113815
-121.815301598172,57.6419393529082,G80349,Lightning,3,G80349,Fire,2015,2015,57.641933,-121.815283
-121.761667760992,56.5158408400636,G80371,Human,0.009,G80371,Fire,2015,2015,56.515835,-121.76165
-122.274134518065,56.8895894729592,G80380,Lightning,0.009,G80380,Fire,2015,2015,56.889584,-122.274117
-120.111368383413,56.3893075595624,G80382,Human,0.06,G80382,Fire,2015,2015,56.389301,-120.111351
-122.344668042403,56.46900765722,G80419,Human,0.04,G80419,Fire,2015,2015,56.469002,-122.34465
-121.692233118313,57.5428908723945,G80425,Lightning,0.2,G80425,Fire,2015,2015,57.542885,-121.692215
-121.146853753303,58.2438072586158,G80445,Lightning,0.2,G80445,Fire,2015,2015,58.243801,-121.146835
-120.50315294647,56.1208900925415,G80449,Human,1.8,G80449,Fire,2015,2015,56.120884,-120.503136
-120.016016239398,56.5704903750384,G80455,Lightning,2,G80455,Fire,2015,2015,56.570484,-120.015999
-120.9166816596,56.4500068525026,G80471,Human,0.009,G80471,Fire,2015,2015,56.450001,-120.916664
-122.078318194199,56.4635068899962,G80483,Human,0.009,G80483,Fire,2015,2015,56.463501,-122.0783
-121.596681962935,56.1602728471816,G80488,Human,0.3,G80488,Fire,2015,2015,56.160267,-121.596664
-120.973383486141,56.902071354928,G80504,Human,1.2,G80504,Fire,2015,2015,56.902065,-120.973366
-121.606150068405,56.144922549364,G80511,Lightning,0.009,G80511,Fire,2015,2015,56.144917,-121.606133
-121.813448373423,56.31020571983,G80512,Human,0.009,G80512,Fire,2015,2015,56.3102,-121.813431
-120.431917330546,56.1047387037974,G80516,Human,0.165,G80516,Fire,2015,2015,56.104732,-120.4319
-120.685182979261,56.5740074820327,G80525,Human,0.6,G80525,Fire,2015,2015,56.574001,-120.685165
-121.369550857408,56.2455560862418,G80528,Human,0.009,G80528,Fire,2015,2015,56.24555,-121.369533
-122.707355073113,58.0800229404774,G90013,Human,1.7,G90013,Fire,2015,2015,58.080017,-122.707336
-121.385867712187,58.8334220416338,G90043,Human,3.4,G90043,Fire,2015,2015,58.833416,-121.385849
-124.297268664054,59.7475566338481,G90047,Lightning,139.2,G90047,Fire,2015,2015,59.747551,-124.297249
-122.690066880904,58.1151220453512,G90050,Human,0.9,G90050,Fire,2015,2015,58.115116,-122.690048
-122.546619330676,58.818155472926,G90055,Human,0.3,G90055,Fire,2015,2015,58.818149,-122.5466
-122.468348914154,58.0650045692102,G90081,Lightning,1966.8,G90081,Fire,2015,2015,58.064999,-122.46833
-122.274188941584,58.9505064168463,G90092,Lightning,4.3,G90092,Fire,2015,2015,58.9505,-122.27417
-121.742435743637,59.849523909456,G90106,Lightning,0.9,G90106,Fire,2015,2015,59.849518,-121.742416
-122.027553349529,58.8632567478292,G90107,Lightning,1.4,G90107,Fire,2015,2015,58.863251,-122.027534
-122.010936533571,58.840673754148,G90108,Lightning,0.1,G90108,Fire,2015,2015,58.840668,-122.010918
-120.844516277273,58.7983384188734,G90119,Lightning,38.4,G90119,Fire,2015,2015,58.798332,-120.844498
-122.185985338117,58.7900069284093,G90120,Lightning,0.5,G90120,Fire,2015,2015,58.790001,-122.185966
-121.976214972122,58.539472851291,G90122,Lightning,2.7,G90122,Fire,2015,2015,58.539467,-121.976196
-122.107287979392,58.4909232311544,G90123,Lightning,0.015,G90123,Fire,2015,2015,58.490917,-122.107269
-122.188785158245,58.4315054200657,G90124,Lightning,1.3,G90124,Fire,2015,2015,58.431499,-122.188766
-122.410083709346,59.0144063932496,G90132,Lightning,0.009,G90132,Fire,2015,2015,59.0144,-122.410065
-122.33190529144,59.0131895059667,G90133,Lightning,0.009,G90133,Fire,2015,2015,59.013183,-122.331886
-122.914852361988,59.2895070269846,G90134,Lightning,5.2,G90134,Fire,2015,2015,59.289501,-122.914833
-122.211001842501,58.2153227090464,G90139,Lightning,0.3,G90139,Fire,2015,2015,58.215317,-122.210983
-121.505168365135,58.3226722090063,G90141,Lightning,0.1,G90141,Fire,2015,2015,58.322666,-121.50515
-121.531016792303,58.3433402142729,G90142,Lightning,0.02,G90142,Fire,2015,2015,58.343334,-121.530998
-121.127818961226,59.4013389906622,G90144,Lightning,25.3,G90144,Fire,2015,2015,59.401333,-121.1278
-121.409900561245,59.2943405432268,G90149,Lightning,0.1,G90149,Fire,2015,2015,59.294334,-121.409882
-124.25857241755,59.8283214382223,G90151,Lightning,0.1,G90151,Fire,2015,2015,59.828316,-124.258552
-121.134151240796,59.1655219791869,G90153,Lightning,0.9,G90153,Fire,2015,2015,59.165516,-121.134132
-120.972102947919,59.2348885107331,G90160,Lightning,2,G90160,Fire,2015,2015,59.234882,-120.972084
-121.033534843825,59.2075408972866,G90162,Lightning,0.2,G90162,Fire,2015,2015,59.207535,-121.033516
-120.647868776257,59.041822950666,G90164,Lightning,0.4,G90164,Fire,2015,2015,59.041817,-120.64785
-121.388332017642,58.8340400437874,G90174,Human,0.1,G90174,Fire,2015,2015,58.834034,-121.388313
-124.296856220813,58.9600391254524,G90175,Lightning,18070.6,G90175,Fire,2015,2015,58.960033,-124.296837
-120.025302463182,59.0780893402955,G90176,Lightning,393.8,G90176,Fire,2015,2015,59.078083,-120.025284
-127.865422535449,59.51770529824,G90180,Lightning,35327.7,G90180,Fire,2015,2015,59.5177,-127.865402
-123.27801902355,58.9157734719556,G90183,Lightning,0.009,G90183,Fire,2015,2015,58.915768,-123.278
-121.611400620623,59.3179229176249,G90185,Lightning,0.9,G90185,Fire,2015,2015,59.317917,-121.611381
-125.280018641456,59.563604180481,G90194,Lightning,305.8,G90194,Fire,2015,2015,59.563599,-125.279999
-121.167339288264,59.4318908855222,G90195,Lightning,946.7,G90195,Fire,2015,2015,59.431885,-121.16732
-124.995304563943,58.9877871179693,G90211,Human,223.7,G90211,Fire,2015,2015,58.987781,-124.995285
-123.228351382564,58.2983380649217,G90222,Lightning,61.8,G90222,Fire,2015,2015,58.298332,-123.228332
-121.072353401136,59.6701225984126,G90240,Lightning,7.1,G90240,Fire,2015,2015,59.670116,-121.072334
-122.757770560543,58.9775907468969,G90241,Lightning,0.5,G90241,Fire,2015,2015,58.977585,-122.757751
-121.083072532923,59.3552726925662,G90243,Lightning,207,G90243,Fire,2015,2015,59.355266,-121.083054
-121.420452259524,59.6283897530613,G90245,Lightning,4175.6,G90245,Fire,2015,2015,59.628384,-121.420433
-121.400402147289,59.6283058552171,G90246,Lightning,0.02,G90246,Fire,2015,2015,59.6283,-121.400383
-120.747234227852,59.4577889412184,G90248,Lightning,22.5,G90248,Fire,2015,2015,59.457783,-120.747215
-121.372401960745,58.9418395427821,G90250,Lightning,1.2,G90250,Fire,2015,2015,58.941833,-121.372383
-121.308131930365,59.0889381534594,G90251,Lightning,0.3,G90251,Fire,2015,2015,59.088932,-121.308113
-123.706020701985,59.3036404120528,G90253,Human,1.2,G90253,Fire,2015,2015,59.303635,-123.706001
-121.505519926644,59.5630058377259,G90254,Lightning,5.5,G90254,Fire,2015,2015,59.563,-121.505501
-126.692273311292,59.6321883674391,G90255,Lightning,366.4,G90255,Fire,2015,2015,59.632183,-126.692253
-120.8206215699,59.6903557367144,G90258,Lightning,2204.6,G90258,Fire,2015,2015,59.69035,-120.820602
-121.004589249331,59.7734398138339,G90261,Lightning,1280.4,G90261,Fire,2015,2015,59.773434,-121.00457
-121.317302947508,59.8268226698082,G90262,Lightning,0.009,G90262,Fire,2015,2015,59.826817,-121.317284
-121.340900657653,59.85360566313,G90263,Lightning,13498.6,G90263,Fire,2015,2015,59.8536,-121.340881
-121.371021464773,59.8522399565371,G90264,Lightning,0.009,G90264,Fire,2015,2015,59.852234,-121.371002
-121.425152081981,59.8481391497221,G90265,Lightning,0.009,G90265,Fire,2015,2015,59.848133,-121.425133
-122.904422697433,58.8095723251944,G90266,Lightning,0.5,G90266,Fire,2015,2015,58.809566,-122.904404
-120.022121263789,59.6351228511754,G90267,Lightning,6254.2,G90267,Fire,2015,2015,59.635117,-120.022102
-122.379520493451,59.1980078041426,G90268,Lightning,0.009,G90268,Fire,2015,2015,59.198002,-122.379501
-122.364604992184,59.1844885049989,G90269,Lightning,1047,G90269,Fire,2015,2015,59.184483,-122.364586
-121.584682163661,58.854288415322,G90271,Lightning,0.5,G90271,Fire,2015,2015,58.854282,-121.584663
-122.78115406808,57.8287908190524,G90272,Lightning,2,G90272,Fire,2015,2015,57.828785,-122.781136
-123.464954630289,59.0567074401088,G90275,Lightning,0.009,G90275,Fire,2015,2015,59.056702,-123.464935
-121.223339150164,59.5271743742754,G90276,Lightning,22,G90276,Fire,2015,2015,59.527168,-121.22332
-121.729702237257,59.6651061027839,G90282,Lightning,0.7,G90282,Fire,2015,2015,59.6651,-121.729683
-121.620021781216,59.2580551165588,G90283,Lightning,27.2,G90283,Fire,2015,2015,59.258049,-121.620003
-120.000033942344,59.2333398490104,G90287,Lightning,1918.3,G90287,Fire,2015,2015,59.233334,-120.000015
-123.755855999695,59.4433384103319,G90288,Lightning,0.2,G90288,Fire,2015,2015,59.443333,-123.755836
-121.97335372633,58.0713408405982,G90291,Lightning,0.009,G90291,Fire,2015,2015,58.071335,-121.973335
-121.957499841076,58.0796721482906,G90292,Lightning,2421.1,G90292,Fire,2015,2015,58.079666,-121.957481
-122.975482324186,57.6729718897033,G90297,Lightning,1.5,G90297,Fire,2015,2015,57.672966,-122.975464
-123.355800666242,58.7979565530761,G90298,Lightning,0.1,G90298,Fire,2015,2015,58.797951,-123.355782
-122.776904621377,58.1618902334533,G90300,Lightning,0.009,G90300,Fire,2015,2015,58.161884,-122.776886
-123.124187403874,58.7427883904626,G90303,Lightning,3994.4,G90303,Fire,2015,2015,58.742782,-123.124168
-123.107585903532,58.7514401909947,G90304,Lightning,0.009,G90304,Fire,2015,2015,58.751434,-123.107567
-122.933818747984,58.7324735195448,G90305,Lightning,0.2,G90305,Fire,2015,2015,58.732468,-122.9338
-123.663417967762,58.8933392108131,G90306,Lightning,0.009,G90306,Fire,2015,2015,58.893333,-123.663399
-122.665736784095,58.3256055521061,G90308,Lightning,0.009,G90308,Fire,2015,2015,58.3256,-122.665718
-122.026935515393,58.9850562529538,G90309,Lightning,1399.4,G90309,Fire,2015,2015,58.98505,-122.026917
-122.522571474726,58.9183561753445,G90311,Lightning,0.009,G90311,Fire,2015,2015,58.91835,-122.522552
-121.563785383916,59.0994056202753,G90313,Lightning,39.3,G90313,Fire,2015,2015,59.099399,-121.563766
-122.222186960396,59.0005057239674,G90314,Lightning,0.009,G90314,Fire,2015,2015,59.0005,-122.222168
-122.728450224188,57.770689127687,G90316,Lightning,0.75,G90316,Fire,2015,2015,57.770683,-122.728432
-123.717838913546,59.6714039178793,G90320,Lightning,0.3,G90320,Fire,2015,2015,59.671398,-123.717819
-123.963200242889,59.6475238781638,G90322,Lightning,0.2,G90322,Fire,2015,2015,59.647518,-123.96318
-120.339588112741,59.7668558077885,G90323,Lightning,3151.8,G90323,Fire,2015,2015,59.766849,-120.339569
-122.012653068265,58.7095244502136,G90324,Lightning,36,G90324,Fire,2015,2015,58.709518,-122.012634
-124.446652161557,59.6775569066626,G90326,Lightning,2395.6,G90326,Fire,2015,2015,59.677551,-124.446632
-124.419186448048,59.8586063095572,G90327,Lightning,26.6,G90327,Fire,2015,2015,59.858601,-124.419167
-122.175067832033,58.9409735250812,G90330,Lightning,1.2,G90330,Fire,2015,2015,58.940967,-122.175049
-123.732586497126,59.6204891090463,G90332,Lightning,0.009,G90332,Fire,2015,2015,59.620483,-123.732567
-122.752155003921,58.3279897397425,G90333,Lightning,0.3,G90333,Fire,2015,2015,58.327984,-122.752136
-122.766269332474,58.1623556328434,G90334,Lightning,4,G90334,Fire,2015,2015,58.16235,-122.766251
-122.961032739366,58.7106725141454,G90337,Lightning,9.4,G90337,Fire,2015,2015,58.710667,-122.961014
-122.644435759858,58.6682721605946,G90338,Lightning,0.1,G90338,Fire,2015,2015,58.668266,-122.644417
-122.628604563304,58.286588851306,G90341,Lightning,0.009,G90341,Fire,2015,2015,58.286583,-122.628586
-122.932186048809,58.7232229160127,G90342,Lightning,4.6,G90342,Fire,2015,2015,58.723217,-122.932167
-125.609471072076,59.3511064277183,G90347,Human,343.4,G90347,Fire,2015,2015,59.351101,-125.609451
-122.848003400466,58.8447896307482,G90354,Lightning,0.009,G90354,Fire,2015,2015,58.844784,-122.847984
-122.839237762849,59.8578054464277,G90358,Lightning,0.009,G90358,Fire,2015,2015,59.857799,-122.839218
-122.754168811753,58.3245059378934,G90359,Lightning,7803.8,G90359,Fire,2015,2015,58.3245,-122.75415
-123.978100446781,59.6287212796972,G90360,Lightning,0.1,G90360,Fire,2015,2015,59.628715,-123.978081
-123.875256291837,59.7336902878485,G90364,Lightning,0.2,G90364,Fire,2015,2015,59.733685,-123.875237
-127.435287247593,59.9800719575675,G90370,Human,10827.3,G90370,Fire,2015,2015,59.980067,-127.435267
-121.408618395419,58.4141715293314,G90387,Lightning,307,G90387,Fire,2015,2015,58.414165,-121.4086
-122.317485761048,58.9485228058405,G90410,Lightning,0.009,G90410,Fire,2015,2015,58.948517,-122.317467
-126.519803119817,59.5332046975036,G90426,Lightning,0.9,G90426,Fire,2015,2015,59.533199,-126.519783
-120.172198811024,59.0953889225937,G90477,Lightning,0.009,G90477,Fire,2015,2015,59.095383,-120.17218
-120.081199913048,51.6208060742077,K10019,Human,1.7,K10019,Fire,2015,2015,51.6208,-120.081184
-119.718048366028,51.7111724233014,K10049,Human,66.2,K10049,Fire,2015,2015,51.711166,-119.718033
-119.985733320777,51.7269728961394,K10097,Lightning,2.2,K10097,Fire,2015,2015,51.726967,-119.985718
-120.470428928907,51.7650397346856,K10109,Lightning,0.009,K10109,Fire,2015,2015,51.765034,-120.470413
-119.367714227936,52.0739234886211,K10110,Lightning,0.009,K10110,Fire,2015,2015,52.073917,-119.367699
-119.904617847065,52.4416564360518,K10130,Lightning,0.5,K10130,Fire,2015,2015,52.44165,-119.904602
-119.137878813352,52.5050568358388,K10132,Lightning,0.4,K10132,Fire,2015,2015,52.505051,-119.137863
-120.368881602566,51.7659056478949,K10135,Lightning,0.4,K10135,Fire,2015,2015,51.7659,-120.368866
-119.423500248718,51.4977401470666,K10150,Human,3.4,K10150,Fire,2015,2015,51.497734,-119.423485
-119.982780720852,51.7279723936758,K10157,Human,0.009,K10157,Fire,2015,2015,51.727966,-119.982765
-119.525635024596,51.6689208455963,K10224,Human,0.009,K10224,Fire,2015,2015,51.668915,-119.52562
-119.549431022677,51.6643890456088,K10226,Human,0.009,K10226,Fire,2015,2015,51.664383,-119.549415
-119.447799841058,51.437506139966,K10230,Lightning,0.009,K10230,Fire,2015,2015,51.4375,-119.447784
-119.46061730687,51.6724380498214,K10231,Human,0.009,K10231,Fire,2015,2015,51.672432,-119.460602
-119.525612120322,51.6684059494906,K10232,Human,0.009,K10232,Fire,2015,2015,51.6684,-119.525597
-119.8285144045,51.7537063133549,K10246,Lightning,0.009,K10246,Fire,2015,2015,51.7537,-119.828499
-120.018501765594,52.1518730081182,K10253,Lightning,0.3,K10253,Fire,2015,2015,52.151867,-120.018486
-119.103813641432,52.5969376435262,K10257,Human,0.009,K10257,Fire,2015,2015,52.596931,-119.103798
-119.744766451416,51.6057075173457,K10279,Lightning,5.8,K10279,Fire,2015,2015,51.605701,-119.744751
-119.273918257542,51.6072563690375,K10290,Lightning,0.5,K10290,Fire,2015,2015,51.60725,-119.273903
-119.257530345072,51.5820220686876,K10292,Lightning,0.2,K10292,Fire,2015,2015,51.582016,-119.257515
-119.813385536568,52.4754547450307,K10296,Lightning,30.7,K10296,Fire,2015,2015,52.475449,-119.81337
-119.809586130456,52.4760383461391,K10297,Lightning,0.3,K10297,Fire,2015,2015,52.476032,-119.80957
-119.45396440956,51.6684402508916,K10313,Lightning,32,K10313,Fire,2015,2015,51.668434,-119.453949
-120.382301942146,52.4962904822119,K10314,Lightning,0.009,K10314,Fire,2015,2015,52.496284,-120.382286
-119.824501237514,51.5405715037602,K10328,Lightning,0.1,K10328,Fire,2015,2015,51.540565,-119.824486
-119.126732330719,52.5617241326233,K10360,Lightning,0.009,K10360,Fire,2015,2015,52.561718,-119.126717
-120.196213344104,52.2644713878384,K10363,Lightning,0.009,K10363,Fire,2015,2015,52.264465,-120.196198
-119.875816656648,51.8748077170337,K10372,Lightning,0.009,K10372,Fire,2015,2015,51.874802,-119.875801
-119.398430036173,51.467821451482,K10400,Lightning,0.009,K10400,Fire,2015,2015,51.467815,-119.398415
-119.600715773577,51.4691375256547,K10405,Lightning,0.025,K10405,Fire,2015,2015,51.469131,-119.6007
-119.588516379018,51.4715064313555,K10406,Lightning,0.009,K10406,Fire,2015,2015,51.4715,-119.588501
-119.171432871039,52.332724022595,K10415,Lightning,0.009,K10415,Fire,2015,2015,52.332718,-119.171417
-119.443618969374,51.5255912443325,K10422,Lightning,0.035,K10422,Fire,2015,2015,51.525585,-119.443603
-119.312713898483,52.0484069873835,K10423,Lightning,0.009,K10423,Fire,2015,2015,52.048401,-119.312698
-120.326698828243,52.1571715666071,K10427,Lightning,0.009,K10427,Fire,2015,2015,52.157165,-120.326683
-119.476349048413,51.470339142226,K10428,Lightning,21,K10428,Fire,2015,2015,51.470333,-119.476334
-119.876747364117,51.5693571975822,K10434,Lightning,0.009,K10434,Fire,2015,2015,51.569351,-119.876732
-120.227913597434,52.7174400077672,K10437,Lightning,0.009,K10437,Fire,2015,2015,52.717434,-120.227898
-119.371101535498,51.4870895543375,K10445,Lightning,0.009,K10445,Fire,2015,2015,51.487083,-119.371086
-119.317917030501,51.4998725636671,K10446,Lightning,0.1,K10446,Fire,2015,2015,51.499866,-119.317902
-119.325065914919,52.0685066907913,K10448,Lightning,0.009,K10448,Fire,2015,2015,52.0685,-119.32505
-119.39188412728,52.0761398799022,K10449,Lightning,0.1,K10449,Fire,2015,2015,52.076134,-119.391869
-119.148834609504,52.4761071337601,K10450,Lightning,0.3,K10450,Fire,2015,2015,52.476101,-119.148819
-119.132949885899,51.431906177642,K10452,Lightning,0.009,K10452,Fire,2015,2015,51.4319,-119.132935
-118.975685172495,51.506155403513,K10454,Lightning,0.009,K10454,Fire,2015,2015,51.506149,-118.97567
-119.44571702324,51.6929077522641,K10460,Lightning,0.009,K10460,Fire,2015,2015,51.692902,-119.445702
-119.141579060437,52.3248543187716,K10471,Lightning,0.009,K10471,Fire,2015,2015,52.324848,-119.141563
-119.192352413993,51.5123390765685,K10472,Lightning,0.009,K10472,Fire,2015,2015,51.512333,-119.192337
-119.54463214113,51.7225212464943,K10480,Lightning,0.009,K10480,Fire,2015,2015,51.722515,-119.544617
-120.083496431727,51.6892722811661,K10495,Lightning,0.009,K10495,Fire,2015,2015,51.689266,-120.083481
-119.360214525144,52.0954727822222,K10498,Lightning,0.009,K10498,Fire,2015,2015,52.095467,-119.360199
-119.320831562667,51.9327720842152,K10517,Lightning,0.009,K10517,Fire,2015,2015,51.932766,-119.320816
-119.60071577189,51.4697059248044,K10520,Lightning,0.1,K10520,Fire,2015,2015,51.4697,-119.6007
-119.190185859262,52.3130402168846,K10522,Lightning,0.6,K10522,Fire,2015,2015,52.313034,-119.19017
-119.314232198965,52.050489888299,K10527,Lightning,0.4,K10527,Fire,2015,2015,52.050484,-119.314217
-119.082328906104,51.5746559940206,K10528,Lightning,0.2,K10528,Fire,2015,2015,51.57465,-119.082314
-119.586815075469,51.4935554282733,K10569,Lightning,0.009,K10569,Fire,2015,2015,51.493549,-119.5868
-119.514519053428,52.0703071665549,K10576,Lightning,21,K10576,Fire,2015,2015,52.070301,-119.514503
-119.267166243792,51.5647911719986,K10598,Human,4,K10598,Fire,2015,2015,51.564785,-119.267151
-119.30439790068,52.0593742898772,K10609,Lightning,0.009,K10609,Fire,2015,2015,52.059368,-119.304382
-119.287895529133,52.1259063953492,K10610,Lightning,0.009,K10610,Fire,2015,2015,52.1259,-119.28788
-119.289398513971,52.102922895303,K10613,Lightning,0.009,K10613,Fire,2015,2015,52.102917,-119.289383
-119.313232700214,52.0531562855527,K10616,Lightning,0.009,K10616,Fire,2015,2015,52.05315,-119.313217
-119.376533805468,51.9950241781221,K10618,Lightning,0.009,K10618,Fire,2015,2015,51.995018,-119.376518
-119.268478549454,51.5900405715732,K10636,Lightning,0.009,K10636,Fire,2015,2015,51.590034,-119.268463
-119.390282096892,52.2699073895085,K10659,Lightning,0.009,K10659,Fire,2015,2015,52.269901,-119.390266
-119.689514512642,51.8599075383259,K10661,Lightning,0.009,K10661,Fire,2015,2015,51.859901,-119.689499
-119.809418021585,51.8007225194723,K10663,Lightning,0.04,K10663,Fire,2015,2015,51.800716,-119.809402
-119.819916071229,51.6541732065342,K10664,Lightning,0.009,K10664,Fire,2015,2015,51.654167,-119.819901
-119.332397786048,51.9962905821959,K10665,Lightning,0.009,K10665,Fire,2015,2015,51.996284,-119.332382
-119.647499311255,51.5440391234023,K10670,Lightning,0.03,K10670,Fire,2015,2015,51.544033,-119.647484
-120.126633271645,52.3987411101143,K10679,Lightning,0.03,K10679,Fire,2015,2015,52.398735,-120.126617
-119.406685297386,52.2694076841921,K10688,Lightning,0.009,K10688,Fire,2015,2015,52.269402,-119.40667
-119.821014946654,52.4850067445507,K10689,Lightning,0.1,K10689,Fire,2015,2015,52.485001,-119.820999
-119.556717266427,52.1063064638024,K10691,Lightning,0.009,K10691,Fire,2015,2015,52.1063,-119.556702
-119.622482517584,51.5715888333597,K10716,Lightning,0.009,K10716,Fire,2015,2015,51.571583,-119.622467
-119.602546913537,51.5861228284615,K10717,Lightning,0.1,K10717,Fire,2015,2015,51.586117,-119.602531
-119.319679430778,51.4961379626277,K10777,Lightning,0.05,K10777,Fire,2015,2015,51.496132,-119.319664
-121.300117716505,50.5743389826451,K20001,Human,0.009,K20001,Fire,2015,2015,50.574333,-121.300102
-120.832481501655,50.4824239309217,K20006,Human,1,K20006,Fire,2015,2015,50.482418,-120.832466
-120.170394928257,50.6159575196553,K20014,Human,0.7,K20014,Fire,2015,2015,50.615952,-120.17038
-120.605117914971,50.6431905665942,K20017,Human,1.2,K20017,Fire,2015,2015,50.643185,-120.605103
-121.287216444022,50.7147236906359,K20024,Human,1.5,K20024,Fire,2015,2015,50.714718,-121.287201
-120.183548030574,50.6145232154466,K20026,Human,0.009,K20026,Fire,2015,2015,50.614517,-120.183533
-119.867851155286,50.5761397518565,K20077,Human,0.75,K20077,Fire,2015,2015,50.576134,-119.867836
-120.925079417414,50.498773725805,K20083,Lightning,0.009,K20083,Fire,2015,2015,50.498768,-120.925064
-120.201080443113,51.0105574336033,K20086,Lightning,0.009,K20086,Fire,2015,2015,51.010551,-120.201065
-120.805832102083,50.8493711550682,K20096,Lightning,0.009,K20096,Fire,2015,2015,50.849365,-120.805817
-121.343948674841,50.7584400853734,K20098,Lightning,0.009,K20098,Fire,2015,2015,50.758434,-121.343933
-120.356582592222,50.3811895811011,K20117,Human,3.5,K20117,Fire,2015,2015,50.381184,-120.356567
-120.920845204984,50.7776738318408,K20125,Human,0.4,K20125,Fire,2015,2015,50.777668,-120.92083
-120.19796775306,51.3435728470533,K20136,Lightning,0.6,K20136,Fire,2015,2015,51.343567,-120.197952
-120.140449483288,50.5091231165704,K20142,Lightning,0.009,K20142,Fire,2015,2015,50.509117,-120.140434
-120.373046896483,50.3730375819321,K20149,Human,0.009,K20149,Fire,2015,2015,50.373032,-120.373032
-120.93212911762,50.7975904392309,K20160,Human,0.009,K20160,Fire,2015,2015,50.797584,-120.932114
-120.920883403303,50.775087536208,K20163,Human,0.009,K20163,Fire,2015,2015,50.775082,-120.920868
-120.282066555763,51.3232901416283,K20167,Lightning,0.2,K20167,Fire,2015,2015,51.323284,-120.282051
-121.50379976203,50.9799900710315,K20172,Human,1.5,K20172,Fire,2015,2015,50.979984,-121.503784
-120.154800466893,50.7908881254601,K20177,Human,0.4,K20177,Fire,2015,2015,50.790882,-120.154785
-120.724685857568,50.7228376612632,K20214,Lightning,0.009,K20214,Fire,2015,2015,50.722832,-120.72467
-119.762382475219,50.7160399668486,K20217,Lightning,0.009,K20217,Fire,2015,2015,50.716034,-119.762367
-120.178016717903,50.600340116459,K20218,Lightning,0.009,K20218,Fire,2015,2015,50.600334,-120.178001
-120.525184724239,50.7561742813258,K20219,Lightning,0.009,K20219,Fire,2015,2015,50.756168,-120.525169
-120.503349413301,50.7338392794898,K20220,Lightning,0.009,K20220,Fire,2015,2015,50.733833,-120.503334
-119.769249158344,51.3039076996327,K20221,Lightning,0.009,K20221,Fire,2015,2015,51.303902,-119.769234
-120.568351840602,50.7605077811084,K20223,Lightning,0.009,K20223,Fire,2015,2015,50.760502,-120.568336
-121.050918832535,50.7796384220199,K20227,Lightning,1,K20227,Fire,2015,2015,50.779632,-121.050903
-120.463050899411,50.6808874872587,K20228,Human,0.8,K20228,Fire,2015,2015,50.680881,-120.463036
-121.147514531481,50.7523404049121,K20235,Lightning,0.009,K20235,Fire,2015,2015,50.752335,-121.147499
