WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,5.4, None,87.3,2017-10-29 00:00:00,44
None,4.6, None,89.7,2017-10-29 01:00:00,44
None,3.4, None,93.5,2017-10-29 02:00:00,44
None,2.7, None,94.0,2017-10-29 03:00:00,44
None,1.8, None,93.9,2017-10-29 04:00:00,44
None,0.9, None,96.1,2017-10-29 05:00:00,44
None,0.6, None,86.6,2017-10-29 06:00:00,44
None,1.9, None,70.3,2017-10-29 07:00:00,44
None,1.3, None,71.6,2017-10-29 08:00:00,44
None,-1.1, None,84.2,2017-10-29 09:00:00,44
None,1.6, None,72.8,2017-10-29 10:00:00,44
None,4.6, None,59.6,2017-10-29 11:00:00,44
None,6.7, None,48.4,2017-10-29 12:00:00,44
None,8.2, None,41.1,2017-10-29 13:00:00,44
None,9.5, None,28.2,2017-10-29 14:00:00,44
None,10.0, None,25.9,2017-10-29 15:00:00,44
None,10.0, None,25.5,2017-10-29 16:00:00,44
None,8.5, None,29.6,2017-10-29 17:00:00,44
None,5.8, None,38.6,2017-10-29 18:00:00,44
None,4.8, None,42.2,2017-10-29 19:00:00,44
None,1.5, None,58.9,2017-10-29 20:00:00,44
None,-0.8, None,71.0,2017-10-29 21:00:00,44
None,-2.0, None,77.1,2017-10-29 22:00:00,44
None,-2.8, None,82.4,2017-10-29 23:00:00,44
None,-3.6, None,85.6,2017-10-30 00:00:00,44
None,-4.5, None,89.2,2017-10-30 01:00:00,44
None,-5.3, None,92.5,2017-10-30 02:00:00,44
None,-5.8, None,92.9,2017-10-30 03:00:00,44
None,-6.3, None,93.8,2017-10-30 04:00:00,44
None,-6.6, None,93.2,2017-10-30 05:00:00,44
None,-6.9, None,93.0,2017-10-30 06:00:00,44
None,-7.0, None,93.9,2017-10-30 07:00:00,44
None,-6.9, None,93.2,2017-10-30 08:00:00,44
None,-6.6, None,92.3,2017-10-30 09:00:00,44
None,-3.6, None,85.6,2017-10-30 10:00:00,44
None,-0.6, None,78.3,2017-10-30 11:00:00,44
None,0.8, None,73.8,2017-10-30 12:00:00,44
None,2.9, None,60.4,2017-10-30 13:00:00,44
None,4.1, None,48.4,2017-10-30 14:00:00,44
None,5.7, None,38.4,2017-10-30 15:00:00,44
None,7.2, None,32.4,2017-10-30 16:00:00,44
None,6.2, None,39.2,2017-10-30 17:00:00,44
None,3.0, None,54.8,2017-10-30 18:00:00,44
None,-0.3, None,71.9,2017-10-30 19:00:00,44
None,-1.5, None,78.4,2017-10-30 20:00:00,44
None,-2.3, None,82.4,2017-10-30 21:00:00,44
None,-2.5, None,81.4,2017-10-30 22:00:00,44
None,-2.3, None,80.8,2017-10-30 23:00:00,44
None,-1.2, None,74.1,2017-10-31 00:00:00,44
None,-0.5, None,71.1,2017-10-31 01:00:00,44
None,0.0, None,69.4,2017-10-31 02:00:00,44
None,-1.0, None,77.7,2017-10-31 03:00:00,44
None,-1.0, None,78.9,2017-10-31 04:00:00,44
None,-1.0, None,80.1,2017-10-31 05:00:00,44
None,-1.0, None,81.3,2017-10-31 06:00:00,44
None,-1.6, None,90.6,2017-10-31 07:00:00,44
None,-1.9, None,95.6,2017-10-31 08:00:00,44
None,-1.8, None,96.4,2017-10-31 09:00:00,44
None,-1.3, None,95.9,2017-10-31 10:00:00,44
None,-0.8, None,95.6,2017-10-31 11:00:00,44
None,-0.1, None,95.5,2017-10-31 12:00:00,44
None,0.1, None,95.9,2017-10-31 13:00:00,44
None,0.2, None,96.5,2017-10-31 14:00:00,44
None,0.6, None,96.2,2017-10-31 15:00:00,44
None,0.4, None,97.4,2017-10-31 16:00:00,44
None,0.4, None,98.1,2017-10-31 17:00:00,44
None,0.3, None,98.4,2017-10-31 18:00:00,44
None,0.3, None,98.6,2017-10-31 19:00:00,44
None,0.4, None,98.6,2017-10-31 20:00:00,44
None,0.4, None,98.6,2017-10-31 21:00:00,44
None,0.4, None,98.6,2017-10-31 22:00:00,44
None,0.8, None,98.3,2017-10-31 23:00:00,44
None,1.6, None,94.9,2017-11-01 00:00:00,44
None,1.4, None,95.8,2017-11-01 01:00:00,44
None,1.2, None,96.3,2017-11-01 02:00:00,44
None,1.2, None,96.2,2017-11-01 03:00:00,44
None,1.5, None,89.6,2017-11-01 04:00:00,44
None,1.3, None,86.6,2017-11-01 05:00:00,44
None,1.1, None,82.7,2017-11-01 06:00:00,44
None,1.0, None,79.4,2017-11-01 07:00:00,44
None,0.8, None,80.0,2017-11-01 08:00:00,44
None,0.6, None,80.1,2017-11-01 09:00:00,44
None,0.5, None,81.4,2017-11-01 10:00:00,44
None,0.9, None,76.4,2017-11-01 11:00:00,44
None,1.3, None,72.1,2017-11-01 12:00:00,44
None,1.9, None,68.0,2017-11-01 13:00:00,44
None,2.4, None,63.0,2017-11-01 14:00:00,44
None,2.2, None,64.1,2017-11-01 15:00:00,44
None,1.9, None,65.1,2017-11-01 16:00:00,44
None,1.4, None,67.5,2017-11-01 17:00:00,44
None,0.9, None,53.0,2017-11-01 18:00:00,44
None,0.6, None,48.7,2017-11-01 19:00:00,44
None,0.3, None,39.0,2017-11-01 20:00:00,44
None,-0.1, None,36.2,2017-11-01 21:00:00,44
None,-0.7, None,36.0,2017-11-01 22:00:00,44
None,-1.2, None,37.9,2017-11-01 23:00:00,44
None,-1.5, None,38.6,2017-11-02 00:00:00,44
None,-1.7, None,36.2,2017-11-02 01:00:00,44
None,-2.1, None,37.4,2017-11-02 02:00:00,44
None,-2.5, None,37.7,2017-11-02 03:00:00,44
None,-2.9, None,40.1,2017-11-02 04:00:00,44
None,-3.2, None,35.9,2017-11-02 05:00:00,44
None,-3.9, None,36.6,2017-11-02 06:00:00,44
None,-4.4, None,35.7,2017-11-02 07:00:00,44
None,-4.9, None,34.3,2017-11-02 08:00:00,44
None,-5.1, None,33.4,2017-11-02 09:00:00,44
None,-5.2, None,34.5,2017-11-02 10:00:00,44
None,-5.2, None,36.1,2017-11-02 11:00:00,44
None,-4.8, None,33.8,2017-11-02 12:00:00,44
None,-4.5, None,33.7,2017-11-02 13:00:00,44
None,-4.5, None,35.1,2017-11-02 14:00:00,44
None,-4.8, None,37.4,2017-11-02 15:00:00,44
None,-4.9, None,35.1,2017-11-02 16:00:00,44
None,-5.2, None,35.5,2017-11-02 17:00:00,44
