wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
345.0, None, None,0.0, None,1.4, None,1.5, None, None, None,97.0,2018-06-04 00:00:00,23,
267.0, None, None,0.0, None,6.4, None,1.8, None, None, None,97.0,2018-06-04 01:00:00,23,
282.0, None, None,0.0, None,7.6, None,2.5, None, None, None,96.0,2018-06-04 02:00:00,23,
308.0, None, None,0.0, None,5.6, None,2.5, None, None, None,95.0,2018-06-04 03:00:00,23,
270.0, None, None,0.0, None,2.1, None,2.4, None, None, None,96.0,2018-06-04 04:00:00,23,
274.0, None, None,0.0, None,5.1, None,2.6, None, None, None,97.0,2018-06-04 05:00:00,23,
288.0, None, None,0.0, None,6.2, None,3.0, None, None, None,96.0,2018-06-04 06:00:00,23,
259.0, None, None,0.0, None,5.5, None,4.5, None, None, None,87.0,2018-06-04 07:00:00,23,
286.0, None, None,0.0, None,4.4, None,5.6, None, None, None,82.0,2018-06-04 08:00:00,23,
270.0, None, None,0.0, None,5.3, None,7.0, None, None, None,79.0,2018-06-04 09:00:00,23,
228.0, None, None,0.0, None,6.5, None,5.9, None, None, None,80.0,2018-06-04 10:00:00,23,
293.0, None, None,0.0, None,6.3, None,6.5, None, None, None,76.0,2018-06-04 11:00:00,23,
256.0, None, None,0.0, None,5.9, None,5.1, None, None, None,83.0,2018-06-04 12:00:00,23,
256.0, None, None,0.0, None,7.3, None,7.3, None, None, None,70.0,2018-06-04 13:00:00,23,
238.0, None, None,0.0, None,7.8, None,8.9, None, None, None,57.0,2018-06-04 14:00:00,23,
264.0, None, None,0.0, None,9.1, None,5.9, None, None, None,72.0,2018-06-04 15:00:00,23,
228.0, None, None,0.0, None,7.5, None,7.8, None, None, None,65.0,2018-06-04 16:00:00,23,
306.0, None, None,0.0, None,10.5, None,2.6, None, None, None,91.0,2018-06-04 17:00:00,23,
246.0, None, None,0.0, None,5.6, None,7.5, None, None, None,76.0,2018-06-04 18:00:00,23,
172.0, None, None,0.0, None,3.4, None,5.4, None, None, None,83.0,2018-06-04 19:00:00,23,
280.0, None, None,0.0, None,5.4, None,3.0, None, None, None,90.0,2018-06-04 20:00:00,23,
237.0, None, None,0.0, None,2.6, None,2.3, None, None, None,91.0,2018-06-04 21:00:00,23,
339.0, None, None,0.0, None,3.8, None,0.5, None, None, None,94.0,2018-06-04 22:00:00,23,
338.0, None, None,0.0, None,4.7, None,-0.5, None, None, None,96.0,2018-06-04 23:00:00,23,
