RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.0, 65.98, None, None, None, None, None, None, None, None, 79.85, None, None, -10.92, None, None, None, 0.188, None, None, None, None, None,2017-11-05 00:00:00, None,45
None, None, None, None, 0.0, 147.7, None, None, None, None, None, None, None, None, 73.99, None, None, -10.69, None, None, None, 24.39, None, None, None, None, None,2017-11-05 01:00:00, None,45
None, None, None, None, 0.0, 142.3, None, None, None, None, None, None, None, None, 78.34, None, None, -11.34, None, None, None, 19.38, None, None, None, None, None,2017-11-05 04:00:00, None,45
None, None, None, None, 0.0, 55.06, None, None, None, None, None, None, None, None, 77.6, None, None, -10.33, None, None, None, 42.35, None, None, None, None, None,2017-11-05 05:00:00, None,45
None, None, None, None, 0.0, 107.5, None, None, None, None, None, None, None, None, 76.92, None, None, -13.08, None, None, None, 36.35, None, None, None, None, None,2017-11-05 06:00:00, None,45
None, None, None, None, 0.0, 75.98, None, None, None, None, None, None, None, None, 76.75, None, None, -10.36, None, None, None, 30.48, None, None, None, None, None,2017-11-05 07:00:00, None,45
None, None, None, None, 0.0, 66.17, None, None, None, None, None, None, None, None, 77.83, None, None, -10.2, None, None, None, 21.87, None, None, None, None, None,2017-11-05 08:00:00, None,45
None, None, None, None, 0.0, 60.57, None, None, None, None, None, None, None, None, 77.18, None, None, -9.76, None, None, None, 26.51, None, None, None, None, None,2017-11-05 09:00:00, None,45
None, None, None, None, 0.0, 49.44, None, None, None, None, None, None, None, None, 76.58, None, None, -8.87, None, None, None, 34.53, None, None, None, None, None,2017-11-05 10:00:00, None,45
None, None, None, None, 0.686, 56.42, None, None, None, None, None, None, None, None, 75.48, None, None, -8.02, None, None, None, 40.13, None, None, None, None, None,2017-11-05 11:00:00, None,45
None, None, None, None, 2.425, 47.59, None, None, None, None, None, None, None, None, None, None, None, -7.437, None, None, None, 41.45, None, None, None, None, None,2017-11-05 12:00:00, None,45
None, None, None, None, 2.703, 58.58, None, None, None, None, None, None, None, None, 76.1, None, None, -7.557, None, None, None, 40.65, None, None, None, None, None,2017-11-05 13:00:00, None,45
None, None, None, None, 3.676, 63.38, None, None, None, None, None, None, None, None, None, None, None, -8.49, None, None, None, 35.27, None, None, None, None, None,2017-11-05 14:00:00, None,45
None, None, None, None, 3.53, 62.52, None, None, None, None, None, None, None, None, 76.56, None, None, -8.81, None, None, None, 30.32, None, None, None, None, None,2017-11-05 15:00:00, None,45
None, None, None, None, 3.228, 60.01, None, None, None, None, None, None, None, None, 77.44, None, None, -9.24, None, None, None, 34.9, None, None, None, None, None,2017-11-05 16:00:00, None,45
None, None, None, None, 2.72, 39.98, None, None, None, None, None, None, None, None, 77.44, None, None, -9.6, None, None, None, 46.66, None, None, None, None, None,2017-11-05 17:00:00, None,45
None, None, None, None, 3.068, 39.39, None, None, None, None, None, None, None, None, 77.24, None, None, -9.94, None, None, None, 44.89, None, None, None, None, None,2017-11-05 18:00:00, None,45
None, None, None, None, 2.323, 47.61, None, None, None, None, None, None, None, None, 76.92, None, None, -10.3, None, None, None, 53.26, None, None, None, None, None,2017-11-05 19:00:00, None,45
None, None, None, None, 1.633, 48.45, None, None, None, None, None, None, None, None, 76.74, None, None, -10.61, None, None, None, 54.73, None, None, None, None, None,2017-11-05 20:00:00, None,45
None, None, None, None, 1.651, 48.05, None, None, None, None, None, None, None, None, 75.76, None, None, -10.93, None, None, None, 49.59, None, None, None, None, None,2017-11-05 21:00:00, None,45
None, None, None, None, 2.194, 76.28, None, None, None, None, None, None, None, None, 74.94, None, None, -11.15, None, None, None, 44.81, None, None, None, None, None,2017-11-05 22:00:00, None,45
None, None, None, None, 1.207, 77.38, None, None, None, None, None, None, None, None, 75.54, None, None, -11.75, None, None, None, 43.89, None, None, None, None, None,2017-11-05 23:00:00, None,45
