pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -13.26, 79.47, None, None, 23.44, 1.166, 38.6, None, None, None, None, None, None, -16.0, 914.0, None, None, None,2017-11-05 00:00:00, None, -0.563, None,45
None, -14.35, 83.5, None, None, 44.06, 1.753, 57.7, None, None, None, None, None, None, -16.0, 914.0, None, None, None,2017-11-05 01:00:00, None, -0.487, None,45
None, -14.14, 88.6, None, None, 16.32, 1.324, 44.04, None, None, None, None, None, None, -15.0, 914.0, None, None, None,2017-11-05 03:00:00, None, -0.188, None,45
None, -15.29, 85.8, None, None, 47.13, 1.402, 48.91, None, None, None, None, None, None, -17.0, 914.0, None, None, None,2017-11-05 04:00:00, None, -0.006, None,45
None, -16.03, 87.0, None, None, 35.75, 1.234, 61.83, None, None, None, None, None, None, -18.0, 915.0, None, None, None,2017-11-05 06:00:00, None, -0.066, None,45
None, -15.66, 86.8, None, None, 0.034, None, 27.09, None, None, None, None, None, None, -17.0, None, None, None, None,2017-11-05 08:00:00, None, 0.163, None,45
None, -8.12, 74.7, None, None, 14.91, 5.961, 301.4, None, None, None, None, None, None, -11.0, 916.0, None, None, None,2017-11-05 11:00:00, None, 0.442, None,45
None, -4.341, 57.67, None, None, 18.02, 8.41, 303.1, None, None, None, None, None, None, -11.0, 916.0, None, None, None,2017-11-05 13:00:00, None, 0.263, None,45
None, -2.908, 47.76, None, None, 20.13, 8.38, 304.7, None, None, None, None, None, None, -11.0, 916.0, None, None, None,2017-11-05 14:00:00, None, 0.362, None,45
None, -3.107, 42.08, None, None, 15.42, None, 308.3, None, None, None, None, None, None, -13.0, 916.0, None, None, None,2017-11-05 16:00:00, None, 0.059, None,45
None, -5.678, 50.77, None, None, 41.5, 3.106, 320.7, None, None, None, None, None, None, -13.0, 916.0, None, None, None,2017-11-05 17:00:00, None, 0.11, None,45
None, -10.29, 69.73, None, None, 32.29, 2.501, 66.0, None, None, None, None, None, None, -14.0, 917.0, None, None, None,2017-11-05 20:00:00, None, -0.09, None,45
None, -10.39, 69.35, None, None, 13.63, 1.772, 55.58, None, None, None, None, None, None, -14.0, 917.0, None, None, None,2017-11-05 21:00:00, None, -0.399, None,45
None, -13.15, 81.9, None, None, 13.6, 1.63, 79.89, None, None, None, None, None, None, -15.0, 918.0, None, None, None,2017-11-05 23:00:00, None, -0.068, None,45
None, -13.51, 82.4, None, None, 27.82, 1.997, 75.94, None, None, None, None, None, None, -16.0, 918.0, None, None, None,2017-11-06 00:00:00, None, -0.022, None,45
None, -14.53, 85.1, None, None, 21.02, 2.319, 81.5, None, None, None, None, None, None, -16.0, 919.0, None, None, None,2017-11-06 04:00:00, None, -0.248, None,45
None, -15.21, 85.9, None, None, 24.73, 2.247, 95.0, None, None, None, None, None, None, -17.0, 919.0, None, None, None,2017-11-06 05:00:00, None, -0.173, None,45
None, -14.4, 85.3, None, None, 19.57, 2.243, 120.4, None, None, None, None, None, None, -16.0, 919.0, None, None, None,2017-11-06 06:00:00, None, -0.213, None,45
None, -13.16, 81.8, None, None, 19.97, 4.33, 123.7, None, None, None, None, None, None, -15.0, 919.0, None, None, None,2017-11-06 07:00:00, None, 0.289, None,45
None, -9.99, 77.11, None, None, 13.89, 5.167, 135.1, None, None, None, None, None, None, -13.0, 920.0, None, None, None,2017-11-06 09:00:00, None, 0.122, None,45
None, -6.722, 64.79, None, None, 35.03, 6.743, 172.3, None, None, None, None, None, None, -12.0, 920.0, None, None, None,2017-11-06 11:00:00, None, 0.304, None,45
None, -5.332, 59.31, None, None, 37.33, 6.729, 177.0, None, None, None, None, None, None, -11.0, 920.0, None, None, None,2017-11-06 12:00:00, None, 0.137, None,45
None, -4.013, 54.47, None, None, 42.25, 6.981, 179.3, None, None, None, None, None, None, -11.0, 919.0, None, None, None,2017-11-06 13:00:00, None, 0.024, None,45
None, -3.141, 50.32, None, None, 30.43, 9.2, 155.5, None, None, None, None, None, None, -11.0, 919.0, None, None, None,2017-11-06 14:00:00, None, 0.116, None,45
None, -3.834, 49.94, None, None, 26.72, None, 174.3, None, None, None, None, None, None, -12.0, None, None, None, None,2017-11-06 16:00:00, None, 0.238, None,45
None, -6.133, 58.7, None, None, 39.81, 1.822, 100.5, None, None, None, None, None, None, -12.0, 918.0, None, None, None,2017-11-06 18:00:00, None, 0.016, None,45
None, -4.574, 50.66, None, None, 19.66, 7.34, 148.1, None, None, None, None, None, None, -12.0, 919.0, None, None, None,2017-11-06 19:00:00, None, 0.358, None,45
None, -4.493, 49.88, None, None, 19.71, 10.33, 146.9, None, None, None, None, None, None, -12.0, 919.0, None, None, None,2017-11-06 20:00:00, None, 0.298, None,45
