pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -10.85,89.9, None, None, None, None, None, None, None, None, None,-12.0, 877.0, None, None, None,2017-11-05 00:00:00, None, 11.11, None,45
None, -11.15,89.3, None, None, None, None, None, None, None, None, None,-12.0, 877.0, None, None, None,2017-11-05 01:00:00, None, 11.01, None,45
None, -14.08,87.6, None, None, None, None, None, None, None, None, None,-15.0, 877.0, None, None, None,2017-11-05 03:00:00, None, 10.63, None,45
None, -14.84,86.5, None, None, None, None, None, None, None, None, None,-16.0, 877.0, None, None, None,2017-11-05 04:00:00, None, 10.53, None,45
None, -15.59,87.0, None, None, None, None, None, None, None, None, None,-17.0, 878.0, None, None, None,2017-11-05 05:00:00, None, 10.73, None,45
None, -16.37,86.1, None, None, None, None, None, None, None, None, None,-18.0, 878.0, None, None, None,2017-11-05 06:00:00, None, 10.54, None,45
None, -16.09,86.6, None, None, None, None, None, None, None, None, None,-18.0, 879.0, None, None, None,2017-11-05 07:00:00, None, 10.83, None,45
None, -14.07,87.9, None, None, None, None, None, None, None, None, None,-15.0, 879.0, None, None, None,2017-11-05 08:00:00, None, 10.76, None,45
None, -11.63,86.5, None, None, None, None, None, None, None, None, None,-13.0, 879.0, None, None, None,2017-11-05 09:00:00, None, 10.61, None,45
None, -7.198,72.99, None, None, None, None, None, None, None, None, None,-11.0, 879.0, None, None, None,2017-11-05 11:00:00, None, 10.24, None,45
None, -6.347,70.73, None, None, None, None, None, None, None, None, None,-10.0, 879.0, None, None, None,2017-11-05 12:00:00, None, 10.38, None,45
None, -4.898,69.33, None, None, None, None, None, None, None, None, None,-9.0, 879.0, None, None, None,2017-11-05 13:00:00, None, 10.0, None,45
None, -4.504,68.28, None, None, None, None, None, None, None, None, None,-9.0, 878.0, None, None, None,2017-11-05 14:00:00, None, 10.07, None,45
None, -5.258,69.7, None, None, None, None, None, None, None, None, None,-9.0, 879.0, None, None, None,2017-11-05 15:00:00, None, 10.34, None,45
None, -6.873,84.5, None, None, None, None, None, None, None, None, None,-9.0, 879.0, None, None, None,2017-11-05 16:00:00, None, 10.35, None,45
None, -8.97,87.0, None, None, None, None, None, None, None, None, None,-11.0, 880.0, None, None, None,2017-11-05 17:00:00, None, 10.29, None,45
None, -10.49,89.8, None, None, None, None, None, None, None, None, None,-12.0, 880.0, None, None, None,2017-11-05 18:00:00, None, 10.42, None,45
None, -12.07,88.6, None, None, None, None, None, None, None, None, None,-13.0, 881.0, None, None, None,2017-11-05 19:00:00, None, 10.27, None,45
None, -12.68,89.5, None, None, None, None, None, None, None, None, None,-14.0, 881.0, None, None, None,2017-11-05 20:00:00, None, 10.51, None,45
None, -12.48,88.6, None, None, None, None, None, None, None, None, None,-14.0, 882.0, None, None, None,2017-11-05 21:00:00, None, 10.44, None,45
None, -12.82,88.1, None, None, None, None, None, None, None, None, None,-14.0, 882.0, None, None, None,2017-11-05 22:00:00, None, 10.35, None,45
None, -13.99,87.3, None, None, None, None, None, None, None, None, None,-15.0, 883.0, None, None, None,2017-11-05 23:00:00, None, 10.23, None,45
None, -14.79,87.9, None, None, None, None, None, None, None, None, None,-16.0, 883.0, None, None, None,2017-11-06 00:00:00, None, 10.24, None,45
None, -15.85,86.5, None, None, None, None, None, None, None, None, None,-17.0, 883.0, None, None, None,2017-11-06 01:00:00, None, 10.36, None,45
None, -16.46,86.2, None, None, None, None, None, None, None, None, None,-18.0, 884.0, None, None, None,2017-11-06 02:00:00, None, 10.37, None,45
None, -17.2,85.3, None, None, None, None, None, None, None, None, None,-19.0, 884.0, None, None, None,2017-11-06 03:00:00, None, 10.17, None,45
None, -17.6,84.8, None, None, None, None, None, None, None, None, None,-19.0, 885.0, None, None, None,2017-11-06 04:00:00, None, 10.06, None,45
None, -18.2,85.7, None, None, None, None, None, None, None, None, None,-20.0, 885.0, None, None, None,2017-11-06 05:00:00, None, 10.29, None,45
None, -18.68,84.3, None, None, None, None, None, None, None, None, None,-20.0, 886.0, None, None, None,2017-11-06 06:00:00, None, 10.18, None,45
None, -18.92,83.9, None, None, None, None, None, None, None, None, None,-21.0, 887.0, None, None, None,2017-11-06 07:00:00, None, 10.31, None,45
None, -15.03,85.6, None, None, None, None, None, None, None, None, None,-17.0, 888.0, None, None, None,2017-11-06 09:00:00, None, 10.07, None,45
