CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
2.343,87.4, None, None, None,13.9,10.79,200.6, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 00:00:00, None, None, None, None,26
2.204,93.9, None, None, None,16.11,11.14,194.3, None, None, None, None, None, 1.0, None, None, None, None, None, None,2019-06-25 01:00:00, None, None, None, None,26
1.766,94.4, None, None, None,15.25,11.84,188.7, None, None, None, None, None, 1.0, None, None, None, None, None, None,2019-06-25 02:00:00, None, None, None, None,26
1.912,92.0, None, None, None,16.0,9.04,187.0, None, None, None, None, None, 1.0, None, None, None, None, None, None,2019-06-25 03:00:00, None, None, None, None,26
1.864,89.8, None, None, None,15.25,9.05,200.9, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 04:00:00, None, None, None, None,26
1.815,88.2, None, None, None,16.04,5.399,180.2, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 05:00:00, None, None, None, None,26
1.766,90.6, None, None, None,12.22,4.528,222.4, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 06:00:00, None, None, None, None,26
1.568,91.1, None, None, None,14.78,5.555,223.1, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 07:00:00, None, None, None, None,26
1.936,90.0, None, None, None,18.5,4.792,174.1, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 08:00:00, None, None, None, None,26
2.081,89.7, None, None, None,20.17,4.099,191.2, None, None, None, None, None, 1.0, None, None, None, None, None, None,2019-06-25 09:00:00, None, None, None, None,26
3.175,78.9, None, None, None,25.48,3.35,194.0, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 10:00:00, None, None, None, None,26
4.121,75.9, None, None, None,24.24,4.956,181.1, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 11:00:00, None, None, None, None,26
4.097,73.1, None, None, None,54.38,2.416,232.0, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 12:00:00, None, None, None, None,26
5.845,69.59, None, None, None,32.07,4.186,193.8, None, None, None, None, None, 1.0, None, None, None, None, None, None,2019-06-25 13:00:00, None, None, None, None,26
5.113,71.8, None, None, None,27.62,6.882,248.6, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 14:00:00, None, None, None, None,26
6.146,68.37, None, None, None,22.31,10.63,241.0, None, None, None, None, None, 1.0, None, None, None, None, None, None,2019-06-25 15:00:00, None, None, None, None,26
7.59,59.95, None, None, None,30.99,8.09,271.0, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 16:00:00, None, None, None, None,26
8.66,60.83, None, None, None,44.68,5.965,260.4, None, None, None, None, None, 2.0, None, None, None, None, None, None,2019-06-25 17:00:00, None, None, None, None,26
8.54,60.14, None, None, None,42.16,6.146,242.3, None, None, None, None, None, 1.0, None, None, None, None, None, None,2019-06-25 18:00:00, None, None, None, None,26
8.44,55.72, None, None, None,41.93,6.597,250.2, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 19:00:00, None, None, None, None,26
8.34,53.68, None, None, None,16.24,13.08,258.8, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-25 20:00:00, None, None, None, None,26
7.87,54.65, None, None, None,17.93,12.16,245.6, None, None, None, None, None, -1.0, None, None, None, None, None, None,2019-06-25 21:00:00, None, None, None, None,26
6.719,57.57, None, None, None,25.16,9.41,211.0, None, None, None, None, None, -1.0, None, None, None, None, None, None,2019-06-25 22:00:00, None, None, None, None,26
5.205,66.23, None, None, None,51.16,5.982,201.1, None, None, None, None, None, -1.0, None, None, None, None, None, None,2019-06-25 23:00:00, None, None, None, None,26
4.789,70.1, None, None, None,60.61,1.583,68.8, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-26 00:00:00, None, None, None, None,26
5.387,66.67, None, None, None,36.26,3.969,109.6, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-26 01:00:00, None, None, None, None,26
4.318,74.3, None, None, None,18.56,5.45,191.2, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-26 02:00:00, None, None, None, None,26
4.512,71.2, None, None, None,11.95,7.66,192.8, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-26 03:00:00, None, None, None, None,26
4.515,71.4, None, None, None,29.1,2.634,81.5, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-26 04:00:00, None, None, None, None,26
5.056,68.58, None, None, None,41.68,3.671,93.1, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-26 05:00:00, None, None, None, None,26
3.978,76.2, None, None, None,14.0,11.16,73.7, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-26 06:00:00, None, None, None, None,26
3.831,78.6, None, None, None,7.87,15.04,63.18, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-26 07:00:00, None, None, None, None,26
3.734,79.9, None, None, None,9.57,11.83,71.2, None, None, None, None, None, 1.0, None, None, None, None, None, None,2019-06-26 08:00:00, None, None, None, None,26
2.519,92.9, None, None, None,9.82,15.85,66.35, None, None, None, None, None, 1.0, None, None, None, None, None, None,2019-06-26 09:00:00, None, None, None, None,26
3.807,87.6, None, None, None,11.65,12.84,71.5, None, None, None, None, None, 2.0, None, None, None, None, None, None,2019-06-26 10:00:00, None, None, None, None,26
5.073,82.2, None, None, None,14.11,11.45,65.66, None, None, None, None, None, 2.0, None, None, None, None, None, None,2019-06-26 11:00:00, None, None, None, None,26
7.06,71.9, None, None, None,21.3,8.27,64.56, None, None, None, None, None, 2.0, None, None, None, None, None, None,2019-06-26 12:00:00, None, None, None, None,26
7.33,67.2, None, None, None,37.19,4.076,347.0, None, None, None, None, None, 2.0, None, None, None, None, None, None,2019-06-26 13:00:00, None, None, None, None,26
7.51,68.07, None, None, None,48.15,3.523,306.0, None, None, None, None, None, 2.0, None, None, None, None, None, None,2019-06-26 14:00:00, None, None, None, None,26
5.82,74.5, None, None, None,18.85,15.18,219.8, None, None, None, None, None, 2.0, None, None, None, None, None, None,2019-06-26 15:00:00, None, None, None, None,26
5.525,69.67, None, None, None,17.52,16.47,206.4, None, None, None, None, None, 0.0, None, None, None, None, None, None,2019-06-26 16:00:00, None, None, None, None,26
6.865,79.8, None, None, None,26.65,13.09,215.4, None, None, None, None, None, 4.0, None, None, None, None, None, None,2019-06-26 17:00:00, None, None, None, None,26
6.307,67.91, None, None, None,54.57,3.616,65.58, None, None, None, None, None, 1.0, None, None, None, None, None, None,2019-06-26 18:00:00, None, None, None, None,26
