CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,5.92, None, None, None, None, None,45.32, None,3.945,175.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 00:00:00, None, None, None,26
None,5.263, None, None, None, None, None,21.12, None,4.644,191.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 01:00:00, None, None, None,26
None,5.92, None, None, None, None, None,29.76, None,2.743,177.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 02:00:00, None, None, None,26
None,5.835, None, None, None, None, None,32.27, None,1.884,170.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 03:00:00, None, None, None,26
None,5.383, None, None, None, None, None,30.21, None,0.934,90.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 04:00:00, None, None, None,26
None,4.626, None, None, None, None, None,15.14, None,2.916,63.31, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 05:00:00, None, None, None,26
None,4.555, None, None, None, None, None,12.74, None,3.667,60.64, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 06:00:00, None, None, None,26
None,4.668, None, None, None, None, None,14.62, None,4.789,60.12, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 07:00:00, None, None, None,26
None,5.553, None, None, None, None, None,23.46, None,3.918,48.27, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 08:00:00, None, None, None,26
None,6.216, None, None, None, None, None,23.71, None,4.154,39.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 09:00:00, None, None, None,26
None,7.82, None, None, None, None, None,30.36, None,4.118,17.63, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 10:00:00, None, None, None,26
None,8.41, None, None, None, None, None,22.05, None,4.019,56.53, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 22:00:00, None, None, None,26
None,7.481, None, None, None, None, None,49.93, None,0.644,132.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-25 23:00:00, None, None, None,26
None,6.992, None, None, None, None, None,39.39, None,2.157,86.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-26 00:00:00, None, None, None,26
None,6.871, None, None, None, None, None,14.81, None,4.423,59.19, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-26 01:00:00, None, None, None,26
None,6.544, None, None, None, None, None,15.18, None,3.677,62.43, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-26 02:00:00, None, None, None,26
None,6.564, None, None, None, None, None,21.9, None,2.753,78.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-26 03:00:00, None, None, None,26
None,6.505, None, None, None, None, None,25.43, None,3.158,78.17, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-26 04:00:00, None, None, None,26
None,6.505, None, None, None, None, None,27.45, None,2.552,77.09, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-26 05:00:00, None, None, None,26
None,6.415, None, None, None, None, None,41.62, None,1.294,94.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-26 06:00:00, None, None, None,26
None,7.041, None, None, None, None, None,40.8, None,1.851,88.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-26 07:00:00, None, None, None,26
None,7.775, None, None, None, None, None,46.83, None,0.516,155.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-06-26 08:00:00, None, None, None,26
