pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,7.878,76.65, None, None, None, None, None, None, None, None, None,4.0,877.0, None, None, None,2019-06-25 00:00:00, None, None, None,26
None,6.062,85.1, None, None, None, None, None, None, None, None, None,4.0,878.0, None, None, None,2019-06-25 01:00:00, None, None, None,26
None,4.79,89.4, None, None, None, None, None, None, None, None, None,3.0,878.0, None, None, None,2019-06-25 02:00:00, None, None, None,26
None,3.872,91.8, None, None, None, None, None, None, None, None, None,3.0,878.0, None, None, None,2019-06-25 03:00:00, None, None, None,26
None,3.634,92.3, None, None, None, None, None, None, None, None, None,2.0,878.0, None, None, None,2019-06-25 04:00:00, None, None, None,26
None,2.871,93.3, None, None, None, None, None, None, None, None, None,2.0,878.0, None, None, None,2019-06-25 05:00:00, None, None, None,26
None,2.194,94.2, None, None, None, None, None, None, None, None, None,1.0,879.0, None, None, None,2019-06-25 06:00:00, None, None, None,26
None,2.639,94.7, None, None, None, None, None, None, None, None, None,2.0,879.0, None, None, None,2019-06-25 07:00:00, None, None, None,26
None,4.165,95.1, None, None, None, None, None, None, None, None, None,3.0,879.0, None, None, None,2019-06-25 08:00:00, None, None, None,26
None,8.87,74.92, None, None, None, None, None, None, None, None, None,5.0,879.0, None, None, None,2019-06-25 09:00:00, None, None, None,26
None,12.95,54.33, None, None, None, None, None, None, None, None, None,3.0,878.0, None, None, None,2019-06-25 10:00:00, None, None, None,26
None,14.19,50.12, None, None, None, None, None, None, None, None, None,4.0,878.0, None, None, None,2019-06-25 11:00:00, None, None, None,26
None,16.67,45.33, None, None, None, None, None, None, None, None, None,5.0,877.0, None, None, None,2019-06-25 12:00:00, None, None, None,26
None,15.74,49.16, None, None, None, None, None, None, None, None, None,5.0,877.0, None, None, None,2019-06-25 13:00:00, None, None, None,26
