WSPD_SCLR,time,week_of_year
1.19529,2018-01-08 00:00:00,2
3.64511,2018-01-08 01:00:00,2
7.15893,2018-01-08 02:00:00,2
7.70683,2018-01-08 03:00:00,2
7.53812,2018-01-08 04:00:00,2
7.07763,2018-01-08 05:00:00,2
6.75393,2018-01-08 06:00:00,2
6.27504,2018-01-08 07:00:00,2
4.83649,2018-01-08 08:00:00,2
5.12532,2018-01-08 09:00:00,2
5.27889,2018-01-08 10:00:00,2
5.78301,2018-01-08 11:00:00,2
5.53185,2018-01-08 12:00:00,2
5.26749,2018-01-08 13:00:00,2
5.20846,2018-01-08 14:00:00,2
4.98813,2018-01-08 15:00:00,2
5.36855,2018-01-08 16:00:00,2
4.66554,2018-01-08 17:00:00,2
4.59859,2018-01-08 18:00:00,2
4.25589,2018-01-08 19:00:00,2
4.46481,2018-01-08 20:00:00,2
4.45984,2018-01-08 21:00:00,2
4.42183,2018-01-08 22:00:00,2
4.28521,2018-01-08 23:00:00,2
4.29929,2018-01-09 00:00:00,2
4.76897,2018-01-09 01:00:00,2
4.84804,2018-01-09 02:00:00,2
5.34639,2018-01-09 03:00:00,2
5.76967,2018-01-09 04:00:00,2
5.94978,2018-01-09 05:00:00,2
6.31157,2018-01-09 06:00:00,2
6.07214,2018-01-09 07:00:00,2
6.50948,2018-01-09 08:00:00,2
6.57349,2018-01-09 09:00:00,2
6.46611,2018-01-09 10:00:00,2
5.9258,2018-01-09 11:00:00,2
6.17191,2018-01-09 12:00:00,2
6.56682,2018-01-09 13:00:00,2
5.57932,2018-01-09 14:00:00,2
4.67189,2018-01-09 15:00:00,2
4.74826,2018-01-09 16:00:00,2
4.53473,2018-01-09 17:00:00,2
3.8995,2018-01-09 18:00:00,2
3.56082,2018-01-09 19:00:00,2
3.7,2018-01-09 20:00:00,2
4.09941,2018-01-09 21:00:00,2
3.88218,2018-01-09 22:00:00,2
4.11178,2018-01-09 23:00:00,2
4.23982,2018-01-10 00:00:00,2
4.04469,2018-01-10 01:00:00,2
3.39206,2018-01-10 02:00:00,2
3.33622,2018-01-10 03:00:00,2
3.75677,2018-01-10 04:00:00,2
2.59897,2018-01-10 05:00:00,2
2.17318,2018-01-10 06:00:00,2
1.64577,2018-01-10 07:00:00,2
1.99262,2018-01-10 08:00:00,2
1.90643,2018-01-10 09:00:00,2
1.65171,2018-01-10 10:00:00,2
1.69893,2018-01-10 11:00:00,2
1.49242,2018-01-10 12:00:00,2
1.68545,2018-01-10 13:00:00,2
2.27177,2018-01-10 14:00:00,2
1.64383,2018-01-10 15:00:00,2
2.10159,2018-01-10 16:00:00,2
2.21864,2018-01-10 17:00:00,2
2.12548,2018-01-10 18:00:00,2
1.72174,2018-01-10 19:00:00,2
1.1179,2018-01-10 20:00:00,2
1.34207,2018-01-10 21:00:00,2
0.0969103,2018-01-10 22:00:00,2
0.3873,2018-01-10 23:00:00,2
0.304413,2018-01-11 00:00:00,2
0.715975,2018-01-11 01:00:00,2
0.770787,2018-01-11 02:00:00,2
0.65846,2018-01-11 03:00:00,2
1.27494,2018-01-11 04:00:00,2
1.07446,2018-01-11 05:00:00,2
1.28782,2018-01-11 06:00:00,2
1.82571,2018-01-11 07:00:00,2
1.01652,2018-01-11 08:00:00,2
1.64454,2018-01-11 09:00:00,2
1.32343,2018-01-11 10:00:00,2
1.3496,2018-01-11 11:00:00,2
1.17052,2018-01-11 12:00:00,2
0.394894,2018-01-11 13:00:00,2
0.49536,2018-01-11 14:00:00,2
0.635534,2018-01-11 15:00:00,2
0.662699,2018-01-11 16:00:00,2
0.0,2018-01-11 17:00:00,2
0.0057742,2018-01-11 18:00:00,2
0.216405,2018-01-11 19:00:00,2
0.0818631,2018-01-11 20:00:00,2
0.403371,2018-01-12 05:00:00,2
0.949874,2018-01-12 06:00:00,2
0.335531,2018-01-12 07:00:00,2
1.11036,2018-01-12 08:00:00,2
0.0288142,2018-01-12 09:00:00,2
0.902229,2018-01-12 10:00:00,2
0.595342,2018-01-12 11:00:00,2
0.534329,2018-01-12 12:00:00,2
