AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
1.1, 7.0, 388.0,2021-06-11 00:00:00, 1.1, 4.1,24
1.2, None, 388.0,2021-06-11 00:15:00, None, None,24
1.2, None, 388.0,2021-06-11 00:30:00, None, None,24
1.3, None, 388.0,2021-06-11 00:45:00, None, None,24
1.3, None, 388.0,2021-06-11 01:00:00, None, None,24
1.2, None, 388.0,2021-06-11 01:15:00, None, None,24
1.3, None, 388.0,2021-06-11 01:30:00, None, None,24
1.5, None, 388.0,2021-06-11 01:45:00, None, None,24
1.5, None, 388.0,2021-06-11 02:00:00, None, None,24
1.5, None, 388.0,2021-06-11 02:15:00, None, None,24
1.4, None, 388.0,2021-06-11 02:30:00, None, None,24
1.4, None, 388.0,2021-06-11 02:45:00, None, None,24
1.3, None, 388.0,2021-06-11 03:00:00, None, None,24
1.4, None, 387.0,2021-06-11 03:15:00, None, None,24
1.4, None, 387.0,2021-06-11 03:30:00, None, None,24
1.5, None, 387.0,2021-06-11 03:45:00, None, None,24
1.6, None, 387.0,2021-06-11 04:00:00, None, None,24
1.7, None, 387.0,2021-06-11 04:15:00, None, None,24
1.7, None, 387.0,2021-06-11 04:30:00, None, None,24
1.8, None, 387.0,2021-06-11 04:45:00, None, None,24
2.1, None, 387.0,2021-06-11 05:00:00, None, None,24
2.0, None, 387.0,2021-06-11 05:15:00, None, None,24
2.1, None, 387.0,2021-06-11 05:30:00, None, None,24
1.9, None, 387.0,2021-06-11 05:45:00, None, None,24
2.2, None, 387.0,2021-06-11 06:00:00, None, None,24
2.3, None, 387.0,2021-06-11 06:15:00, None, None,24
2.3, None, 387.0,2021-06-11 06:30:00, None, None,24
2.4, None, 387.0,2021-06-11 06:45:00, None, None,24
2.4, None, 387.0,2021-06-11 07:00:00, None, None,24
2.3, None, 387.0,2021-06-11 07:15:00, None, None,24
2.5, None, 386.0,2021-06-11 07:30:00, None, None,24
2.7, None, 386.0,2021-06-11 07:45:00, None, None,24
2.9, None, 386.0,2021-06-11 08:00:00, None, None,24
3.0, None, 386.0,2021-06-11 08:15:00, None, None,24
3.1, None, 386.0,2021-06-11 08:30:00, None, None,24
3.1, None, 386.0,2021-06-11 08:45:00, None, None,24
3.1, None, 386.0,2021-06-11 09:00:00, None, None,24
3.3, None, 386.0,2021-06-11 09:15:00, None, None,24
3.3, None, 386.0,2021-06-11 09:30:00, None, None,24
3.2, None, 386.0,2021-06-11 09:45:00, None, None,24
3.3, None, 386.0,2021-06-11 10:00:00, None, None,24
3.1, None, 386.0,2021-06-11 10:15:00, None, None,24
3.5, None, 386.0,2021-06-11 10:30:00, None, None,24
4.1, None, 386.0,2021-06-11 10:45:00, None, None,24
4.1, None, 386.0,2021-06-11 11:00:00, None, None,24
4.0, None, 386.0,2021-06-11 11:15:00, None, None,24
3.7, None, 386.0,2021-06-11 11:30:00, None, None,24
3.8, None, 386.0,2021-06-11 11:45:00, None, None,24
3.9, None, 385.0,2021-06-11 12:00:00, None, None,24
4.0, None, 385.0,2021-06-11 12:15:00, None, None,24
4.1, None, 385.0,2021-06-11 12:30:00, None, None,24
3.8, None, 385.0,2021-06-11 12:45:00, None, None,24
3.7, None, 385.0,2021-06-11 13:00:00, None, None,24
3.8, None, 385.0,2021-06-11 13:15:00, None, None,24
4.0, None, 385.0,2021-06-11 13:30:00, None, None,24
3.8, None, 384.0,2021-06-11 13:45:00, None, None,24
3.8, None, 384.0,2021-06-11 14:00:00, None, None,24
3.9, None, 384.0,2021-06-11 14:15:00, None, None,24
3.7, None, 384.0,2021-06-11 14:30:00, None, None,24
3.6, None, 384.0,2021-06-11 14:45:00, None, None,24
3.8, None, 384.0,2021-06-11 15:00:00, None, None,24
3.7, None, 383.0,2021-06-11 15:15:00, None, None,24
3.6, None, 383.0,2021-06-11 15:30:00, None, None,24
3.5, None, 383.0,2021-06-11 15:45:00, None, None,24
3.5, None, 382.0,2021-06-11 16:00:00, None, None,24
3.5, None, 382.0,2021-06-11 16:15:00, None, None,24
3.3, None, 382.0,2021-06-11 16:30:00, None, None,24
3.4, None, 381.0,2021-06-11 16:45:00, None, None,24
3.4, None, 381.0,2021-06-11 17:00:00, None, None,24
3.5, None, 381.0,2021-06-11 17:15:00, None, None,24
3.4, None, 381.0,2021-06-11 17:30:00, None, None,24
3.4, None, 381.0,2021-06-11 17:45:00, None, None,24
3.5, None, 381.0,2021-06-11 18:00:00, None, None,24
3.4, None, 380.0,2021-06-11 18:15:00, None, None,24
3.3, None, 380.0,2021-06-11 18:30:00, None, None,24
3.3, None, 380.0,2021-06-11 18:45:00, None, None,24
None, None, 382.9,2021-06-11 18:52:00, None, None,24
3.3, None, 380.0,2021-06-11 19:00:00, None, None,24
3.3, None, 380.0,2021-06-11 19:15:00, None, None,24
3.2, None, 379.0,2021-06-11 19:30:00, None, None,24
3.1, None, 379.0,2021-06-11 19:45:00, None, None,24
3.1, None, 379.0,2021-06-11 20:00:00, None, None,24
3.0, None, 379.0,2021-06-11 20:15:00, None, None,24
3.0, None, 378.0,2021-06-11 20:30:00, None, None,24
2.9, None, 378.0,2021-06-11 20:45:00, None, None,24
3.0, None, 378.0,2021-06-11 21:00:00, None, None,24
2.9, None, 378.0,2021-06-11 21:15:00, None, None,24
2.7, None, 378.0,2021-06-11 21:30:00, None, None,24
2.7, None, 378.0,2021-06-11 21:45:00, None, None,24
2.7, None, 378.0,2021-06-11 22:00:00, None, None,24
2.8, None, 378.0,2021-06-11 22:15:00, None, None,24
2.7, None, 377.0,2021-06-11 22:30:00, None, None,24
2.7, None, 377.0,2021-06-11 22:45:00, None, None,24
2.6, None, 377.0,2021-06-11 23:00:00, None, None,24
2.5, None, 377.0,2021-06-11 23:15:00, None, None,24
2.5, None, 377.0,2021-06-11 23:30:00, None, None,24
2.4, None, 377.0,2021-06-11 23:45:00, None, None,24
2.4, 9.0, 377.0,2021-06-12 00:00:00, 2.2, 9.1,24
2.5, None, 376.0,2021-06-12 00:15:00, None, None,24
2.5, None, 376.0,2021-06-12 00:30:00, None, None,24
2.5, None, 376.0,2021-06-12 00:45:00, None, None,24
2.5, None, 376.0,2021-06-12 01:00:00, None, None,24
2.5, None, 376.0,2021-06-12 01:15:00, None, None,24
2.6, None, 376.0,2021-06-12 01:30:00, None, None,24
2.5, None, 376.0,2021-06-12 01:45:00, None, None,24
2.5, None, 376.0,2021-06-12 02:00:00, None, None,24
2.6, None, 376.0,2021-06-12 02:15:00, None, None,24
2.6, None, 376.0,2021-06-12 02:30:00, None, None,24
2.5, None, 376.0,2021-06-12 02:45:00, None, None,24
2.6, None, 375.0,2021-06-12 03:00:00, None, None,24
2.7, None, 375.0,2021-06-12 03:15:00, None, None,24
2.5, None, 376.0,2021-06-12 03:30:00, None, None,24
2.5, None, 375.0,2021-06-12 03:45:00, None, None,24
2.4, None, 375.0,2021-06-12 04:00:00, None, None,24
2.4, None, 375.0,2021-06-12 04:15:00, None, None,24
2.3, None, 375.0,2021-06-12 04:30:00, None, None,24
2.2, None, 375.0,2021-06-12 04:45:00, None, None,24
2.2, None, 375.0,2021-06-12 05:00:00, None, None,24
2.2, None, 375.0,2021-06-12 05:15:00, None, None,24
2.4, None, 375.0,2021-06-12 05:30:00, None, None,24
2.6, None, 375.0,2021-06-12 05:45:00, None, None,24
2.8, None, 375.0,2021-06-12 06:00:00, None, None,24
2.8, None, 375.0,2021-06-12 06:15:00, None, None,24
2.9, None, 375.0,2021-06-12 06:30:00, None, None,24
2.9, None, 375.0,2021-06-12 06:45:00, None, None,24
None, None, 377.9,2021-06-12 06:52:00, None, None,24
3.0, None, 375.0,2021-06-12 07:00:00, None, None,24
3.1, None, 374.0,2021-06-12 07:15:00, None, None,24
3.1, None, 374.0,2021-06-12 07:30:00, None, None,24
2.9, None, 374.0,2021-06-12 07:45:00, None, None,24
3.2, None, 374.0,2021-06-12 08:00:00, None, None,24
3.6, None, 374.0,2021-06-12 08:15:00, None, None,24
3.3, None, 374.0,2021-06-12 08:30:00, None, None,24
3.3, None, 374.0,2021-06-12 08:45:00, None, None,24
3.4, None, 373.0,2021-06-12 09:00:00, None, None,24
3.6, None, 373.0,2021-06-12 09:15:00, None, None,24
3.7, None, 373.0,2021-06-12 09:30:00, None, None,24
3.7, None, 373.0,2021-06-12 09:45:00, None, None,24
4.1, None, 372.0,2021-06-12 10:00:00, None, None,24
4.5, None, 372.0,2021-06-12 10:15:00, None, None,24
4.6, None, 371.0,2021-06-12 10:30:00, None, None,24
4.8, None, 371.0,2021-06-12 10:45:00, None, None,24
5.2, None, 371.0,2021-06-12 11:00:00, None, None,24
5.3, None, 370.0,2021-06-12 11:15:00, None, None,24
5.3, None, 370.0,2021-06-12 11:30:00, None, None,24
5.8, None, 370.0,2021-06-12 11:45:00, None, None,24
5.8, None, 369.0,2021-06-12 12:00:00, None, None,24
5.7, None, 369.0,2021-06-12 12:15:00, None, None,24
5.7, None, 369.0,2021-06-12 12:30:00, None, None,24
6.4, None, 368.0,2021-06-12 12:45:00, None, None,24
6.0, None, 368.0,2021-06-12 13:00:00, None, None,24
6.0, None, 368.0,2021-06-12 13:15:00, None, None,24
5.5, None, 367.0,2021-06-12 13:30:00, None, None,24
5.6, None, 367.0,2021-06-12 13:45:00, None, None,24
6.0, None, 366.0,2021-06-12 14:00:00, None, None,24
6.6, None, 366.0,2021-06-12 14:15:00, None, None,24
7.2, None, 365.0,2021-06-12 14:30:00, None, None,24
6.5, None, 365.0,2021-06-12 14:45:00, None, None,24
5.9, None, 365.0,2021-06-12 15:00:00, None, None,24
5.5, None, 365.0,2021-06-12 15:15:00, None, None,24
5.7, None, 364.0,2021-06-12 15:30:00, None, None,24
6.1, None, 364.0,2021-06-12 15:45:00, None, None,24
6.6, None, 363.0,2021-06-12 16:00:00, None, None,24
7.8, None, 363.0,2021-06-12 16:15:00, None, None,24
9.1, None, 362.0,2021-06-12 16:30:00, None, None,24
8.5, None, 362.0,2021-06-12 16:45:00, None, None,24
7.6, None, 362.0,2021-06-12 17:00:00, None, None,24
7.2, None, 361.0,2021-06-12 17:15:00, None, None,24
6.8, None, 361.0,2021-06-12 17:30:00, None, None,24
6.4, None, 360.0,2021-06-12 17:45:00, None, None,24
5.9, None, 360.0,2021-06-12 18:00:00, None, None,24
5.9, None, 360.0,2021-06-12 18:15:00, None, None,24
5.8, None, 360.0,2021-06-12 18:30:00, None, None,24
5.6, None, 359.0,2021-06-12 18:45:00, None, None,24
5.4, None, 359.0,2021-06-12 19:00:00, None, None,24
5.3, None, 359.0,2021-06-12 19:15:00, None, None,24
5.3, None, 359.0,2021-06-12 19:30:00, None, None,24
5.1, None, 359.0,2021-06-12 19:45:00, None, None,24
4.7, None, 359.0,2021-06-12 20:00:00, None, None,24
4.5, None, 359.0,2021-06-12 20:15:00, None, None,24
4.1, None, 359.0,2021-06-12 20:30:00, None, None,24
3.8, None, 359.0,2021-06-12 20:45:00, None, None,24
3.7, None, 359.0,2021-06-12 21:00:00, None, None,24
3.4, None, 358.0,2021-06-12 21:15:00, None, None,24
3.4, None, 358.0,2021-06-12 21:30:00, None, None,24
3.2, None, 358.0,2021-06-12 21:45:00, None, None,24
3.3, None, 358.0,2021-06-12 22:00:00, None, None,24
3.2, None, 358.0,2021-06-12 22:15:00, None, None,24
3.1, None, 358.0,2021-06-12 22:30:00, None, None,24
3.1, None, 357.0,2021-06-12 22:45:00, None, None,24
3.2, None, 357.0,2021-06-12 23:00:00, None, None,24
3.3, None, 357.0,2021-06-12 23:15:00, None, None,24
3.1, None, 356.0,2021-06-12 23:30:00, None, None,24
3.2, None, 356.0,2021-06-12 23:45:00, None, None,24
3.7, 1.0, 356.0,2021-06-13 00:00:00, 3.4, 11.1,24
4.4, None, 355.0,2021-06-13 00:15:00, None, None,24
5.0, None, 355.0,2021-06-13 00:30:00, None, None,24
5.3, None, 355.0,2021-06-13 00:45:00, None, None,24
5.4, None, 355.0,2021-06-13 01:00:00, None, None,24
5.6, None, 354.0,2021-06-13 01:15:00, None, None,24
5.9, None, 354.0,2021-06-13 01:30:00, None, None,24
5.8, None, 354.0,2021-06-13 01:45:00, None, None,24
5.5, None, 354.0,2021-06-13 02:00:00, None, None,24
5.6, None, 353.0,2021-06-13 02:15:00, None, None,24
5.6, None, 353.0,2021-06-13 02:30:00, None, None,24
5.7, None, 353.0,2021-06-13 02:45:00, None, None,24
5.8, None, 353.0,2021-06-13 03:00:00, None, None,24
5.8, None, 352.0,2021-06-13 03:15:00, None, None,24
5.9, None, 352.0,2021-06-13 03:30:00, None, None,24
6.0, None, 352.0,2021-06-13 03:45:00, None, None,24
5.9, None, 352.0,2021-06-13 04:00:00, None, None,24
5.7, None, 352.0,2021-06-13 04:15:00, None, None,24
5.9, None, 351.0,2021-06-13 04:30:00, None, None,24
5.8, None, 351.0,2021-06-13 04:45:00, None, None,24
5.6, None, 351.0,2021-06-13 05:00:00, None, None,24
5.8, None, 351.0,2021-06-13 05:15:00, None, None,24
6.0, None, 350.0,2021-06-13 05:30:00, None, None,24
6.2, None, 350.0,2021-06-13 05:45:00, None, None,24
6.4, None, 350.0,2021-06-13 06:00:00, None, None,24
6.7, None, 350.0,2021-06-13 06:15:00, None, None,24
6.6, None, 349.0,2021-06-13 06:30:00, None, None,24
6.7, None, 349.0,2021-06-13 06:45:00, None, None,24
6.4, None, 349.0,2021-06-13 07:00:00, None, None,24
6.5, None, 348.0,2021-06-13 07:15:00, None, None,24
6.6, None, 348.0,2021-06-13 07:30:00, None, None,24
6.6, None, 348.0,2021-06-13 07:45:00, None, None,24
6.5, None, 347.0,2021-06-13 08:00:00, None, None,24
6.6, None, 347.0,2021-06-13 08:15:00, None, None,24
7.0, None, 346.0,2021-06-13 08:30:00, None, None,24
6.5, None, 346.0,2021-06-13 08:45:00, None, None,24
6.8, None, 346.0,2021-06-13 09:00:00, None, None,24
7.0, None, 345.0,2021-06-13 09:15:00, None, None,24
7.0, None, 345.0,2021-06-13 09:30:00, None, None,24
7.0, None, 345.0,2021-06-13 09:45:00, None, None,24
7.1, None, 344.0,2021-06-13 10:00:00, None, None,24
7.8, None, 343.0,2021-06-13 10:15:00, None, None,24
8.4, None, 342.0,2021-06-13 10:30:00, None, None,24
9.1, None, 342.0,2021-06-13 10:45:00, None, None,24
8.6, None, 341.0,2021-06-13 11:00:00, None, None,24
9.2, None, 340.0,2021-06-13 11:15:00, None, None,24
8.9, None, 340.0,2021-06-13 11:30:00, None, None,24
9.1, None, 339.0,2021-06-13 11:45:00, None, None,24
9.9, None, 338.0,2021-06-13 12:00:00, None, None,24
10.1, None, 338.0,2021-06-13 12:15:00, None, None,24
10.7, None, 337.0,2021-06-13 12:30:00, None, None,24
11.1, None, 336.0,2021-06-13 12:45:00, None, None,24
10.7, None, 335.0,2021-06-13 13:00:00, None, None,24
