ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,514.0,249.0, None, None,2018-01-08 00:00:00,-4.7, None,98.0, None,2
,514.0,250.0, None, None,2018-01-08 01:00:00,-3.9, None,98.0, None,2
,514.0,250.0, None, None,2018-01-08 02:00:00,-3.9, None,97.0, None,2
,514.0,250.0, None, None,2018-01-08 03:00:00,-3.8, None,97.0, None,2
,514.0,250.0, None, None,2018-01-08 04:00:00,-4.0, None,97.0, None,2
,514.0,250.0, None, None,2018-01-08 05:00:00,-4.3, None,97.0, None,2
,514.0,250.0, None, None,2018-01-08 06:00:00,-3.4, None,97.0, None,2
,514.0,250.0, None, None,2018-01-08 07:00:00,-4.0, None,97.0, None,2
,514.0,250.0, None, None,2018-01-08 08:00:00,-2.6, None,97.0, None,2
,514.0,251.0, None, None,2018-01-08 09:00:00,-3.3, None,97.0, None,2
,514.0,251.0, None, None,2018-01-08 10:00:00,-2.9, None,97.0, None,2
,514.0,251.0, None, None,2018-01-08 11:00:00,-3.1, None,97.0, None,2
,514.0,251.0, None, None,2018-01-08 12:00:00,-2.7, None,96.0, None,2
,514.0,251.0, None, None,2018-01-08 13:00:00,-2.7, None,97.0, None,2
,514.0,252.0, None, None,2018-01-08 14:00:00,-2.5, None,97.0, None,2
,515.0,252.0, None, None,2018-01-08 15:00:00,-2.5, None,96.0, None,2
,515.0,252.0, None, None,2018-01-08 16:00:00,-2.7, None,97.0, None,2
,515.0,252.0, None, None,2018-01-08 17:00:00,-2.3, None,96.0, None,2
,515.0,252.0, None, None,2018-01-08 18:00:00,-2.6, None,96.0, None,2
,515.0,253.0, None, None,2018-01-08 19:00:00,-2.5, None,95.0, None,2
,515.0,253.0, None, None,2018-01-08 20:00:00,-1.9, None,96.0, None,2
,515.0,254.0, None, None,2018-01-08 21:00:00,-1.8, None,95.0, None,2
,515.0,254.0, None, None,2018-01-08 22:00:00,-2.2, None,96.0, None,2
,515.0,255.0, None, None,2018-01-08 23:00:00,-2.2, None,96.0, None,2
,515.0,255.0, None, None,2018-01-09 00:00:00,-3.4, None,94.0, None,2
,515.0,255.0, None, None,2018-01-09 01:00:00,-3.7, None,95.0, None,2
,515.0,255.0, None, None,2018-01-09 02:00:00,-3.1, None,96.0, None,2
,515.0,255.0, None, None,2018-01-09 03:00:00,-3.7, None,95.0, None,2
,515.0,255.0, None, None,2018-01-09 04:00:00,-3.7, None,95.0, None,2
,515.0,255.0, None, None,2018-01-09 05:00:00,-3.9, None,96.0, None,2
,516.0,255.0, None, None,2018-01-09 06:00:00,-3.2, None,97.0, None,2
,516.0,255.0, None, None,2018-01-09 07:00:00,-2.9, None,98.0, None,2
,517.0,255.0, None, None,2018-01-09 08:00:00,-3.0, None,99.0, None,2
,517.0,255.0, None, None,2018-01-09 09:00:00,-2.9, None,100.0, None,2
,519.0,255.0, None, None,2018-01-09 10:00:00,-2.9, None,102.0, None,2
