wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
11.9,2018-04-23 00:00:00, None,84.0, None,0.0, None, None, None,0.0,17
11.8,2018-04-23 01:00:00, None,69.0, None,0.0, None, None, None,0.0,17
2.1,2018-04-23 02:00:00, None,78.0, None,0.0, None, None, None,0.0,17
2.9,2018-04-23 03:00:00, None,53.0, None,0.0, None, None, None,0.0,17
11.2,2018-04-23 04:00:00, None,42.0, None,0.0, None, None, None,0.0,17
5.4,2018-04-23 05:00:00, None,51.0, None,0.0, None, None, None,0.0,17
6.8,2018-04-23 06:00:00, None,87.0, None,0.0, None, None, None,0.0,17
2.3,2018-04-23 07:00:00, None,98.0, None,0.0, None, None, None,0.0,17
9.4,2018-04-23 08:00:00, None,55.0, None,0.0, None, None, None,0.0,17
12.7,2018-04-23 09:00:00, None,86.0, None,0.0, None, None, None,0.0,17
17.9,2018-04-23 10:00:00, None,107.0, None,0.0, None, None, None,0.0,17
14.1,2018-04-23 11:00:00, None,129.0, None,0.0, None, None, None,0.0,17
12.1,2018-04-23 12:00:00, None,148.0, None,0.0, None, None, None,0.0,17
17.8,2018-04-23 13:00:00, None,137.0, None,0.0, None, None, None,0.0,17
8.4,2018-04-23 14:00:00, None,215.0, None,0.0, None, None, None,0.0,17
10.2,2018-04-23 15:00:00, None,166.0, None,0.0, None, None, None,0.0,17
13.1,2018-04-23 16:00:00, None,159.0, None,0.0, None, None, None,0.0,17
13.0,2018-04-23 17:00:00, None,141.0, None,0.0, None, None, None,0.0,17
12.4,2018-04-23 18:00:00, None,132.0, None,0.0, None, None, None,0.0,17
14.5,2018-04-23 19:00:00, None,120.0, None,0.0, None, None, None,0.0,17
20.4,2018-04-23 20:00:00, None,118.0, None,0.0, None, None, None,0.0,17
21.4,2018-04-23 21:00:00, None,94.0, None,0.0, None, None, None,0.0,17
21.1,2018-04-23 22:00:00, None,94.0, None,0.0, None, None, None,0.0,17
