time,tasmin,tasmax,pcp,week_of_year
2019-08-13,5.9,22.1,2.4,33
2019-08-14,8.3,22.2,0.0,33
2019-08-15,8.6,17.4,0.0,33
2019-08-16,8.6,21.0,0.0,33
2019-08-17,11.1,14.0,0.1,33
2019-08-18,8.2,14.0,3.6,33
2019-08-19,2.1,14.1,9.9,33
