AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
-1.6, 0.0,0.0, 1.9,2019-12-24 00:00:00, 3.0, 99.0,52
-1.6, None,0.0, 2.4,2019-12-24 00:15:00, 180.0, 99.0,52
-1.6, None,0.0, 2.3,2019-12-24 00:30:00, 288.0, 99.0,52
-1.6, None,0.0, 1.7,2019-12-24 00:45:00, 126.0, 99.0,52
-1.7, 0.0,0.0, 2.2,2019-12-24 01:00:00, 24.0, 99.0,52
-1.6, None,0.0, 2.5,2019-12-24 01:15:00, 27.0, 99.0,52
-1.6, None,0.0, 1.8,2019-12-24 01:30:00, 33.0, 99.0,52
-1.5, None,0.0, 1.8,2019-12-24 01:45:00, 13.0, 99.0,52
-1.5, 0.0,0.0, 2.2,2019-12-24 02:00:00, 24.0, 99.0,52
-1.4, None,0.0, 2.7,2019-12-24 02:15:00, 33.0, 99.0,52
-1.4, None,0.0, 3.7,2019-12-24 02:30:00, 36.0, 99.0,52
-1.4, None,0.0, 2.4,2019-12-24 02:45:00, 32.0, 99.0,52
-1.4, 0.0,0.0, 3.2,2019-12-24 03:00:00, 33.0, 99.0,52
-1.3, None,0.0, 3.5,2019-12-24 03:15:00, 26.0, 99.0,52
-1.3, None,0.0, 2.7,2019-12-24 03:30:00, 22.0, 99.0,52
-1.2, None,0.0, 2.4,2019-12-24 03:45:00, 29.0, 99.0,52
-1.2, 0.0,0.0, 3.7,2019-12-24 04:00:00, 37.0, 99.0,52
-1.2, None,0.0, 3.0,2019-12-24 04:15:00, 30.0, 99.0,52
-1.2, None,0.0, 3.3,2019-12-24 04:30:00, 41.0, 99.0,52
-1.2, None,0.0, 2.6,2019-12-24 04:45:00, 31.0, 99.0,52
-1.2, 0.0,0.0, 3.8,2019-12-24 05:00:00, 42.0, 99.0,52
-1.3, None,0.0, 3.3,2019-12-24 05:15:00, 44.0, 99.0,52
-1.4, None,0.0, 2.6,2019-12-24 05:30:00, 38.0, 99.0,52
-1.5, None,0.0, 3.1,2019-12-24 05:45:00, 38.0, 99.0,52
-1.5, 0.0,0.0, 3.7,2019-12-24 06:00:00, 41.0, 99.0,52
-1.6, None,0.0, 3.8,2019-12-24 06:15:00, 42.0, 99.0,52
-1.8, None,0.0, 3.7,2019-12-24 06:30:00, 39.0, 99.0,52
-1.9, None,0.0, 3.2,2019-12-24 06:45:00, 39.0, 99.0,52
-1.9, 0.0,0.0, 4.0,2019-12-24 07:00:00, 40.0, 99.0,52
-1.8, None,0.0, 3.4,2019-12-24 07:15:00, 49.0, 99.0,52
-1.8, None,0.0, 3.5,2019-12-24 07:30:00, 41.0, 99.0,52
-1.8, None,0.0, 3.3,2019-12-24 07:45:00, 39.0, 99.0,52
-1.8, 0.0,0.0, 3.7,2019-12-24 08:00:00, 42.0, 99.0,52
-1.9, None,0.0, 3.5,2019-12-24 08:15:00, 35.0, 99.0,52
-1.9, None,0.0, 3.2,2019-12-24 08:30:00, 35.0, 99.0,52
-1.7, None,0.0, 4.0,2019-12-24 08:45:00, 36.0, 99.0,52
-1.6, 0.0,0.0, 4.0,2019-12-24 09:00:00, 35.0, 99.0,52
-1.5, None,0.0, 5.2,2019-12-24 09:15:00, 33.0, 99.0,52
-1.4, None,0.0, 4.8,2019-12-24 09:30:00, 33.0, 99.0,52
-1.3, None,0.0, 4.9,2019-12-24 09:45:00, 36.0, 98.0,52
-1.1, 0.0,0.0, 4.9,2019-12-24 10:00:00, 39.0, 98.0,52
-0.8, None,0.0, 4.1,2019-12-24 10:15:00, 44.0, 98.0,52
-0.5, None,0.0, 2.9,2019-12-24 10:30:00, 40.0, 98.0,52
-0.2, None,0.0, 3.2,2019-12-24 10:45:00, 38.0, 98.0,52
-0.3, 0.0,0.0, 3.4,2019-12-24 11:00:00, 46.0, 98.0,52
-0.2, None,0.0, 2.2,2019-12-24 11:15:00, 38.0, 97.0,52
-0.2, None,0.0, 3.2,2019-12-24 11:30:00, 41.0, 97.0,52
-0.1, None,0.254, 2.7,2019-12-24 11:45:00, 44.0, 97.0,52
-0.2, 0.0,0.0, 3.5,2019-12-24 12:00:00, 43.0, 97.0,52
-0.2, None,0.0, 3.7,2019-12-24 12:15:00, 45.0, 97.0,52
-0.1, None,0.0, 2.9,2019-12-24 12:30:00, 51.0, 98.0,52
-0.1, None,0.0, 2.8,2019-12-24 12:45:00, 47.0, 98.0,52
-0.2, 0.0,0.0, 3.4,2019-12-24 13:00:00, 44.0, 98.0,52
-0.2, None,0.0, 3.3,2019-12-24 13:15:00, 32.0, 98.0,52
-0.2, None,0.254, 3.2,2019-12-24 13:30:00, 34.0, 98.0,52
-0.2, None,0.0, 4.3,2019-12-24 13:45:00, 43.0, 98.0,52
-0.3, 1.0,0.254, 3.7,2019-12-24 14:00:00, 39.0, 98.0,52
-0.3, None,0.0, 3.0,2019-12-24 14:15:00, 38.0, 98.0,52
-0.3, None,0.0, 3.9,2019-12-24 14:30:00, 37.0, 98.0,52
-0.5, None,0.254, 4.7,2019-12-24 14:45:00, 37.0, 98.0,52
-0.8, 1.0,0.0, 3.9,2019-12-24 15:00:00, 38.0, 98.0,52
-0.8, None,0.0, 4.1,2019-12-24 15:15:00, 37.0, 98.0,52
-0.9, None,0.0, 4.7,2019-12-24 15:30:00, 43.0, 98.0,52
