pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
5.6, 9.8, 9.8, 81.2, 0.0, 0.0, 13.6, 81.0, 8.4,2020-09-23 00:00:00, -6999.0, 7.0,39
5.8, 8.9, 8.87, 88.5, 0.2, 0.0, 13.6, 89.0, 8.4,2020-09-23 01:00:00, -6999.0, 7.0,39
5.8, 8.4, 8.39, 88.0, 0.0, 0.0, 13.6, 88.0, 8.1,2020-09-23 02:00:00, -6999.0, 6.0,39
5.8, 8.9, 8.87, 84.6, 0.0, 0.0, 13.6, 85.0, 8.1,2020-09-23 03:00:00, -6999.0, 6.0,39
5.8, 8.5, 8.52, 88.3, 0.0, 0.0, 13.6, 88.0, 8.1,2020-09-23 04:00:00, -6999.0, 7.0,39
5.8, 8.1, 8.07, 90.3, 0.0, 0.0, 13.6, 90.0, 7.9,2020-09-23 05:00:00, -6999.0, 6.0,39
5.8, 8.9, 8.9, 85.0, 0.0, 0.0, 13.6, 85.0, 7.9,2020-09-23 06:00:00, -6999.0, 6.0,39
5.8, 9.2, None, None, 0.1, 0.0, 10.9, 87.0, 8.8,2020-09-23 07:00:00, -6999.0, 7.0,39
5.8, 9.4, 9.37, 89.8, 0.1, 0.0, 10.9, 90.0, 8.8,2020-09-23 08:00:00, -6999.0, 8.0,39
5.8, 10.2, 10.19, 84.6, 0.1, 0.0, 10.9, 85.0, 8.8,2020-09-23 09:00:00, -6999.0, 8.0,39
5.8, 10.8, 10.81, 83.5, 0.1, 0.0, 11.4, 84.0, 8.8,2020-09-23 10:00:00, -6999.0, 8.0,39
5.8, 11.4, 11.35, 78.93, 0.0, 0.0, 11.8, 79.0, 8.8,2020-09-23 11:00:00, -6999.0, 8.0,39
5.8, 12.7, 12.73, 60.04, 0.0, 0.0, 12.8, 60.0, 8.8,2020-09-23 12:00:00, -6999.0, 5.0,39
5.8, 11.9, 11.93, 62.03, 0.0, 0.0, 12.8, 62.0, 8.8,2020-09-23 13:00:00, -6999.0, 5.0,39
5.8, 11.4, 11.36, 61.65, 0.0, 0.0, 12.8, 62.0, 8.8,2020-09-23 14:00:00, -6999.0, 4.0,39
5.8, 10.5, 10.47, 74.94, 0.1, 0.0, 12.8, 75.0, 8.8,2020-09-23 15:00:00, -6999.0, 6.0,39
6.9, 8.7, 8.73, 91.9, 1.7, 0.0, 12.8, 92.0, 8.8,2020-09-23 16:00:00, -6999.0, 7.0,39
7.0, 8.7, 8.69, 94.6, 0.4, 0.0, 12.8, 95.0, 8.6,2020-09-23 17:00:00, -6999.0, 8.0,39
7.3, 9.0, 9.04, 93.0, 0.3, 0.0, 12.8, 93.0, 8.6,2020-09-23 18:00:00, -6999.0, 8.0,39
6.5, 9.1, 9.11, 94.9, 0.5, 0.0, 9.3, 95.0, 9.0,2020-09-23 19:00:00, -6999.0, 9.0,39
4.3, 9.0, 9.04, 96.4, 0.4, 0.0, 9.4, 96.0, 9.0,2020-09-23 20:00:00, -6999.0, 8.0,39
3.5, 9.4, 9.41, 95.1, 0.0, 0.0, 9.5, 95.0, 9.0,2020-09-23 21:00:00, -6999.0, 9.0,39
3.5, 9.4, 9.44, 93.0, 0.0, 0.0, 9.7, 93.0, 9.0,2020-09-23 22:00:00, -6999.0, 8.0,39
5.7, 7.2, 7.165, 85.3, 2.2, 0.0, 9.7, 85.0, 7.2,2020-09-23 23:00:00, -6999.0, 5.0,39
6.0, 6.2, 6.207, 87.4, 0.3, 0.0, 9.7, 87.0, 6.2,2020-09-24 00:00:00, -6999.0, 4.0,39
5.8, 5.0, 4.971, 92.9, 0.0, 0.0, 9.7, 93.0, 5.0,2020-09-24 01:00:00, -6999.0, 4.0,39
5.8, 4.2, 4.176, 95.0, 0.0, 0.0, 9.7, 95.0, 4.2,2020-09-24 02:00:00, -6999.0, 3.0,39
5.8, 4.8, 4.847, 92.5, 0.0, 0.0, 9.7, 93.0, 3.9,2020-09-24 03:00:00, -6999.0, 4.0,39
5.8, 6.0, 6.033, 84.7, 0.0, 0.0, 9.7, 85.0, 3.9,2020-09-24 04:00:00, -6999.0, 4.0,39
5.8, 5.6, 5.555, 90.1, 0.0, 0.0, 9.7, 90.0, 3.9,2020-09-24 05:00:00, -6999.0, 4.0,39
5.8, 6.2, 6.188, 85.3, 0.0, 0.0, 9.7, 85.0, 3.9,2020-09-24 06:00:00, -6999.0, 4.0,39
5.8, 5.7, 5.673, 92.9, 0.0, 0.0, 6.6, 93.0, 5.7,2020-09-24 07:00:00, -6999.0, 5.0,39
5.8, 6.2, 6.168, 90.8, 0.0, 0.0, 6.6, 91.0, 5.5,2020-09-24 08:00:00, -6999.0, 5.0,39
5.8, 7.2, 7.182, 84.6, 0.0, 0.0, 7.3, 85.0, 5.5,2020-09-24 09:00:00, -6999.0, 5.0,39
5.8, 7.7, 7.689, 80.5, 0.1, 0.0, 7.9, 81.0, 5.5,2020-09-24 10:00:00, -6999.0, 5.0,39
5.8, 7.8, 7.756, 81.4, 0.1, 0.0, 8.5, 81.0, 5.5,2020-09-24 11:00:00, -6999.0, 5.0,39
5.8, 8.2, 8.18, 80.6, 0.1, 0.0, 8.5, 81.0, 5.5,2020-09-24 12:00:00, -6999.0, 5.0,39
6.2, 7.6, 7.592, 84.6, 0.4, 0.0, 9.1, 85.0, 5.5,2020-09-24 13:00:00, -6999.0, 5.0,39
6.6, 8.9, 8.91, 82.5, 0.4, 0.0, 9.1, 83.0, 5.5,2020-09-24 14:00:00, -6999.0, 6.0,39
6.6, 8.9, 8.9, 77.47, 0.0, 0.0, 9.1, 77.0, 5.5,2020-09-24 15:00:00, -6999.0, 5.0,39
4.9, 8.7, 8.69, 77.25, 0.0, 0.0, 9.5, 77.0, 5.5,2020-09-24 16:00:00, -6999.0, 5.0,39
4.9, 8.2, 8.15, 79.94, 0.4, 0.0, 9.5, 80.0, 5.5,2020-09-24 17:00:00, -6999.0, 5.0,39
4.6, 7.8, 7.818, 82.0, 0.1, 0.0, 9.5, 82.0, 5.5,2020-09-24 18:00:00, -6999.0, 5.0,39
4.1, 7.8, 7.764, 79.5, 0.0, 0.0, 8.1, 80.0, 7.5,2020-09-24 19:00:00, -6999.0, 5.0,39
3.7, 5.7, 5.703, 86.2, 0.0, 0.0, 8.1, 86.0, 5.6,2020-09-24 20:00:00, -6999.0, 4.0,39
3.7, 4.3, 4.295, 94.0, 0.0, 0.0, 8.1, 94.0, 3.4,2020-09-24 21:00:00, -6999.0, 4.0,39
3.7, 3.3, 3.327, 92.4, 0.0, 0.0, 8.1, 92.0, 3.4,2020-09-24 22:00:00, -6999.0, 2.0,39
1.5, 3.0, 3.005, 93.1, 0.0, 0.0, 8.1, 93.0, 2.7,2020-09-24 23:00:00, -6999.0, 2.0,39
1.2, 4.1, 4.14, 87.7, 0.0, 0.0, 8.1, 88.0, 2.5,2020-09-25 00:00:00, -6999.0, 2.0,39
1.2, 4.9, 4.87, 82.2, 0.0, 0.0, 8.1, 82.0, 2.5,2020-09-25 01:00:00, -6999.0, 2.0,39
1.2, 4.6, 4.601, 86.7, 0.0, 0.0, 8.1, 87.0, 2.5,2020-09-25 02:00:00, -6999.0, 2.0,39
1.2, 4.9, 4.904, 85.3, 0.0, 0.0, 8.1, 85.0, 2.5,2020-09-25 03:00:00, -6999.0, 2.0,39
1.2, 5.2, 5.195, 80.8, 0.0, 0.0, 8.1, 81.0, 2.5,2020-09-25 04:00:00, -6999.0, 2.0,39
1.2, 4.5, 4.47, 89.3, 0.0, 0.0, 8.1, 89.0, 2.5,2020-09-25 05:00:00, -6999.0, 3.0,39
1.2, 4.9, 4.911, 87.5, 0.0, 0.0, 8.1, 88.0, 2.5,2020-09-25 06:00:00, -6999.0, 3.0,39
1.6, 4.8, 4.804, 94.8, 0.4, 0.0, 5.3, 95.0, 4.7,2020-09-25 07:00:00, -6999.0, 4.0,39
2.0, 5.1, 5.126, 92.5, 0.4, 0.0, 5.3, 93.0, 4.7,2020-09-25 08:00:00, -6999.0, 4.0,39
2.0, 5.1, 5.066, 93.0, 0.1, 0.0, 5.3, 93.0, 4.7,2020-09-25 09:00:00, -6999.0, 4.0,39
2.0, 5.2, 5.233, 92.2, 0.0, 0.0, 5.3, 92.0, 4.7,2020-09-25 10:00:00, -6999.0, 4.0,39
2.4, 5.7, 5.687, 90.1, 0.4, 0.0, 5.8, 90.0, 4.7,2020-09-25 11:00:00, -6999.0, 5.0,39
2.6, 6.0, 6.021, 93.2, 0.2, 0.0, 6.1, 93.0, 4.7,2020-09-25 12:00:00, -6999.0, 5.0,39
2.2, 6.3, 6.339, 92.5, 0.0, 0.0, 6.4, 93.0, 4.7,2020-09-25 13:00:00, -6999.0, 5.0,39
2.9, 6.6, 6.597, 92.0, 1.1, 0.0, 6.8, 92.0, 4.7,2020-09-25 14:00:00, -6999.0, 5.0,39
3.9, 7.1, 7.113, 92.7, 1.0, 0.0, 7.2, 93.0, 4.7,2020-09-25 15:00:00, -6999.0, 6.0,39
5.3, 7.1, 7.1, 93.9, 1.4, 0.0, 7.8, 94.0, 4.7,2020-09-25 16:00:00, -6999.0, 6.0,39
5.2, 8.0, 8.04, 79.89, 0.3, 0.0, 8.9, 80.0, 4.7,2020-09-25 17:00:00, -6999.0, 5.0,39
